name;method;param
elegant blackberry;price_percent;0.05
trendy toner;price_abs;-4
NVIDIA GeForce GTX 1050;price_abs;-5152
HyperX DDR4 RAM;available;True
NVIDIA GeForce GTX 1050;quantity_sub;-2
attractive electrical;available;False
beautiful baseboard;available;False
elegant blackberry;available;False
luxurious face wash;remove;
Canon PIXMA;quantity_sub;-6
stylish level;price_abs;-4
nice roofing;available;True
gorgeous wheelbarrow;remove;
elegant tile;quantity_add;45
marvelous toothpaste;quantity_add;1
NVIDIA GeForce GTX 1050;quantity_sub;-4
sublime facial cleanser;quantity_add;159
luxurious orange;price_abs;2
Canon PIXMA;price_percent;-0.03
superb night cream;price_percent;0.19
delightful sunscreen;remove;
trendy boysenberry;remove;
magnificent baby shampoo;available;False
marvelous strawberry;available;True
exquisite serum;remove;
refined drywall;remove;
trendy toner;quantity_add;90
trendy ladder;remove;
trendy glue;price_percent;-0.11
marvelous plumbing;quantity_add;26
tasteful strawberry;price_abs;-4
Samsung 970 EVO SSD;price_percent;0.11
nice chisel;quantity_add;29
luxurious insulation;price_percent;0.17
Razer Variau;available;True
pretty body wash;price_percent;0.01
gorgeous wheelbarrow;quantity_add;46
luxurious body wash;price_abs;1
HyperX DDR4 RAM;quantity_sub;-1
trendy shovel;quantity_sub;-40
Brother DCP-T510W;remove;
luxurious insulation;price_percent;-0.19
HyperX DDR4 RAM;quantity_sub;-5
superb peach;quantity_sub;-156
luxurious orange;available;False
glamorous bubble bath;available;False
luxurious body wash;price_percent;0.17
glamorous night cream;quantity_add;37
glamorous papaya;quantity_add;126
nice chisel;quantity_add;63
pleasant eye cream;price_percent;0.07
Canon PIXMA;quantity_add;4
Epson Expression Home XP;quantity_sub;-1
beautiful axe;available;False
attractive moisturizer;quantity_sub;-42
marvelous conditioner;quantity_add;65
superb screws;price_abs;1
exquisite serum;price_abs;6
attractive electrical;quantity_sub;-84
beautiful baseboard;quantity_add;122
Canon PIXMA;available;True
Logitech Wireless Keyboard;price_abs;11741
trendy ladder;price_percent;-0.03
refined lotion;available;True
beautiful baseboard;price_percent;-0.18
delightful level;price_percent;-0.2
glamorous shampoo;price_percent;-0.12
glamorous papaya;remove;
tasteful doors;quantity_sub;-81
Ricoh Aficio MP;quantity_add;5
gorgeous wheelbarrow;quantity_add;12
marvelous strawberry;quantity_add;31
nice perfume;quantity_sub;-61
refined lotion;remove;
gorgeous insulation;quantity_add;16
nice roofing;quantity_sub;-96
marvelous plumbing;quantity_add;118
Samsung 970 EVO SSD;available;True
delightful level;quantity_add;26
Brother DCP-T510W;quantity_sub;-9
gorgeous nails;quantity_sub;-109
pretty tile;price_abs;-1
trendy ladder;quantity_sub;-89
Razer Variau;quantity_add;4
Ricoh Aficio MP;price_percent;0.14
superb night cream;quantity_add;84
Brother DCP-T510W;remove;
beautiful toner;price_percent;0.13
magnificent baby shampoo;quantity_sub;-78
elegant tile;remove;
trendy toner;quantity_sub;-146
amazing trim;price_percent;0.07
magnificent body wash;available;False
Samsung 970 EVO SSD;available;True
Samsung 970 EVO SSD;price_abs;17060
magnificent eye cream;available;False
glamorous bubble bath;price_percent;-0.13
pleasant nail file;available;False
luxurious toner;available;True
gorgeous pedicure set;remove;
SteelSeries Arctis 7;price_percent;0.07
trendy boysenberry;quantity_sub;-79
pretty tile;available;False
HP LaserJet Pro;price_abs;3698
tasteful doors;remove;
HyperX DDR4 RAM;remove;
exquisite lotion;available;True
delightful kiwifruit;quantity_sub;-66
beautiful toner;price_percent;0.17
magnificent eye cream;quantity_add;60
attractive moisturizer;remove;
beautiful wheelbarrow;quantity_add;61
SteelSeries Arctis 7;available;False
marvelous conditioner;price_percent;0.15
glamorous pedicure set;quantity_sub;-11
pretty raspberry;price_percent;-0.11
gorgeous insulation;quantity_add;143
Epson Expression Home XP;quantity_sub;-2
delightful level;price_percent;0.08
Canon PIXMA;available;True
amazing cherry;price_abs;3
marvelous strawberry;price_abs;85.382
Samsung 970 EVO SSD;remove;
exquisite mango;quantity_add;65
glamorous guava;remove;
marvelous doors;price_percent;-0.05
luxurious body wash;quantity_add;75
elegant tile;quantity_sub;-90
marvelous doors;quantity_add;116
magnificent baby shampoo;quantity_sub;-86
luxurious windows;remove;
gorgeous moustache wax;quantity_add;136
tasteful guava;quantity_add;128
NVIDIA GeForce GTX 1050;quantity_sub;-7
attractive plum;available;True
delightful glue;price_percent;-0.06
stylish level;price_abs;2
Razer Variau;quantity_add;1
Razer Variau;quantity_sub;-12
Samsung 970 EVO SSD;available;True
glamorous kiwifruit;available;True
Logitech Wireless Keyboard;remove;
Epson Expression Home XP;quantity_sub;-7
Ricoh Aficio MP;quantity_sub;-7
gorgeous pedicure set;remove;
trendy mango;quantity_add;78
SteelSeries Arctis 7;price_percent;0.08
stylish glue;remove;
Samsung 970 EVO SSD;quantity_sub;-4
nice pineapple;available;True
pretty tile;available;False
superb night cream;quantity_sub;-91
trendy glue;quantity_add;1
Razer Variau;quantity_add;2
refined boysenberry;quantity_sub;-57
attractive pineapple;quantity_add;133
pretty scaffolding;price_percent;0.03
refined boysenberry;price_percent;0.17
glamorous serum;price_abs;4
pretty cherry;price_abs;-10
Brother DCP-T510W;quantity_add;7
pretty body wash;price_percent;-0.14
Logitech Wireless Keyboard;price_percent;-0.09
Logitech Wireless Keyboard;price_percent;0.16
Brother DCP-T510W;price_percent;0.12
Canon PIXMA;quantity_add;10
refined cherry;price_percent;0.13
tasteful doors;price_abs;7
Canon PIXMA;available;True
pretty cherry;price_percent;0.02
stylish level;price_percent;-0.14
Epson Expression Home XP;remove;
glamorous guava;price_abs;-8
magnificent eye cream;remove;
beautiful baby shampoo;quantity_add;117
Canon PIXMA;quantity_sub;-9
delightful level;price_abs;12
delightful serum;available;True
pretty scaffolding;price_percent;0.14
delightful level;quantity_sub;-144
SteelSeries Arctis 7;price_percent;-0.1
refined apple;quantity_add;6
WD Blue HDD;price_percent;0.1
attractive moisturizer;price_abs;-1
gorgeous insulation;quantity_sub;-36
nice chisel;quantity_add;80
glamorous bubble bath;available;False
superb night cream;quantity_add;69
superb scaffolding;available;True
Epson Expression Home XP;quantity_add;1
refined boysenberry;available;True
sublime facial cleanser;quantity_add;3
luxurious body wash;quantity_add;2
HP LaserJet Pro;quantity_add;12
beautiful level;quantity_sub;-140
beautiful toner;price_abs;2
pleasant roofing;quantity_sub;-106
magnificent eye cream;quantity_add;8
stylish level;price_percent;-0.01
pretty cherry;quantity_add;68
superb lip balm;price_percent;-0.12
stylish exfoliator;remove;
gorgeous serum;quantity_sub;-134
Canon PIXMA;quantity_sub;-8
superb night cream;quantity_sub;-44
Canon PIXMA;price_percent;0.1
Ricoh Aficio MP;available;True
attractive electrical;quantity_add;106
AMD Ryzen 5;available;True
NVIDIA GeForce GTX 1050;quantity_sub;-1
beautiful saw;remove;
pretty bubble bath;quantity_add;112
HP LaserJet Pro;available;True
Samsung 970 EVO SSD;price_abs;2425
marvelous plum;available;False
gorgeous wheelbarrow;price_abs;-8
luxurious windows;quantity_sub;-34
pretty shampoo;remove;
beautiful wheelbarrow;price_abs;-4
stylish roofing;price_percent;0.19
attractive mango;remove;
Epson Expression Home XP;available;True
glamorous kiwifruit;available;True
beautiful facial cleanser;quantity_sub;-140
Epson Expression Home XP;price_percent;0.01
trendy bubble bath;quantity_add;86
gorgeous perfume;price_percent;0.05
refined strawberry;available;True
pretty tile;price_abs;2
Corsair HS60;quantity_sub;-13
pretty shampoo;available;True
marvelous conditioner;available;True
Canon PIXMA;quantity_sub;-5
exquisite mango;remove;
glamorous pedicure set;available;False
pleasant eye cream;available;True
SteelSeries Arctis 7;available;False
magnificent eye cream;quantity_add;104
pleasant roofing;quantity_add;39
delightful sunscreen;remove;
stylish moustache wax;price_percent;-0.16
Logitech Wireless Keyboard;price_percent;0.11
HP LaserJet Pro;available;True
beautiful melon;price_abs;-9
glamorous bubble bath;available;False
Logitech Wireless Keyboard;remove;
luxurious cranberry;available;True
beautiful baseboard;remove;
beautiful baseboard;quantity_add;137
Canon PIXMA;available;True
pleasant roofing;quantity_add;101
pretty tile;quantity_add;66
delightful plum;price_abs;-3
pretty raspberry;price_percent;0.15
delightful plum;quantity_add;29
beautiful toner;quantity_sub;-24
NVIDIA GeForce GTX 1050;price_abs;-10173
nice pineapple;quantity_sub;-38
Ricoh Aficio MP;price_percent;0.13
Kingston Canvas Select Plus;quantity_sub;-10
trendy face wash;price_percent;0.07
superb axe;quantity_add;153
delightful sunscreen;quantity_sub;-65
Razer Variau;quantity_sub;-6
pleasant roofing;available;True
luxurious body wash;price_abs;31.119000000000003
refined strawberry;remove;
tasteful doors;remove;
trendy boysenberry;available;False
NVIDIA GeForce GTX 1050;quantity_sub;-1
delightful kiwifruit;quantity_add;95
gorgeous insulation;quantity_add;92
trendy face wash;quantity_sub;-25
Ricoh Aficio MP;available;False
AMD Ryzen 5;price_percent;0.03
beautiful melon;quantity_add;13
attractive pineapple;price_percent;-0.03
delightful sunscreen;available;True
attractive grapes;quantity_sub;-139
Corsair HS60;available;False
tasteful strawberry;price_abs;4
exquisite lotion;price_percent;-0.08
elegant blackberry;price_percent;-0.05
marvelous plum;quantity_sub;-51
Canon PIXMA;quantity_add;9
nice pineapple;quantity_sub;-114
glamorous night cream;quantity_sub;-11
Razer Variau;quantity_sub;-3
delightful glue;remove;
glamorous night cream;price_abs;2
stylish toner;available;False
beautiful baseboard;price_percent;-0.16
nice perfume;quantity_add;28
Samsung 970 EVO SSD;quantity_add;8
NVIDIA GeForce GTX 1050;price_percent;0.15
glamorous bubble bath;available;False
nice chisel;available;False
attractive electrical;quantity_add;138
exquisite pedicure set;remove;
luxurious nail file;quantity_sub;-168
superb axe;quantity_sub;-101
luxurious body wash;price_percent;-0.11
beautiful facial cleanser;available;True
luxurious windows;quantity_add;55
nice roofing;remove;
Ricoh Aficio MP;quantity_add;3
WD Blue HDD;price_percent;0.13
Logitech Wireless Keyboard;available;True
pleasant roofing;quantity_add;88
Brother DCP-T510W;price_percent;-0.19
Kingston Canvas Select Plus;price_abs;-6612
sublime doors;remove;
SteelSeries Arctis 7;quantity_sub;-2
Brother DCP-T510W;price_percent;-0.15
luxurious windows;remove;
glamorous bubble bath;quantity_sub;-51
elegant blackberry;price_percent;0.19
SteelSeries Arctis 7;quantity_add;3
attractive paint;quantity_sub;-115
luxurious orange;remove;
AMD Ryzen 5;price_abs;129
refined lotion;remove;
magnificent face wash;remove;
pretty bubble bath;remove;
NVIDIA GeForce GTX 1050;available;False
marvelous plum;quantity_sub;-10
Canon PIXMA;price_abs;-4952
Canon PIXMA;price_abs;3975
pleasant nail file;price_percent;0.03
HyperX DDR4 RAM;quantity_sub;-1
glamorous serum;price_abs;4
trendy glue;quantity_sub;-124
elegant windows;quantity_add;84
Canon PIXMA;quantity_add;8
luxurious body wash;available;True
elegant blackberry;price_abs;3
refined wheelbarrow;price_abs;-2
pretty body wash;quantity_sub;-160
exquisite mango;price_percent;0.04
attractive electrical;available;True
elegant tile;quantity_add;106
stylish moustache wax;available;False
magnificent face wash;price_abs;4
beautiful baby shampoo;price_abs;-7
exquisite lotion;available;True
exquisite baby shampoo;available;True
exquisite baby shampoo;quantity_add;56
refined wheelbarrow;available;True
Brother DCP-T510W;price_abs;-3356
SteelSeries Arctis 7;quantity_sub;-3
Brother DCP-T510W;available;True
Canon PIXMA;price_percent;0.0
HP LaserJet Pro;price_abs;9650
trendy boysenberry;available;False
SteelSeries Arctis 7;available;False
delightful kiwifruit;remove;
refined lotion;remove;
Brother DCP-T510W;price_percent;-0.16
Intel Core i5;quantity_add;3
luxurious cranberry;quantity_add;34
Intel Core i5;available;True
delightful glue;price_abs;3
nice chisel;quantity_add;69
delightful plum;remove;
gorgeous perfume;remove;
attractive pineapple;remove;
delightful banana;price_percent;0.0
Logitech Wireless Keyboard;available;True
AMD Ryzen 5;price_abs;-180
exquisite cherry;price_abs;-9
trendy toner;quantity_add;108
trendy face wash;price_abs;8
gorgeous moustache wax;price_percent;0.2
delightful glue;price_abs;3
delightful doors;quantity_add;61
Canon PIXMA;available;True
Samsung 970 EVO SSD;price_abs;-1802
beautiful baseboard;available;True
trendy glue;available;True
nice roofing;remove;
beautiful toner;remove;
Brother DCP-T510W;price_abs;-6458
nice perfume;price_percent;-0.11
AMD Ryzen 5;remove;
sublime doors;price_abs;-15
beautiful toner;price_percent;-0.17
Razer Variau;remove;
glamorous kiwifruit;price_percent;0.14
gorgeous insulation;remove;
Logitech Wireless Keyboard;quantity_add;4
glamorous shampoo;price_percent;-0.12
refined strawberry;available;True
glamorous bubble bath;quantity_sub;-1
elegant windows;price_percent;0.2
glamorous night cream;price_percent;0.19
glamorous guava;quantity_add;2
beautiful baseboard;quantity_sub;-126
magnificent eye cream;price_percent;0.14
trendy boysenberry;remove;
refined drywall;price_abs;-1
Samsung 970 EVO SSD;price_abs;7094
AMD Ryzen 5;available;True
HP LaserJet Pro;remove;
Razer Variau;price_abs;-13
pretty scaffolding;quantity_sub;-179
stylish roofing;quantity_sub;-36
marvelous conditioner;quantity_sub;-187
pretty cherry;quantity_add;127
gorgeous eye cream;available;False
glamorous night cream;available;True
attractive paint;available;False
trendy nail file;quantity_add;10
gorgeous insulation;available;True
luxurious trim;price_percent;-0.1
stylish level;remove;
Ricoh Aficio MP;price_percent;-0.05
Samsung 970 EVO SSD;quantity_add;5
AMD Ryzen 5;quantity_add;4
stylish level;quantity_sub;-113
HP LaserJet Pro;quantity_sub;-4
AMD Ryzen 5;price_abs;6291
sublime facial cleanser;quantity_add;71
elegant mango;available;True
exquisite baby shampoo;quantity_add;88
Canon PIXMA;quantity_add;8
pleasant nail file;price_abs;1
Canon PIXMA;quantity_sub;-2
Samsung 970 EVO SSD;price_abs;-1916
delightful level;quantity_add;135
marvelous strawberry;available;True
tasteful papaya;remove;
gorgeous moustache wax;remove;
tasteful strawberry;available;True
tasteful doors;available;True
gorgeous wheelbarrow;price_percent;-0.07
luxurious orange;available;False
Epson Expression Home XP;price_abs;99844.8
exquisite mango;quantity_add;115
Canon PIXMA;quantity_add;11
Logitech Wireless Keyboard;price_percent;0.12
trendy glue;remove;
pretty scaffolding;available;True
nice perfume;quantity_add;103
delightful glue;remove;
Canon PIXMA;quantity_add;6
delightful doors;available;True
delightful plum;price_abs;3
Razer Variau;quantity_sub;-1
nice chisel;price_abs;1
Ricoh Aficio MP;price_percent;0.02
delightful banana;price_abs;1
tasteful guava;remove;
WD Blue HDD;remove;
Logitech Wireless Keyboard;available;True
nice roofing;available;False
Corsair HS60;remove;
glamorous shampoo;quantity_add;104
trendy ladder;available;True
beautiful wheelbarrow;price_abs;-4
pleasant roofing;available;True
Brother DCP-T510W;available;True
Ricoh Aficio MP;quantity_sub;-5
exquisite baseboard;price_percent;0.05
WD Blue HDD;remove;
glamorous serum;available;False
pleasant eye cream;available;True
Ricoh Aficio MP;available;False
tasteful tape measure;price_abs;2
pleasant eye cream;quantity_sub;-121
luxurious orange;price_abs;0
attractive guava;price_percent;-0.12
HP LaserJet Pro;quantity_sub;-8
Epson Expression Home XP;remove;
Ricoh Aficio MP;quantity_add;5
sublime facial cleanser;remove;
HP LaserJet Pro;available;True
Epson Expression Home XP;price_abs;6746
gorgeous wheelbarrow;remove;
refined wheelbarrow;price_abs;0
marvelous strawberry;quantity_sub;-61
glamorous bubble bath;price_abs;4
gorgeous moustache wax;price_abs;13
delightful night cream;available;False
Corsair HS60;quantity_sub;-1
Canon PIXMA;remove;
elegant blackberry;quantity_sub;-147
superb axe;remove;
tasteful doors;quantity_sub;-51
Canon PIXMA;price_abs;2436
Razer Variau;quantity_add;4
trendy toner;remove;
trendy bubble bath;quantity_sub;-50
tasteful doors;available;False
marvelous plumbing;quantity_sub;-91
sublime facial cleanser;available;True
Logitech Wireless Keyboard;available;False
beautiful level;available;False
Ricoh Aficio MP;price_abs;44602.8
exquisite pedicure set;price_abs;38.005
attractive paint;remove;
nice pineapple;price_abs;-11
Brother DCP-T510W;quantity_add;4
beautiful baby shampoo;price_percent;-0.1
attractive moisturizer;quantity_sub;-4
delightful sunscreen;quantity_add;113
AMD Ryzen 5;available;True
stylish glue;quantity_add;22
gorgeous nails;available;True
tasteful papaya;quantity_add;17
Logitech Wireless Keyboard;quantity_sub;-8
exquisite serum;quantity_sub;-87
Brother DCP-T510W;quantity_add;2
HP LaserJet Pro;available;False
delightful glue;quantity_sub;-136
beautiful manicure set;price_percent;0.04
marvelous strawberry;available;True
tasteful strawberry;price_abs;-8
exquisite cherry;remove;
Ricoh Aficio MP;quantity_sub;-4
exquisite pedicure set;price_percent;-0.06
NVIDIA GeForce GTX 1050;price_percent;-0.06
Epson Expression Home XP;price_percent;0.19
glamorous guava;quantity_add;12
attractive electrical;quantity_add;93
marvelous plumbing;quantity_add;82
Brother DCP-T510W;quantity_sub;-1
magnificent face wash;remove;
marvelous strawberry;quantity_add;20
marvelous conditioner;available;False
Logitech Wireless Keyboard;quantity_add;4
tasteful strawberry;available;True
gorgeous eye cream;quantity_sub;-26
luxurious windows;price_percent;-0.03
trendy nail file;available;True
trendy boysenberry;remove;
Logitech Wireless Keyboard;price_percent;0.09
SteelSeries Arctis 7;price_percent;0.03
beautiful melon;available;True
gorgeous nails;remove;
luxurious trim;quantity_sub;-43
gorgeous nails;available;True
beautiful toner;quantity_add;117
gorgeous perfume;quantity_sub;-90
delightful night cream;quantity_add;166
elegant blackberry;quantity_add;49
delightful glue;quantity_add;84
tasteful papaya;price_abs;-1
marvelous strawberry;price_percent;-0.15
beautiful baby shampoo;quantity_sub;-123
Epson Expression Home XP;remove;
amazing cherry;price_abs;-8
tasteful doors;available;True
refined cherry;quantity_add;152
Ricoh Aficio MP;quantity_sub;-3
Logitech Wireless Keyboard;price_abs;-4816
sublime doors;quantity_add;51
pretty cherry;price_percent;0.17
Brother DCP-T510W;quantity_add;1
superb night cream;available;True
pleasant roofing;remove;
Ricoh Aficio MP;remove;
HyperX DDR4 RAM;remove;
elegant tile;remove;
luxurious cranberry;price_abs;-9
luxurious nail file;remove;
marvelous strawberry;price_percent;-0.13
refined strawberry;price_abs;6
delightful plum;price_abs;-1
glamorous papaya;quantity_sub;-30
gorgeous eye cream;price_abs;-1
Kingston Canvas Select Plus;quantity_add;10
Samsung 970 EVO SSD;available;True
luxurious body wash;price_percent;0.12
Brother DCP-T510W;remove;
glamorous guava;remove;
pretty hammer;quantity_sub;-45
superb banana;quantity_sub;-133
gorgeous insulation;available;False
beautiful wheelbarrow;quantity_add;105
luxurious windows;price_abs;0
NVIDIA GeForce GTX 1050;quantity_sub;-1
elegant blackberry;quantity_sub;-112
sublime doors;quantity_sub;-27
delightful plum;remove;
trendy eye cream;quantity_add;133
glamorous pedicure set;price_abs;41.371
pretty body wash;quantity_add;66
superb scaffolding;quantity_sub;-121
exquisite baby shampoo;price_abs;6
Canon PIXMA;quantity_sub;-1
luxurious trim;quantity_sub;-108
gorgeous serum;price_abs;1
trendy face wash;available;True
Brother DCP-T510W;quantity_sub;-13
pleasant eye cream;quantity_sub;-54
superb night cream;quantity_add;64
Logitech Wireless Keyboard;quantity_sub;-6
Samsung 970 EVO SSD;remove;
SteelSeries Arctis 7;remove;
Epson Expression Home XP;price_abs;-2550
stylish manicure set;quantity_add;77
Logitech Wireless Keyboard;available;False
luxurious body wash;available;False
tasteful guava;quantity_add;138
attractive guava;quantity_add;97
Corsair HS60;price_abs;-2150
tasteful doors;quantity_sub;-39
trendy glue;quantity_sub;-23
pleasant eye cream;price_percent;-0.14
gorgeous nails;quantity_sub;-156
elegant mango;quantity_add;112
luxurious cranberry;price_percent;0.17
superb banana;quantity_sub;-75
NVIDIA GeForce GTX 1050;available;False
refined apple;available;True
elegant blackberry;available;True
superb banana;quantity_add;119
trendy toner;price_percent;0.12
trendy ladder;price_abs;5
SteelSeries Arctis 7;quantity_sub;-2
AMD Ryzen 5;available;True
beautiful baseboard;price_abs;6
attractive guava;price_percent;0.19
pretty scaffolding;available;False
delightful banana;quantity_add;55
exquisite serum;remove;
magnificent body wash;available;True
marvelous strawberry;remove;
pretty raspberry;quantity_add;101
tasteful papaya;price_abs;37.025999999999996
Razer Variau;available;True
Logitech Wireless Keyboard;price_abs;-3318
superb scaffolding;quantity_sub;-116
glamorous bubble bath;available;False
Corsair HS60;price_abs;-4632
beautiful melon;price_abs;12
tasteful doors;available;True
trendy glue;available;True
pretty cherry;quantity_sub;-107
beautiful melon;quantity_add;88
magnificent baby shampoo;available;True
Canon PIXMA;quantity_add;2
EVGA 500B 80+ BRONZE;quantity_add;4
Intel Core i5;price_abs;11478
Razer Variau;quantity_sub;-6
tasteful papaya;quantity_add;16
delightful sunscreen;available;True
exquisite serum;quantity_add;111
pretty scaffolding;remove;
luxurious orange;quantity_sub;-9
stylish moustache wax;quantity_add;9
refined drywall;price_percent;0.18
exquisite pedicure set;quantity_sub;-57
trendy bubble bath;quantity_add;102
refined cherry;remove;
Corsair HS60;remove;
delightful sunscreen;remove;
Canon PIXMA;price_percent;0.0
gorgeous perfume;remove;
Razer Variau;price_abs;11070
NVIDIA GeForce GTX 1050;quantity_add;10
Canon PIXMA;price_abs;4211
HyperX DDR4 RAM;remove;
SteelSeries Arctis 7;price_abs;-1106
NVIDIA GeForce GTX 1050;remove;
Razer Variau;price_abs;763
tasteful strawberry;available;False
Logitech Wireless Keyboard;quantity_sub;-4
