name;method;param
superb level;quantity_sub;-173
refined flooring;available;True
pleasant grapes;remove;
stylish facial cleanser;quantity_sub;-145
sublime electrical;available;True
refined facial cleanser;quantity_sub;-92
beautiful insulation;price_percent;-0.13
refined windows;quantity_sub;-7
marvelous boysenberry;remove;
pretty lotion;quantity_sub;-66
pretty lotion;quantity_sub;-54
sublime papaya;price_abs;1
nice body wash;available;True
tasteful guava;price_percent;-0.02
refined papaya;available;False
Brother DCP-T510W;quantity_sub;-13
nice exfoliator;remove;
HP LaserJet Pro;price_abs;-3034
Intel Core i5;quantity_add;13
stylish serum;price_abs;7
trendy chisel;price_abs;25.762000000000004
Epson Expression Home XP;quantity_sub;-3
WD Blue HDD;available;True
glamorous shampoo;quantity_sub;-111
Intel Core i5;price_abs;-16927
Kingston Canvas Select Plus;available;True
marvelous serum;quantity_add;60
tasteful nail polish;price_abs;4
stylish serum;quantity_add;87
gorgeous plum;available;True
superb level;price_percent;0.19
trendy nail polish;price_abs;-2
refined shovel;quantity_sub;-11
elegant apricot;price_abs;11
pretty orange;available;True
pretty orange;remove;
tasteful guava;quantity_add;86
magnificent ladder;remove;
HyperX DDR4 RAM;available;True
Logitech Wireless Keyboard;price_percent;0.09
pretty apple;remove;
magnificent ladder;quantity_sub;-121
pleasant night cream;quantity_add;85
trendy scaffolding;price_percent;-0.09
Samsung 970 EVO SSD;remove;
attractive face wash;available;True
attractive hammer;quantity_sub;-103
stylish serum;quantity_sub;-50
gorgeous apricot;price_abs;3
NVIDIA GeForce GTX 1050;quantity_sub;-2
WD Blue HDD;remove;
sublime chisel;price_percent;0.2
pleasant bubble bath;remove;
Logitech Wireless Keyboard;quantity_add;14
elegant lotion;available;True
Corsair HS60;price_percent;-0.2
luxurious serum;available;True
luxurious baby shampoo;price_abs;0
trendy nail polish;price_abs;-8
luxurious face wash;remove;
NVIDIA GeForce GTX 1050;available;True
nice exfoliator;price_percent;0.0
glamorous papaya;remove;
luxurious apple;quantity_add;22
Corsair HS60;quantity_sub;-2
superb level;price_abs;-1
Canon PIXMA;quantity_add;5
HyperX DDR4 RAM;quantity_sub;-9
attractive wallpaper;quantity_sub;-165
nice body wash;price_abs;58.168000000000006
magnificent peach;available;False
gorgeous apricot;price_abs;-3
magnificent plum;price_abs;4
luxurious moisturizer;quantity_sub;-170
sublime chisel;price_abs;1
Ricoh Aficio MP;price_percent;-0.04
AMD Ryzen 5;quantity_add;7
pleasant strawberry;remove;
sublime peach;price_percent;0.03
marvelous boysenberry;remove;
Ricoh Aficio MP;price_percent;-0.09
trendy pedicure set;quantity_add;147
WD Blue HDD;remove;
gorgeous wallpaper;available;True
pretty drywall;price_percent;0.04
elegant lotion;remove;
trendy level;remove;
NVIDIA GeForce GTX 1050;price_percent;-0.07
sublime paint;quantity_add;20
refined papaya;quantity_add;120
HyperX DDR4 RAM;available;True
beautiful melon;quantity_sub;-89
stylish facial cleanser;remove;
beautiful melon;available;True
luxurious pedicure set;price_abs;-5
amazing raspberry;quantity_sub;-32
Kingston Canvas Select Plus;price_percent;-0.16
nice makeup remover;quantity_add;150
pretty orange;available;True
amazing baby shampoo;quantity_add;32
NVIDIA GeForce GTX 1050;quantity_sub;-4
marvelous nail file;remove;
HyperX DDR4 RAM;quantity_sub;-3
sublime chisel;price_abs;-2
superb shampoo;quantity_sub;-67
refined shovel;available;True
beautiful manicure set;price_percent;0.12
Samsung 970 EVO SSD;price_percent;-0.16
pleasant bubble bath;quantity_sub;-8
Logitech Wireless Keyboard;price_percent;0.03
pretty wallpaper;quantity_sub;-70
superb saw;available;False
sublime electrical;price_percent;0.0
refined windows;price_percent;0.11
SteelSeries Arctis 7;quantity_sub;-4
marvelous boysenberry;remove;
Logitech Wireless Keyboard;quantity_sub;-3
Ricoh Aficio MP;quantity_sub;-3
superb moisturizer;quantity_add;84
SteelSeries Arctis 7;price_abs;99563.20000000001
attractive wallpaper;price_percent;0.08
elegant ladder;available;False
magnificent facial cleanser;price_percent;-0.09
trendy kiwifruit;price_percent;0.01
trendy scaffolding;quantity_add;100
elegant flooring;price_percent;-0.09
tasteful grapes;quantity_add;39
Kingston Canvas Select Plus;remove;
HP LaserJet Pro;quantity_sub;-6
sublime level;remove;
superb deodorant;quantity_sub;-39
delightful toner;price_percent;0.12
elegant apricot;remove;
attractive lip balm;price_percent;-0.02
Intel Core i5;remove;
gorgeous plum;price_abs;-10
delightful toner;available;False
superb moisturizer;quantity_sub;-16
HP LaserJet Pro;available;True
superb banana;available;False
exquisite hair mask;quantity_sub;-92
beautiful insulation;price_percent;0.05
trendy kiwifruit;remove;
gorgeous plum;remove;
Samsung 970 EVO SSD;quantity_add;7
pretty orange;price_abs;16
Samsung 970 EVO SSD;price_abs;-37
Intel Core i5;quantity_sub;-4
trendy nail polish;available;True
Canon PIXMA;price_abs;-8940
pleasant bubble bath;remove;
magnificent conditioner;quantity_sub;-17
magnificent eye cream;price_abs;9
WD Blue HDD;remove;
sublime banana;quantity_add;5
refined papaya;price_abs;12
superb moustache wax;price_abs;9
delightful moustache wax;quantity_add;98
NVIDIA GeForce GTX 1050;quantity_sub;-3
magnificent plum;price_abs;0
attractive moisturizer;available;True
Intel Core i5;quantity_add;2
tasteful grapes;available;False
Canon PIXMA;quantity_sub;-2
magnificent plum;price_abs;-10
NVIDIA GeForce GTX 1050;quantity_sub;-5
luxurious exfoliator;remove;
luxurious exfoliator;quantity_sub;-83
magnificent ladder;price_percent;0.02
beautiful insulation;price_percent;0.09
amazing windows;quantity_sub;-164
superb moustache wax;available;True
sublime chisel;available;True
Logitech Wireless Keyboard;quantity_add;3
pretty wallpaper;available;False
pleasant bubble bath;remove;
beautiful moisturizer;remove;
sublime baseboard;quantity_sub;-142
beautiful melon;price_abs;3
Logitech Wireless Keyboard;quantity_add;8
SteelSeries Arctis 7;quantity_sub;-3
trendy nail file;price_percent;-0.09
pretty lotion;price_abs;5
pretty wallpaper;price_abs;6
pleasant toothpaste;price_abs;-3
exquisite blueberry;price_percent;0.13
superb shampoo;quantity_sub;-5
marvelous doors;quantity_sub;-6
HP LaserJet Pro;price_abs;11965
marvelous blackberry;remove;
luxurious moisturizer;quantity_add;41
amazing windows;remove;
elegant apricot;price_percent;-0.08
elegant melon;quantity_sub;-106
WD Blue HDD;remove;
pleasant scaffolding;remove;
marvelous manicure set;quantity_add;48
gorgeous boysenberry;quantity_add;103
HyperX DDR4 RAM;price_abs;-1065
Ricoh Aficio MP;available;True
Razer Variau;available;False
nice exfoliator;quantity_sub;-41
amazing raspberry;available;True
gorgeous boysenberry;quantity_add;106
AMD Ryzen 5;quantity_sub;-2
attractive lip balm;price_percent;-0.09
trendy pedicure set;quantity_sub;-28
beautiful moisturizer;remove;
gorgeous plum;quantity_add;142
SteelSeries Arctis 7;price_abs;-3265
Ricoh Aficio MP;price_percent;0.13
Intel Core i5;price_abs;-10154
SteelSeries Arctis 7;price_abs;-14071
pleasant night cream;quantity_sub;-32
luxurious serum;price_percent;-0.2
Canon PIXMA;remove;
EVGA 500B 80+ BRONZE;price_percent;0.03
HyperX DDR4 RAM;quantity_add;8
pleasant bubble bath;available;False
pretty apple;quantity_sub;-92
attractive face wash;price_percent;0.02
trendy level;remove;
Kingston Canvas Select Plus;available;True
glamorous kiwifruit;quantity_sub;-44
exquisite raspberry;price_abs;-10
Kingston Canvas Select Plus;available;False
pretty orange;quantity_sub;-50
Kingston Canvas Select Plus;remove;
exquisite hair mask;price_percent;0.11
gorgeous boysenberry;price_percent;0.01
sublime baseboard;remove;
attractive hammer;price_abs;12
luxurious pedicure set;quantity_add;91
HyperX DDR4 RAM;price_abs;118
pretty lotion;quantity_add;61
superb shampoo;price_abs;4
Samsung 970 EVO SSD;available;True
magnificent plum;remove;
SteelSeries Arctis 7;price_percent;-0.08
nice exfoliator;quantity_add;54
gorgeous boysenberry;price_percent;0.14
Samsung 970 EVO SSD;price_abs;12030
amazing raspberry;quantity_add;11
Samsung 970 EVO SSD;available;False
beautiful insulation;price_abs;-6
superb deodorant;quantity_add;118
attractive nail file;remove;
Razer Variau;quantity_sub;-1
SteelSeries Arctis 7;remove;
attractive wallpaper;quantity_add;158
beautiful deodorant;quantity_sub;-29
trendy kiwifruit;quantity_sub;-26
luxurious glue;quantity_add;163
trendy level;price_percent;0.09
pretty drywall;remove;
trendy conditioner;price_percent;0.06
amazing raspberry;available;True
Kingston Canvas Select Plus;available;False
gorgeous apricot;remove;
nice body wash;price_abs;6
pleasant bubble bath;quantity_sub;-87
pretty lotion;available;True
beautiful body wash;price_percent;-0.13
marvelous doors;quantity_add;18
Samsung 970 EVO SSD;quantity_sub;-1
Logitech Wireless Keyboard;price_percent;-0.15
pleasant level;available;True
attractive hammer;quantity_sub;-168
luxurious pedicure set;quantity_add;29
attractive lip balm;available;True
SteelSeries Arctis 7;quantity_add;2
trendy pedicure set;quantity_add;9
refined shovel;price_percent;-0.01
AMD Ryzen 5;remove;
luxurious exfoliator;price_percent;-0.01
superb banana;quantity_add;37
superb saw;quantity_sub;-167
trendy orange;price_percent;-0.02
delightful peach;price_percent;-0.15
marvelous boysenberry;quantity_add;41
Razer Variau;remove;
WD Blue HDD;quantity_sub;-2
HyperX DDR4 RAM;quantity_add;4
pleasant grapes;quantity_add;86
superb moustache wax;price_abs;9
marvelous nail file;quantity_add;25
beautiful raspberry;price_abs;-2
luxurious face wash;quantity_add;74
Brother DCP-T510W;quantity_add;6
Kingston Canvas Select Plus;quantity_add;4
pleasant level;remove;
luxurious exfoliator;price_abs;4
luxurious face wash;available;True
marvelous doors;quantity_sub;-100
luxurious exfoliator;price_abs;2
stylish facial cleanser;price_abs;7
Intel Core i5;quantity_sub;-3
Epson Expression Home XP;remove;
Samsung 970 EVO SSD;quantity_sub;-12
luxurious exfoliator;remove;
luxurious baby shampoo;quantity_sub;-8
Logitech Wireless Keyboard;quantity_add;1
luxurious face wash;remove;
nice tape measure;remove;
pleasant bubble bath;quantity_sub;-13
glamorous kiwifruit;price_percent;0.06
nice tape measure;quantity_sub;-112
Epson Expression Home XP;quantity_add;3
magnificent ladder;price_percent;0.18
nice makeup remover;price_percent;-0.08
trendy level;price_percent;0.12
Ricoh Aficio MP;available;True
attractive hammer;available;False
Logitech Wireless Keyboard;available;True
superb saw;quantity_sub;-42
nice tape measure;quantity_add;76
trendy chisel;price_percent;-0.16
pretty orange;available;True
marvelous doors;price_abs;-1
Canon PIXMA;remove;
sublime baseboard;quantity_add;25
luxurious glue;price_percent;-0.18
trendy orange;available;True
Brother DCP-T510W;remove;
delightful toner;remove;
superb banana;available;False
tasteful grapes;price_abs;-6
magnificent ladder;available;False
amazing raspberry;price_percent;-0.11
marvelous serum;quantity_sub;-61
EVGA 500B 80+ BRONZE;price_abs;-708
Intel Core i5;quantity_add;12
Canon PIXMA;price_abs;93453.8
sublime peach;price_abs;10
pleasant shovel;price_percent;0.01
pretty wallpaper;quantity_add;14
marvelous boysenberry;price_abs;6
elegant lotion;quantity_sub;-81
stylish serum;quantity_add;41
Intel Core i5;available;True
EVGA 500B 80+ BRONZE;available;True
marvelous bubble bath;available;False
pleasant bubble bath;remove;
pleasant shovel;quantity_add;86
gorgeous sunscreen;price_abs;-4
Intel Core i5;price_percent;0.09
HP LaserJet Pro;quantity_add;4
WD Blue HDD;price_abs;5011
Samsung 970 EVO SSD;quantity_sub;-9
delightful moustache wax;available;True
luxurious exfoliator;available;True
WD Blue HDD;quantity_add;3
Kingston Canvas Select Plus;available;True
SteelSeries Arctis 7;quantity_sub;-7
EVGA 500B 80+ BRONZE;price_abs;7270
pleasant strawberry;price_percent;-0.11
superb manicure set;price_percent;-0.09
SteelSeries Arctis 7;available;True
HP LaserJet Pro;price_percent;-0.14
HyperX DDR4 RAM;quantity_add;2
Samsung 970 EVO SSD;quantity_sub;-8
pleasant shovel;price_abs;0
trendy scaffolding;remove;
Samsung 970 EVO SSD;remove;
superb saw;quantity_add;42
attractive serum;remove;
trendy pedicure set;available;True
attractive lip balm;remove;
Samsung 970 EVO SSD;price_percent;0.02
delightful cranberry;remove;
tasteful grapes;quantity_add;70
elegant ladder;remove;
NVIDIA GeForce GTX 1050;price_percent;0.15
trendy chisel;price_abs;25.762000000000004
WD Blue HDD;quantity_add;8
marvelous nail file;price_percent;-0.09
Brother DCP-T510W;price_abs;8755
delightful wallpaper;quantity_add;14
Kingston Canvas Select Plus;price_abs;8972
NVIDIA GeForce GTX 1050;remove;
trendy scaffolding;quantity_add;85
luxurious moisturizer;quantity_sub;-41
luxurious face wash;quantity_add;95
trendy chisel;available;True
trendy conditioner;quantity_add;50
amazing baby shampoo;quantity_add;89
nice tape measure;quantity_sub;-207
delightful moustache wax;price_abs;-8
amazing doors;quantity_sub;-30
nice exfoliator;price_percent;-0.07
delightful wallpaper;available;True
delightful moustache wax;quantity_add;85
gorgeous pedicure set;available;True
attractive hammer;price_abs;0
SteelSeries Arctis 7;available;False
beautiful insulation;quantity_sub;-102
trendy level;quantity_add;98
marvelous blackberry;price_abs;-12
superb banana;remove;
superb shampoo;quantity_sub;-44
luxurious baby shampoo;remove;
Samsung 970 EVO SSD;price_percent;-0.11
NVIDIA GeForce GTX 1050;price_abs;-16655
luxurious baby shampoo;remove;
Razer Variau;price_percent;0.03
Canon PIXMA;quantity_add;7
Samsung 970 EVO SSD;quantity_sub;-4
trendy chisel;quantity_add;43
Kingston Canvas Select Plus;price_percent;0.01
HP LaserJet Pro;price_abs;64813.100000000006
Canon PIXMA;price_abs;7659
magnificent peach;quantity_sub;-99
pretty wallpaper;price_percent;-0.04
tasteful grapes;price_abs;-1
tasteful grapes;quantity_add;169
luxurious baby shampoo;available;True
nice tape measure;price_abs;30.481
magnificent plum;price_percent;0.17
Corsair HS60;price_percent;0.19
tasteful guava;quantity_sub;-32
glamorous kiwifruit;price_abs;3
Samsung 970 EVO SSD;remove;
sublime banana;available;False
amazing baby shampoo;available;False
HP LaserJet Pro;quantity_sub;-8
luxurious pedicure set;price_percent;-0.19
SteelSeries Arctis 7;price_abs;-5500
magnificent facial cleanser;quantity_add;88
nice body wash;remove;
delightful night cream;available;True
glamorous hammer;price_percent;0.06
sublime banana;quantity_sub;-131
superb saw;price_abs;7
Kingston Canvas Select Plus;available;True
superb roofing;available;True
pleasant bubble bath;remove;
stylish facial cleanser;price_percent;-0.03
sublime electrical;quantity_add;74
beautiful melon;quantity_sub;-130
refined papaya;remove;
HP LaserJet Pro;quantity_add;10
Brother DCP-T510W;remove;
sublime chisel;available;True
HyperX DDR4 RAM;available;True
Kingston Canvas Select Plus;remove;
Epson Expression Home XP;available;True
SteelSeries Arctis 7;quantity_add;12
Intel Core i5;remove;
tasteful guava;price_percent;-0.19
magnificent plum;available;True
gorgeous pedicure set;quantity_add;50
EVGA 500B 80+ BRONZE;quantity_sub;-4
Intel Core i5;price_abs;-11569
Ricoh Aficio MP;quantity_add;1
luxurious baby shampoo;quantity_add;20
HyperX DDR4 RAM;remove;
Ricoh Aficio MP;quantity_sub;-7
superb banana;available;True
marvelous manicure set;price_percent;0.19
pleasant grapes;quantity_add;52
pretty lotion;quantity_sub;-113
delightful toner;available;True
marvelous nail file;available;True
elegant apricot;available;False
HP LaserJet Pro;available;True
attractive moisturizer;price_percent;0.09
sublime papaya;remove;
pleasant bubble bath;available;True
luxurious apple;price_percent;0.16
SteelSeries Arctis 7;price_percent;0.15
magnificent peach;quantity_add;133
beautiful melon;remove;
glamorous kiwifruit;price_abs;16
superb shampoo;quantity_sub;-84
sublime chisel;quantity_sub;-49
luxurious pedicure set;quantity_sub;-70
luxurious moisturizer;price_abs;2
Epson Expression Home XP;remove;
refined papaya;available;True
WD Blue HDD;quantity_add;2
exquisite bubble bath;quantity_sub;-142
sublime banana;price_percent;0.2
delightful moustache wax;quantity_add;59
refined papaya;available;True
Kingston Canvas Select Plus;available;True
pretty drywall;price_percent;-0.15
Logitech Wireless Keyboard;quantity_add;7
Kingston Canvas Select Plus;remove;
elegant melon;available;False
pretty strawberry;remove;
beautiful moisturizer;remove;
HP LaserJet Pro;price_percent;-0.17
beautiful roofing;price_abs;-1
gorgeous plum;quantity_add;145
luxurious baby shampoo;remove;
gorgeous plum;price_percent;-0.16
HyperX DDR4 RAM;price_abs;9932
pleasant shovel;price_abs;-11
attractive hammer;quantity_sub;-160
refined flooring;remove;
superb level;available;False
beautiful insulation;quantity_sub;-75
EVGA 500B 80+ BRONZE;quantity_add;7
HP LaserJet Pro;remove;
Samsung 970 EVO SSD;available;True
pleasant night cream;price_abs;4
exquisite blueberry;available;True
magnificent flooring;remove;
pleasant bubble bath;price_abs;0
EVGA 500B 80+ BRONZE;available;True
Intel Core i5;quantity_sub;-8
NVIDIA GeForce GTX 1050;quantity_sub;-1
pretty drywall;quantity_add;82
SteelSeries Arctis 7;price_abs;10152
amazing windows;price_percent;0.08
pleasant scaffolding;quantity_sub;-52
exquisite blueberry;quantity_add;161
sublime banana;available;True
trendy scaffolding;price_percent;0.19
marvelous bubble bath;quantity_sub;-29
Ricoh Aficio MP;quantity_add;3
nice exfoliator;remove;
Canon PIXMA;available;False
elegant melon;price_abs;7
nice exfoliator;quantity_add;68
SteelSeries Arctis 7;remove;
trendy level;remove;
Corsair HS60;quantity_add;1
Kingston Canvas Select Plus;price_percent;0.0
HP LaserJet Pro;price_percent;0.15
Logitech Wireless Keyboard;price_abs;1785
pretty drywall;price_percent;0.06
exquisite raspberry;price_abs;-11
trendy orange;available;True
AMD Ryzen 5;available;True
amazing windows;price_percent;-0.08
trendy level;quantity_add;102
nice tape measure;price_abs;3
trendy nail file;quantity_add;57
pretty drywall;price_percent;0.09
refined facial cleanser;price_percent;-0.09
attractive serum;price_abs;4
Intel Core i5;remove;
pretty drywall;quantity_sub;-68
Brother DCP-T510W;price_percent;-0.05
Razer Variau;available;True
sublime peach;price_percent;0.17
marvelous boysenberry;available;True
HP LaserJet Pro;remove;
Intel Core i5;quantity_add;4
sublime chisel;quantity_add;102
Intel Core i5;quantity_add;3
AMD Ryzen 5;price_percent;-0.08
pretty drywall;price_percent;-0.05
luxurious baby shampoo;quantity_add;95
pleasant strawberry;quantity_sub;-107
beautiful moisturizer;quantity_sub;-125
refined shovel;price_percent;0.13
luxurious saw;quantity_add;21
trendy pedicure set;quantity_sub;-134
magnificent eye cream;price_percent;-0.02
refined flooring;available;False
pleasant grapes;price_abs;12
refined facial cleanser;remove;
luxurious pedicure set;price_abs;-8
marvelous blackberry;price_abs;-5
trendy level;quantity_sub;-99
pretty apple;quantity_sub;-85
EVGA 500B 80+ BRONZE;remove;
stylish serum;price_percent;-0.16
pretty drywall;available;False
attractive hammer;available;True
pleasant bubble bath;available;True
Ricoh Aficio MP;available;False
attractive serum;quantity_sub;-117
trendy nail file;price_percent;0.14
refined flooring;remove;
attractive face wash;price_percent;-0.2
amazing baby shampoo;available;False
Razer Variau;price_abs;-2243
superb deodorant;price_percent;-0.11
Ricoh Aficio MP;available;True
nice makeup remover;available;False
superb deodorant;remove;
WD Blue HDD;quantity_add;4
HyperX DDR4 RAM;quantity_add;8
beautiful baseboard;remove;
EVGA 500B 80+ BRONZE;price_abs;921
HyperX DDR4 RAM;quantity_sub;-6
amazing windows;quantity_add;39
HyperX DDR4 RAM;quantity_add;4
luxurious serum;available;True
Epson Expression Home XP;price_abs;-13291
nice tape measure;price_percent;-0.1
HP LaserJet Pro;quantity_add;5
tasteful hair mask;price_percent;-0.04
elegant ladder;quantity_sub;-81
superb deodorant;price_abs;-1
Epson Expression Home XP;available;False
tasteful siding;remove;
pleasant scaffolding;quantity_add;47
nice exfoliator;available;True
delightful toner;remove;
gorgeous pedicure set;available;True
pleasant toothpaste;remove;
Epson Expression Home XP;price_percent;-0.19
Kingston Canvas Select Plus;price_percent;-0.14
HP LaserJet Pro;remove;
beautiful insulation;quantity_add;11
trendy chisel;price_percent;-0.11
Epson Expression Home XP;quantity_add;2
pleasant scaffolding;available;True
trendy conditioner;quantity_add;40
magnificent conditioner;remove;
tasteful nail polish;remove;
sublime banana;price_percent;0.01
pleasant bubble bath;quantity_sub;-56
HyperX DDR4 RAM;price_abs;-1302
pleasant strawberry;quantity_add;127
pretty wallpaper;price_abs;6
Logitech Wireless Keyboard;available;True
stylish serum;remove;
Samsung 970 EVO SSD;quantity_sub;-8
nice tape measure;price_abs;-7
Kingston Canvas Select Plus;remove;
magnificent conditioner;quantity_sub;-73
attractive serum;remove;
pretty lotion;quantity_sub;-83
luxurious pedicure set;price_percent;0.13
beautiful moisturizer;price_abs;2
gorgeous plum;price_abs;72.61100000000002
beautiful roofing;available;True
magnificent raspberry;available;False
elegant melon;price_percent;0.03
HyperX DDR4 RAM;quantity_add;1
Ricoh Aficio MP;price_percent;-0.17
superb shampoo;available;True
Brother DCP-T510W;price_percent;-0.16
gorgeous boysenberry;quantity_sub;-31
trendy chisel;remove;
Intel Core i5;available;True
elegant apricot;price_abs;-14
marvelous boysenberry;available;True
Kingston Canvas Select Plus;price_abs;-2643
tasteful hair mask;quantity_add;133
marvelous doors;price_abs;4
HP LaserJet Pro;quantity_add;5
trendy orange;quantity_add;74
marvelous serum;quantity_add;21
luxurious moisturizer;available;False
Samsung 970 EVO SSD;quantity_add;6
glamorous kiwifruit;quantity_sub;-11
sublime papaya;price_abs;2
exquisite hair mask;price_percent;-0.2
luxurious face wash;quantity_add;142
luxurious face wash;quantity_add;34
amazing baby shampoo;remove;
amazing windows;quantity_sub;-148
stylish serum;price_abs;-4
SteelSeries Arctis 7;quantity_sub;-1
sublime electrical;price_percent;-0.11
superb moustache wax;quantity_add;160
Corsair HS60;remove;
magnificent conditioner;price_abs;4
NVIDIA GeForce GTX 1050;price_percent;0.04
WD Blue HDD;available;True
glamorous shampoo;price_abs;4
Kingston Canvas Select Plus;quantity_sub;-7
Corsair HS60;price_abs;-10098
magnificent facial cleanser;price_percent;0.11
pretty lotion;available;True
Intel Core i5;remove;
Kingston Canvas Select Plus;quantity_sub;-1
Logitech Wireless Keyboard;quantity_sub;-1
stylish facial cleanser;quantity_sub;-108
marvelous serum;available;True
superb banana;price_abs;75.19600000000001
refined flooring;available;True
Intel Core i5;quantity_add;7
superb baseboard;price_percent;-0.17
magnificent raspberry;price_abs;-10
gorgeous plum;remove;
marvelous nail file;price_percent;-0.18
HyperX DDR4 RAM;remove;
marvelous bubble bath;price_percent;0.0
trendy nail file;price_abs;5
sublime level;available;True
Samsung 970 EVO SSD;quantity_sub;-9
Corsair HS60;price_percent;0.11
trendy pedicure set;quantity_sub;-18
superb banana;quantity_sub;-102
WD Blue HDD;quantity_add;7
magnificent raspberry;price_percent;0.07
magnificent ladder;quantity_sub;-1
gorgeous boysenberry;price_percent;0.05
stylish serum;remove;
HyperX DDR4 RAM;quantity_sub;-2
pleasant plumbing;remove;
trendy orange;available;False
pleasant scaffolding;price_percent;0.03
HP LaserJet Pro;price_abs;-8047
superb banana;quantity_sub;-71
pretty wheelbarrow;price_abs;0
magnificent conditioner;quantity_add;48
marvelous doors;quantity_add;3
Corsair HS60;quantity_sub;-3
superb deodorant;remove;
Logitech Wireless Keyboard;price_abs;5438
superb bubble bath;quantity_sub;-88
beautiful body wash;available;True
Razer Variau;quantity_sub;-2
attractive moisturizer;remove;
gorgeous boysenberry;remove;
Kingston Canvas Select Plus;price_percent;0.0
marvelous doors;price_abs;-3
glamorous kiwifruit;quantity_add;70
nice tape measure;price_percent;-0.07
pretty wallpaper;available;True
luxurious apple;price_percent;0.11
marvelous nail file;available;True
superb banana;quantity_sub;-59
luxurious glue;available;True
gorgeous apricot;price_percent;-0.02
pleasant bubble bath;quantity_add;50
trendy conditioner;available;True
Razer Variau;quantity_add;2
pleasant bubble bath;price_percent;0.07
HyperX DDR4 RAM;remove;
luxurious face wash;price_percent;-0.19
luxurious apple;quantity_sub;-157
tasteful grapes;price_percent;0.17
attractive lip balm;price_abs;84.799
nice body wash;price_percent;-0.12
trendy level;quantity_add;11
luxurious saw;quantity_add;113
superb moustache wax;remove;
sublime papaya;available;True
exquisite bubble bath;price_percent;0.16
gorgeous apricot;available;False
WD Blue HDD;remove;
superb deodorant;quantity_add;140
Razer Variau;price_percent;-0.15
pretty orange;available;True
HP LaserJet Pro;available;True
gorgeous apricot;price_abs;4
beautiful roofing;price_percent;0.1
sublime paint;quantity_add;114
marvelous boysenberry;quantity_sub;-32
pleasant bubble bath;available;True
superb moustache wax;available;False
gorgeous plum;remove;
HP LaserJet Pro;price_abs;-4351
Samsung 970 EVO SSD;remove;
Brother DCP-T510W;remove;
magnificent raspberry;quantity_sub;-134
stylish serum;price_percent;-0.18
magnificent ladder;quantity_add;72
stylish serum;price_abs;-1
exquisite plumbing;price_abs;11
Samsung 970 EVO SSD;price_abs;4447
gorgeous plum;quantity_sub;-45
Ricoh Aficio MP;quantity_sub;-6
Razer Variau;quantity_sub;-2
Kingston Canvas Select Plus;remove;
Logitech Wireless Keyboard;quantity_sub;-7
Razer Variau;remove;
Logitech Wireless Keyboard;remove;
pleasant bubble bath;remove;
refined flooring;available;True
pretty wallpaper;price_percent;-0.09
trendy pedicure set;quantity_sub;-17
beautiful roofing;price_abs;1
Corsair HS60;quantity_sub;-2
SteelSeries Arctis 7;available;True
superb bubble bath;price_percent;0.2
luxurious apple;quantity_add;16
refined flooring;quantity_add;110
pleasant strawberry;price_abs;-1
Canon PIXMA;quantity_sub;-9
SteelSeries Arctis 7;quantity_sub;-1
trendy kiwifruit;price_abs;-3
Kingston Canvas Select Plus;available;True
beautiful raspberry;price_percent;-0.06
exquisite blueberry;price_abs;2
Logitech Wireless Keyboard;price_percent;0.16
trendy kiwifruit;available;True
HyperX DDR4 RAM;remove;
HP LaserJet Pro;price_abs;-9268
trendy orange;price_abs;7
pretty apple;quantity_sub;-37
magnificent ladder;price_percent;0.02
HP LaserJet Pro;price_abs;14268
delightful night cream;remove;
pleasant bubble bath;price_percent;-0.13
