name;method;param
refined cherry;quantity_add;99
AMD Ryzen 5;remove;
delightful baseboard;remove;
tasteful paint;quantity_sub;-26
delightful manicure set;remove;
WD Blue HDD;available;True
Samsung 970 EVO SSD;quantity_sub;-3
SteelSeries Arctis 7;available;True
elegant baby shampoo;quantity_add;67
glamorous saw;price_percent;-0.13
delightful orange;quantity_sub;-1
refined blueberry;price_percent;0.02
refined cherry;quantity_sub;-43
exquisite hammer;quantity_add;71
gorgeous cranberry;available;False
delightful orange;price_percent;0.09
NVIDIA GeForce GTX 1050;available;True
delightful nail file;price_abs;-4
glamorous wallpaper;available;False
pretty level;quantity_sub;-96
superb exfoliator;remove;
elegant trim;price_abs;4
superb windows;available;True
AMD Ryzen 5;price_abs;-2304
WD Blue HDD;price_abs;16012.7
magnificent axe;quantity_sub;-82
magnificent level;price_percent;0.13
HyperX DDR4 RAM;remove;
amazing glue;available;False
stylish serum;quantity_add;114
glamorous baseboard;remove;
refined cherry;price_percent;0.2
beautiful wallpaper;price_percent;-0.18
attractive tile;quantity_sub;-64
SteelSeries Arctis 7;price_abs;7436
amazing melon;remove;
magnificent wallpaper;available;True
HP LaserJet Pro;price_abs;-6434
Intel Core i5;available;True
stylish plum;quantity_sub;-91
refined papaya;available;False
Canon PIXMA;price_percent;-0.11
stylish shampoo;price_abs;-7
delightful orange;available;True
Intel Core i5;quantity_add;5
pretty scaffolding;price_abs;0
marvelous manicure set;available;False
amazing cherry;price_percent;-0.1
superb nail polish;price_abs;-18
WD Blue HDD;available;True
beautiful windows;available;True
tasteful plumbing;remove;
exquisite conditioner;price_percent;-0.03
attractive tile;remove;
exquisite melon;remove;
Razer Variau;remove;
luxurious guava;price_percent;0.01
pretty shampoo;price_percent;0.19
EVGA 500B 80+ BRONZE;quantity_sub;-4
Razer Variau;price_percent;-0.07
Canon PIXMA;quantity_add;1
Kingston Canvas Select Plus;price_abs;-7174
amazing pedicure set;remove;
sublime boysenberry;remove;
Intel Core i5;price_abs;6695
delightful orange;quantity_sub;-41
marvelous flooring;quantity_add;122
Intel Core i5;remove;
beautiful siding;remove;
tasteful peach;quantity_add;52
stylish exfoliator;quantity_sub;-62
nice moisturizer;price_percent;-0.12
exquisite saw;quantity_sub;-126
luxurious sunscreen;quantity_add;75
pleasant conditioner;remove;
Intel Core i5;price_percent;0.16
elegant tape measure;available;True
pretty scaffolding;price_percent;0.15
Samsung 970 EVO SSD;quantity_sub;-4
superb exfoliator;remove;
stylish drywall;remove;
WD Blue HDD;quantity_sub;-2
WD Blue HDD;price_percent;0.01
tasteful paint;remove;
stylish plum;price_abs;6
superb windows;price_abs;-8
HP LaserJet Pro;price_percent;-0.07
Brother DCP-T510W;price_percent;0.13
beautiful wallpaper;quantity_add;51
pretty paint;price_percent;-0.13
WD Blue HDD;quantity_add;1
amazing grapes;remove;
NVIDIA GeForce GTX 1050;quantity_sub;-2
Intel Core i5;quantity_add;2
marvelous papaya;price_percent;-0.05
Razer Variau;quantity_sub;-4
pretty makeup remover;price_abs;0
pleasant shampoo;quantity_add;142
Brother DCP-T510W;price_percent;0.15
Razer Variau;price_abs;2527
refined wheelbarrow;available;False
beautiful siding;price_abs;3
Canon PIXMA;available;True
glamorous plum;quantity_sub;-87
Canon PIXMA;quantity_sub;-2
delightful cherry;quantity_add;116
delightful orange;quantity_sub;-35
marvelous manicure set;remove;
delightful raspberry;available;False
elegant baby shampoo;available;False
tasteful peach;remove;
amazing nail file;quantity_add;172
delightful glue;quantity_add;65
glamorous plum;price_percent;-0.13
pretty paint;price_percent;-0.18
pleasant shovel;quantity_sub;-117
Samsung 970 EVO SSD;quantity_sub;-2
HP LaserJet Pro;available;True
delightful manicure set;quantity_add;24
stylish shampoo;quantity_sub;-31
exquisite nail polish;price_percent;0.2
attractive tile;remove;
Epson Expression Home XP;price_percent;0.1
pleasant conditioner;price_abs;-8
superb cranberry;quantity_sub;-50
elegant bubble bath;price_abs;2
superb shovel;price_abs;1
beautiful wallpaper;quantity_sub;-117
stylish serum;price_abs;0
Samsung 970 EVO SSD;quantity_sub;-1
delightful baseboard;remove;
beautiful wallpaper;quantity_add;154
exquisite hammer;price_percent;0.16
SteelSeries Arctis 7;price_percent;0.12
elegant baby shampoo;quantity_add;81
glamorous baseboard;price_percent;0.2
SteelSeries Arctis 7;quantity_sub;-5
Corsair HS60;price_abs;-895
pretty baseboard;price_percent;0.06
delightful baseboard;quantity_sub;-91
NVIDIA GeForce GTX 1050;quantity_add;2
sublime boysenberry;quantity_sub;-121
Intel Core i5;quantity_add;4
amazing insulation;quantity_sub;-35
AMD Ryzen 5;remove;
trendy toothpaste;quantity_add;180
elegant body wash;price_abs;-3
delightful cherry;quantity_add;99
SteelSeries Arctis 7;quantity_add;2
sublime hammer;available;False
refined pedicure set;quantity_sub;-29
WD Blue HDD;quantity_sub;-1
sublime deodorant;remove;
tasteful apricot;remove;
delightful nail file;quantity_sub;-176
EVGA 500B 80+ BRONZE;available;True
luxurious guava;available;True
elegant tape measure;remove;
EVGA 500B 80+ BRONZE;quantity_sub;-3
attractive apple;remove;
exquisite lip balm;quantity_sub;-71
luxurious guava;quantity_add;171
superb windows;price_percent;0.1
refined blueberry;price_percent;0.15
HyperX DDR4 RAM;available;False
Kingston Canvas Select Plus;price_percent;0.16
superb exfoliator;available;True
NVIDIA GeForce GTX 1050;quantity_add;2
AMD Ryzen 5;quantity_sub;-1
marvelous manicure set;quantity_sub;-70
delightful raspberry;available;True
Ricoh Aficio MP;remove;
elegant body wash;price_abs;5
Razer Variau;quantity_sub;-2
WD Blue HDD;price_percent;-0.07
NVIDIA GeForce GTX 1050;price_abs;2790
HyperX DDR4 RAM;quantity_sub;-3
refined cherry;available;True
EVGA 500B 80+ BRONZE;remove;
delightful nail file;quantity_add;5
exquisite conditioner;remove;
Samsung 970 EVO SSD;price_percent;0.11
luxurious sunscreen;quantity_add;29
glamorous wallpaper;quantity_add;63
stylish exfoliator;quantity_sub;-37
magnificent shovel;quantity_sub;-56
pretty level;quantity_add;23
stylish plum;quantity_add;149
superb conditioner;remove;
delightful manicure set;quantity_sub;-70
magnificent tape measure;quantity_sub;-33
magnificent tape measure;price_percent;-0.12
marvelous boysenberry;quantity_sub;-59
marvelous boysenberry;quantity_add;10
HyperX DDR4 RAM;price_percent;0.1
Razer Variau;quantity_sub;-7
trendy perfume;available;True
glamorous plum;available;True
stylish plum;available;False
nice hair mask;quantity_add;25
EVGA 500B 80+ BRONZE;remove;
Kingston Canvas Select Plus;available;True
AMD Ryzen 5;quantity_add;14
magnificent serum;quantity_sub;-99
Logitech Wireless Keyboard;available;True
superb windows;quantity_sub;-68
EVGA 500B 80+ BRONZE;quantity_sub;-2
HP LaserJet Pro;remove;
WD Blue HDD;quantity_sub;-8
stylish face wash;price_abs;0
Samsung 970 EVO SSD;price_abs;-2366
AMD Ryzen 5;available;True
glamorous wallpaper;remove;
stylish drywall;quantity_add;25
elegant trim;remove;
amazing grapes;price_percent;-0.16
pleasant conditioner;available;False
Samsung 970 EVO SSD;remove;
stylish roofing;available;False
Canon PIXMA;remove;
HP LaserJet Pro;price_percent;0.08
glamorous baseboard;price_percent;-0.02
glamorous wallpaper;quantity_add;103
delightful orange;quantity_add;37
Canon PIXMA;available;False
luxurious sunscreen;available;True
Samsung 970 EVO SSD;available;True
Logitech Wireless Keyboard;quantity_add;2
pleasant insulation;remove;
Razer Variau;quantity_sub;-1
delightful baseboard;available;True
sublime siding;available;True
pretty orange;available;True
tasteful paint;price_percent;-0.04
marvelous boysenberry;quantity_add;48
NVIDIA GeForce GTX 1050;quantity_add;7
delightful glue;price_percent;0.15
Logitech Wireless Keyboard;price_percent;0.19
pleasant lotion;price_abs;16
magnificent raspberry;available;False
Samsung 970 EVO SSD;quantity_add;13
Razer Variau;price_abs;-1932
Canon PIXMA;price_percent;-0.09
delightful moisturizer;remove;
EVGA 500B 80+ BRONZE;quantity_add;9
EVGA 500B 80+ BRONZE;quantity_add;8
SteelSeries Arctis 7;price_percent;-0.13
amazing grapes;quantity_add;30
glamorous saw;quantity_add;89
Samsung 970 EVO SSD;quantity_add;1
exquisite melon;available;False
glamorous plum;price_percent;-0.07
stylish roofing;price_abs;3
EVGA 500B 80+ BRONZE;available;False
NVIDIA GeForce GTX 1050;quantity_sub;-2
magnificent manicure set;price_percent;-0.09
Brother DCP-T510W;remove;
Brother DCP-T510W;quantity_add;11
elegant bubble bath;remove;
elegant glue;available;False
elegant tape measure;price_abs;96.547
trendy perfume;price_percent;0.14
stylish shampoo;price_abs;1
Razer Variau;available;False
superb cranberry;price_percent;-0.08
trendy toothpaste;quantity_sub;-12
magnificent manicure set;price_abs;-5
AMD Ryzen 5;available;True
stylish face wash;quantity_sub;-17
SteelSeries Arctis 7;price_abs;9878
EVGA 500B 80+ BRONZE;remove;
magnificent axe;quantity_add;11
magnificent serum;quantity_add;80
magnificent cherry;quantity_sub;-160
Samsung 970 EVO SSD;remove;
delightful raspberry;quantity_sub;-111
stylish serum;remove;
pleasant insulation;price_percent;-0.1
EVGA 500B 80+ BRONZE;price_percent;0.13
elegant baby shampoo;quantity_add;64
SteelSeries Arctis 7;remove;
pretty level;available;True
delightful nail file;quantity_sub;-94
EVGA 500B 80+ BRONZE;quantity_sub;-1
EVGA 500B 80+ BRONZE;remove;
Canon PIXMA;remove;
magnificent electrical;price_abs;-12
magnificent tape measure;available;False
magnificent serum;quantity_add;103
pretty moustache wax;quantity_add;151
beautiful wallpaper;price_abs;-7
Samsung 970 EVO SSD;price_abs;1415
Canon PIXMA;quantity_sub;-6
beautiful banana;available;True
exquisite melon;quantity_add;72
delightful orange;quantity_add;152
SteelSeries Arctis 7;quantity_add;3
trendy cranberry;quantity_sub;-16
AMD Ryzen 5;price_percent;-0.14
Ricoh Aficio MP;quantity_sub;-3
marvelous manicure set;remove;
Intel Core i5;price_abs;-12747
Corsair HS60;price_abs;127
amazing grapes;price_abs;-6
EVGA 500B 80+ BRONZE;available;True
stylish serum;quantity_add;28
WD Blue HDD;remove;
EVGA 500B 80+ BRONZE;remove;
exquisite conditioner;price_abs;-4
pleasant insulation;quantity_sub;-101
marvelous papaya;price_percent;-0.07
amazing grapes;quantity_sub;-25
Intel Core i5;available;False
marvelous papaya;price_percent;-0.16
amazing pedicure set;quantity_sub;-101
SteelSeries Arctis 7;price_percent;-0.07
gorgeous cranberry;available;False
trendy flooring;quantity_sub;-65
HP LaserJet Pro;available;False
Samsung 970 EVO SSD;quantity_sub;-5
elegant roofing;quantity_sub;-86
tasteful apricot;price_percent;-0.18
Brother DCP-T510W;price_abs;2233
marvelous papaya;quantity_sub;-152
Logitech Wireless Keyboard;price_percent;-0.18
elegant body wash;price_percent;-0.18
elegant bubble bath;available;False
magnificent wallpaper;quantity_sub;-27
Intel Core i5;remove;
Ricoh Aficio MP;remove;
delightful nail file;quantity_add;112
Ricoh Aficio MP;quantity_add;2
marvelous flooring;quantity_add;50
luxurious guava;remove;
Intel Core i5;price_abs;8172
marvelous boysenberry;available;False
stylish face wash;price_abs;-5
glamorous saw;price_percent;0.14
amazing glue;remove;
Brother DCP-T510W;quantity_sub;-4
WD Blue HDD;remove;
beautiful banana;quantity_sub;-153
Intel Core i5;quantity_add;3
EVGA 500B 80+ BRONZE;quantity_sub;-3
elegant trim;price_percent;-0.18
Canon PIXMA;remove;
nice moisturizer;quantity_sub;-89
pretty drywall;price_percent;0.1
attractive apple;price_percent;0.16
amazing cherry;quantity_sub;-54
Brother DCP-T510W;price_abs;2547
NVIDIA GeForce GTX 1050;remove;
delightful orange;available;True
AMD Ryzen 5;quantity_sub;-5
delightful bubble bath;quantity_sub;-40
sublime blackberry;price_percent;-0.07
exquisite melon;price_abs;20.636000000000003
Intel Core i5;quantity_sub;-1
delightful manicure set;price_percent;-0.11
amazing melon;remove;
marvelous flooring;price_abs;28.875000000000004
NVIDIA GeForce GTX 1050;remove;
superb shovel;quantity_add;46
trendy perfume;price_abs;11
Intel Core i5;available;False
Samsung 970 EVO SSD;available;True
luxurious windows;available;True
trendy perfume;available;True
stylish drywall;quantity_add;44
magnificent axe;price_percent;0.02
tasteful peach;price_abs;-13
Samsung 970 EVO SSD;quantity_sub;-8
Epson Expression Home XP;quantity_sub;-8
WD Blue HDD;remove;
trendy perfume;quantity_add;52
tasteful paint;available;False
elegant bubble bath;price_abs;12
attractive apple;available;False
gorgeous cranberry;quantity_sub;-6
stylish serum;quantity_sub;-100
delightful bubble bath;price_abs;6
trendy flooring;quantity_sub;-34
HP LaserJet Pro;quantity_add;3
tasteful toner;quantity_add;21
pretty moustache wax;remove;
trendy grapes;remove;
elegant trim;quantity_sub;-42
Canon PIXMA;price_percent;-0.15
HP LaserJet Pro;price_percent;0.11
pretty scaffolding;quantity_sub;-73
pretty scaffolding;price_percent;-0.04
HyperX DDR4 RAM;price_percent;-0.13
HP LaserJet Pro;quantity_add;3
delightful bubble bath;quantity_add;169
trendy cranberry;available;False
refined cherry;quantity_sub;-145
beautiful siding;quantity_sub;-74
SteelSeries Arctis 7;price_abs;10273
pretty scaffolding;price_percent;0.12
WD Blue HDD;price_abs;-107
exquisite conditioner;remove;
WD Blue HDD;price_abs;-5483
pretty level;remove;
trendy toothpaste;available;True
NVIDIA GeForce GTX 1050;available;False
superb conditioner;available;True
delightful raspberry;price_abs;1
beautiful wallpaper;price_percent;0.11
delightful orange;price_percent;0.2
pretty scaffolding;available;True
tasteful apricot;price_percent;0.01
Ricoh Aficio MP;available;True
pretty level;available;False
pretty level;price_percent;-0.08
nice moisturizer;price_abs;-2
exquisite hammer;quantity_add;40
HyperX DDR4 RAM;price_percent;-0.11
delightful orange;quantity_add;4
elegant body wash;price_abs;5
Canon PIXMA;quantity_sub;-4
Samsung 970 EVO SSD;remove;
beautiful siding;available;False
Brother DCP-T510W;quantity_add;3
Samsung 970 EVO SSD;price_abs;-2250
beautiful wallpaper;quantity_sub;-88
pleasant windows;quantity_add;32
marvelous boysenberry;price_abs;12
amazing roofing;remove;
NVIDIA GeForce GTX 1050;quantity_add;11
magnificent tape measure;price_abs;15
Kingston Canvas Select Plus;quantity_sub;-1
Samsung 970 EVO SSD;price_abs;7613
stylish shampoo;available;False
Ricoh Aficio MP;available;True
EVGA 500B 80+ BRONZE;price_percent;-0.1
EVGA 500B 80+ BRONZE;quantity_sub;-1
amazing glue;quantity_add;99
magnificent shovel;remove;
Canon PIXMA;quantity_sub;-12
magnificent wallpaper;available;False
AMD Ryzen 5;quantity_sub;-1
pretty drywall;remove;
Epson Expression Home XP;remove;
luxurious scaffolding;price_percent;0.0
AMD Ryzen 5;available;True
superb nail polish;quantity_add;35
Kingston Canvas Select Plus;quantity_add;1
trendy cranberry;price_abs;-5
glamorous saw;price_percent;0.2
amazing cherry;price_abs;10
EVGA 500B 80+ BRONZE;quantity_sub;-1
Intel Core i5;available;True
Ricoh Aficio MP;available;False
amazing insulation;remove;
delightful glue;quantity_sub;-69
Intel Core i5;price_abs;-5596
delightful bubble bath;remove;
EVGA 500B 80+ BRONZE;remove;
AMD Ryzen 5;price_abs;-2839
exquisite lip balm;remove;
stylish face wash;price_abs;7
pleasant shampoo;price_abs;49.33500000000001
EVGA 500B 80+ BRONZE;available;True
pretty shampoo;price_percent;-0.02
trendy perfume;price_abs;-13
refined blueberry;quantity_add;37
AMD Ryzen 5;price_percent;0.04
refined cherry;quantity_sub;-51
SteelSeries Arctis 7;price_abs;7516
luxurious guava;price_abs;1
HP LaserJet Pro;quantity_sub;-2
attractive apple;price_percent;0.15
tasteful plumbing;quantity_add;19
Intel Core i5;remove;
delightful manicure set;quantity_sub;-60
Corsair HS60;available;True
amazing cherry;quantity_add;84
EVGA 500B 80+ BRONZE;quantity_sub;-7
tasteful plumbing;price_abs;-2
superb shovel;price_percent;0.2
nice moisturizer;quantity_sub;-133
Intel Core i5;price_abs;-6132
Intel Core i5;available;True
magnificent raspberry;remove;
elegant baby shampoo;quantity_add;37
Epson Expression Home XP;price_abs;11656.7
exquisite nail polish;available;True
delightful moisturizer;quantity_add;176
beautiful siding;quantity_add;59
NVIDIA GeForce GTX 1050;quantity_sub;-7
EVGA 500B 80+ BRONZE;price_abs;5415
delightful cherry;available;True
Canon PIXMA;price_percent;0.14
Epson Expression Home XP;quantity_sub;-4
WD Blue HDD;price_abs;1262
Samsung 970 EVO SSD;available;True
Razer Variau;available;True
beautiful siding;price_abs;3
exquisite conditioner;remove;
Samsung 970 EVO SSD;available;False
amazing insulation;price_abs;1
attractive tile;available;False
beautiful siding;remove;
beautiful siding;available;True
pretty baseboard;quantity_add;81
Logitech Wireless Keyboard;price_abs;-95
Samsung 970 EVO SSD;price_percent;-0.05
stylish shampoo;remove;
exquisite papaya;quantity_sub;-23
attractive apple;quantity_add;46
AMD Ryzen 5;price_percent;0.11
Ricoh Aficio MP;quantity_add;3
Samsung 970 EVO SSD;quantity_sub;-4
AMD Ryzen 5;remove;
trendy cranberry;remove;
tasteful plumbing;price_abs;11
Razer Variau;available;True
Intel Core i5;price_percent;-0.05
stylish roofing;price_percent;0.13
pretty level;quantity_sub;-131
pretty scaffolding;quantity_add;124
trendy flooring;available;False
delightful moisturizer;available;False
pretty scaffolding;price_percent;-0.11
glamorous saw;quantity_add;8
magnificent raspberry;price_abs;3
Samsung 970 EVO SSD;available;False
EVGA 500B 80+ BRONZE;price_abs;-7186
superb shovel;quantity_sub;-39
pretty scaffolding;price_percent;-0.01
superb windows;remove;
amazing trim;price_abs;5
WD Blue HDD;quantity_add;1
EVGA 500B 80+ BRONZE;quantity_sub;-3
Brother DCP-T510W;price_percent;0.17
WD Blue HDD;price_abs;3064
trendy cranberry;price_percent;-0.07
superb exfoliator;quantity_sub;-130
Logitech Wireless Keyboard;quantity_sub;-2
glamorous baseboard;quantity_add;103
elegant baby shampoo;available;True
Brother DCP-T510W;price_percent;-0.18
Brother DCP-T510W;available;True
attractive tile;quantity_sub;-126
magnificent axe;price_percent;-0.16
delightful baseboard;quantity_add;106
HP LaserJet Pro;remove;
tasteful hair mask;remove;
tasteful plumbing;price_percent;0.19
Ricoh Aficio MP;remove;
elegant tape measure;available;True
marvelous manicure set;available;False
pretty drywall;remove;
EVGA 500B 80+ BRONZE;available;True
Logitech Wireless Keyboard;price_abs;-4537
WD Blue HDD;quantity_sub;-8
NVIDIA GeForce GTX 1050;quantity_add;2
exquisite lip balm;quantity_sub;-83
pretty drywall;price_abs;1
trendy flooring;available;True
superb shovel;quantity_sub;-24
luxurious sunscreen;quantity_sub;-134
pleasant shovel;price_abs;0
exquisite lip balm;remove;
sublime siding;price_percent;0.14
tasteful plumbing;available;True
glamorous baseboard;quantity_sub;-180
delightful orange;available;False
luxurious sunscreen;remove;
Razer Variau;price_percent;0.06
delightful nail file;price_abs;-2
AMD Ryzen 5;quantity_add;9
Razer Variau;price_percent;-0.01
pretty paint;remove;
HP LaserJet Pro;price_percent;-0.14
pretty orange;price_abs;-4
magnificent axe;available;True
nice moisturizer;available;True
Razer Variau;available;True
Razer Variau;available;True
Brother DCP-T510W;price_abs;2187
refined blueberry;quantity_sub;-149
sublime boysenberry;price_abs;-3
amazing melon;remove;
elegant baby shampoo;available;True
pleasant windows;quantity_sub;-123
stylish roofing;quantity_sub;-7
pretty orange;remove;
Brother DCP-T510W;quantity_sub;-9
elegant body wash;quantity_add;105
HP LaserJet Pro;quantity_add;6
Epson Expression Home XP;price_percent;0.18
tasteful toner;price_abs;7
amazing nail file;available;True
Razer Variau;available;False
stylish shampoo;quantity_add;96
Brother DCP-T510W;available;False
magnificent tape measure;price_percent;0.14
SteelSeries Arctis 7;quantity_add;4
glamorous wallpaper;remove;
magnificent screws;price_abs;3
HP LaserJet Pro;price_abs;-15790
delightful baseboard;quantity_add;11
amazing insulation;quantity_add;19
trendy cranberry;quantity_sub;-135
marvelous boysenberry;quantity_sub;-55
Ricoh Aficio MP;quantity_sub;-4
NVIDIA GeForce GTX 1050;price_percent;0.01
magnificent wallpaper;quantity_sub;-39
glamorous saw;price_abs;7
gorgeous peach;price_percent;0.09
elegant baby shampoo;remove;
beautiful siding;quantity_sub;-42
amazing trim;quantity_add;52
pleasant saw;quantity_add;87
stylish serum;remove;
beautiful siding;available;False
HP LaserJet Pro;remove;
elegant tape measure;quantity_sub;-32
stylish serum;quantity_sub;-25
Samsung 970 EVO SSD;price_abs;-9000
Canon PIXMA;quantity_sub;-1
delightful manicure set;remove;
magnificent level;price_percent;-0.01
superb boysenberry;available;True
trendy perfume;available;False
luxurious peach;available;False
beautiful level;price_abs;97.94400000000002
AMD Ryzen 5;price_percent;0.03
delightful baseboard;remove;
delightful orange;quantity_sub;-9
WD Blue HDD;quantity_sub;-6
nice moisturizer;price_percent;0.08
Intel Core i5;price_percent;0.02
elegant bubble bath;quantity_add;107
marvelous flooring;available;True
Intel Core i5;quantity_add;3
stylish shampoo;price_percent;0.11
elegant body wash;quantity_sub;-50
pretty makeup remover;price_percent;0.2
SteelSeries Arctis 7;price_percent;0.05
Logitech Wireless Keyboard;price_percent;0.07
glamorous saw;available;True
marvelous manicure set;price_abs;6
pleasant conditioner;available;False
Intel Core i5;available;False
Intel Core i5;available;True
sublime blackberry;price_percent;-0.13
pretty baseboard;remove;
NVIDIA GeForce GTX 1050;price_abs;1215
Samsung 970 EVO SSD;quantity_sub;-4
AMD Ryzen 5;available;True
sublime siding;remove;
superb cranberry;available;False
pretty level;price_abs;-2
EVGA 500B 80+ BRONZE;price_percent;-0.11
elegant roofing;quantity_add;59
tasteful apricot;price_percent;-0.07
Intel Core i5;available;True
delightful baseboard;price_abs;-9
elegant trim;available;False
exquisite melon;available;True
tasteful toner;price_percent;-0.14
Intel Core i5;price_percent;0.05
Samsung 970 EVO SSD;remove;
pleasant insulation;remove;
Logitech Wireless Keyboard;quantity_sub;-5
pretty moustache wax;quantity_add;162
Intel Core i5;quantity_add;5
Corsair HS60;remove;
Samsung 970 EVO SSD;price_percent;-0.05
SteelSeries Arctis 7;price_percent;0.05
Canon PIXMA;quantity_sub;-4
Logitech Wireless Keyboard;price_percent;-0.19
amazing nail file;price_abs;-7
elegant baby shampoo;quantity_add;23
superb cranberry;remove;
Ricoh Aficio MP;quantity_add;5
NVIDIA GeForce GTX 1050;available;True
EVGA 500B 80+ BRONZE;quantity_sub;-2
pretty baseboard;quantity_add;54
AMD Ryzen 5;remove;
elegant body wash;price_percent;-0.02
magnificent tape measure;remove;
superb windows;price_percent;-0.06
glamorous wallpaper;price_percent;0.2
Samsung 970 EVO SSD;quantity_sub;-8
amazing cherry;remove;
superb boysenberry;price_abs;2
Intel Core i5;price_abs;-12996
Logitech Wireless Keyboard;price_percent;0.0
Razer Variau;available;True
Intel Core i5;quantity_sub;-2
pleasant conditioner;quantity_sub;-94
Kingston Canvas Select Plus;quantity_sub;-1
elegant tape measure;remove;
sublime boysenberry;quantity_sub;-116
delightful glue;quantity_sub;-121
trendy toothpaste;available;True
magnificent wallpaper;available;False
gorgeous cranberry;remove;
WD Blue HDD;price_abs;20860.4
Logitech Wireless Keyboard;remove;
pretty shampoo;available;True
Razer Variau;price_abs;-15848
SteelSeries Arctis 7;quantity_add;1
superb nail polish;quantity_sub;-127
Corsair HS60;price_percent;-0.02
superb cranberry;price_percent;0.08
beautiful windows;quantity_add;3
NVIDIA GeForce GTX 1050;available;True
SteelSeries Arctis 7;price_percent;0.01
Razer Variau;quantity_sub;-4
pretty paint;price_abs;-3
delightful orange;price_abs;-15
Ricoh Aficio MP;price_percent;0.07
Canon PIXMA;price_percent;0.19
elegant bubble bath;remove;
marvelous manicure set;quantity_sub;-44
trendy cranberry;price_abs;2
tasteful paint;price_abs;0
AMD Ryzen 5;remove;
