name;method;param
EVGA 500B 80+ BRONZE;price_percent;-0.09
elegant nails;price_abs;9
Samsung 970 EVO SSD;available;False
exquisite insulation;quantity_sub;-45
Samsung 970 EVO SSD;quantity_add;2
glamorous insulation;remove;
nice scaffolding;price_abs;0
elegant moisturizer;price_abs;5
Intel Core i5;price_abs;3934
Canon PIXMA;quantity_add;5
Epson Expression Home XP;price_percent;-0.2
exquisite insulation;price_percent;-0.08
HP LaserJet Pro;quantity_add;9
Canon PIXMA;price_percent;-0.2
SteelSeries Arctis 7;price_abs;3985
trendy makeup remover;remove;
stylish level;remove;
HP LaserJet Pro;quantity_sub;-11
magnificent axe;quantity_add;125
SteelSeries Arctis 7;remove;
elegant moisturizer;quantity_sub;-143
amazing grapes;price_percent;0.15
Razer Variau;available;True
refined lip balm;remove;
exquisite grapes;price_abs;3
glamorous sunscreen;quantity_add;98
glamorous electrical;price_abs;1
Epson Expression Home XP;remove;
Ricoh Aficio MP;remove;
Epson Expression Home XP;quantity_sub;-2
delightful blackberry;price_abs;13
glamorous doors;quantity_add;82
Logitech Wireless Keyboard;quantity_add;3
nice baseboard;remove;
stylish banana;available;False
Intel Core i5;quantity_add;1
SteelSeries Arctis 7;quantity_sub;-5
Kingston Canvas Select Plus;price_abs;-3832
Razer Variau;quantity_add;2
luxurious makeup remover;price_abs;68.2
NVIDIA GeForce GTX 1050;available;True
SteelSeries Arctis 7;available;True
Brother DCP-T510W;available;True
elegant moisturizer;available;False
glamorous hair mask;price_percent;0.1
WD Blue HDD;available;True
exquisite drywall;price_percent;0.14
marvelous melon;remove;
Intel Core i5;price_percent;0.17
Ricoh Aficio MP;quantity_add;5
Canon PIXMA;quantity_sub;-1
marvelous melon;quantity_sub;-107
EVGA 500B 80+ BRONZE;quantity_add;2
Logitech Wireless Keyboard;price_abs;-4358
Razer Variau;price_percent;0.09
luxurious makeup remover;remove;
AMD Ryzen 5;remove;
Brother DCP-T510W;remove;
pretty shampoo;price_percent;0.07
amazing level;price_abs;2
luxurious lip balm;quantity_sub;-68
pretty doors;price_percent;0.0
trendy roofing;price_abs;-3
Razer Variau;price_percent;-0.03
magnificent melon;remove;
Epson Expression Home XP;remove;
pleasant plumbing;available;True
Samsung 970 EVO SSD;quantity_sub;-2
Brother DCP-T510W;quantity_add;5
magnificent perfume;remove;
beautiful wheelbarrow;quantity_add;121
trendy makeup remover;quantity_add;129
magnificent axe;quantity_add;18
gorgeous banana;quantity_add;55
trendy ladder;price_percent;-0.03
pleasant makeup remover;available;True
stylish level;available;True
WD Blue HDD;quantity_sub;-8
marvelous bubble bath;price_percent;0.12
glamorous doors;available;False
SteelSeries Arctis 7;remove;
delightful blackberry;quantity_add;63
refined lip balm;price_abs;-1
pretty shampoo;price_percent;-0.06
nice nails;quantity_sub;-58
tasteful level;quantity_sub;-50
NVIDIA GeForce GTX 1050;price_abs;-2682
Razer Variau;available;False
pleasant makeup remover;quantity_sub;-52
Logitech Wireless Keyboard;remove;
HyperX DDR4 RAM;price_percent;-0.03
Razer Variau;remove;
exquisite grapes;quantity_add;59
luxurious baby shampoo;available;False
exquisite perfume;remove;
gorgeous apricot;price_percent;-0.01
stylish shovel;price_percent;-0.15
pretty hammer;remove;
elegant manicure set;price_abs;6
tasteful peach;price_percent;0.18
amazing manicure set;quantity_sub;-81
glamorous hair mask;available;True
superb baseboard;price_abs;15
beautiful baby shampoo;price_abs;-16
pretty shampoo;quantity_add;97
pretty doors;available;True
Ricoh Aficio MP;price_percent;0.0
Ricoh Aficio MP;remove;
nice windows;price_percent;-0.01
sublime screws;remove;
exquisite grapes;quantity_add;130
superb wallpaper;price_percent;0.02
Samsung 970 EVO SSD;price_percent;-0.18
nice nails;available;True
Epson Expression Home XP;available;True
pleasant makeup remover;available;True
Intel Core i5;available;True
pretty doors;price_percent;-0.04
pretty screws;remove;
exquisite insulation;quantity_sub;-45
AMD Ryzen 5;quantity_sub;-12
Corsair HS60;price_percent;0.07
gorgeous perfume;available;True
amazing eye cream;price_abs;-1
beautiful sunscreen;price_abs;4
Samsung 970 EVO SSD;available;False
HP LaserJet Pro;quantity_add;13
NVIDIA GeForce GTX 1050;remove;
tasteful scaffolding;price_percent;-0.04
SteelSeries Arctis 7;available;True
refined lip balm;price_abs;2
beautiful baby shampoo;price_abs;6
pretty shampoo;quantity_add;47
gorgeous perfume;quantity_sub;-74
WD Blue HDD;available;True
Razer Variau;quantity_add;1
Brother DCP-T510W;remove;
Brother DCP-T510W;quantity_sub;-1
tasteful scaffolding;remove;
glamorous electrical;remove;
exquisite drywall;quantity_sub;-122
attractive windows;price_percent;0.0
Logitech Wireless Keyboard;available;True
gorgeous body wash;price_abs;10
beautiful nails;price_abs;-5
EVGA 500B 80+ BRONZE;remove;
NVIDIA GeForce GTX 1050;remove;
pretty level;quantity_sub;-45
nice apple;quantity_sub;-80
amazing facial cleanser;quantity_sub;-140
exquisite plum;price_percent;-0.2
exquisite cranberry;remove;
WD Blue HDD;price_percent;0.2
Canon PIXMA;quantity_add;3
Razer Variau;available;True
delightful raspberry;quantity_add;42
tasteful level;quantity_add;74
Razer Variau;quantity_sub;-2
Canon PIXMA;available;False
pretty doors;remove;
magnificent perfume;price_abs;-4
Epson Expression Home XP;remove;
Canon PIXMA;quantity_sub;-2
stylish level;remove;
WD Blue HDD;quantity_sub;-4
delightful lip balm;price_abs;-18
attractive windows;quantity_add;158
refined lip balm;quantity_add;71
Ricoh Aficio MP;price_percent;0.06
luxurious face wash;quantity_add;78
Epson Expression Home XP;price_percent;-0.16
delightful boysenberry;quantity_sub;-68
Razer Variau;quantity_sub;-3
Ricoh Aficio MP;price_abs;-6808
delightful nail file;price_percent;-0.14
refined lip balm;remove;
attractive windows;price_abs;3
tasteful scaffolding;available;True
AMD Ryzen 5;price_percent;-0.07
pleasant night cream;price_percent;-0.04
pretty sunscreen;price_percent;-0.02
marvelous roofing;available;True
gorgeous ladder;price_percent;0.0
refined cherry;remove;
superb doors;price_abs;-4
beautiful wheelbarrow;price_percent;-0.01
Epson Expression Home XP;price_percent;-0.05
Logitech Wireless Keyboard;quantity_add;3
Intel Core i5;remove;
Brother DCP-T510W;quantity_sub;-1
amazing sunscreen;price_percent;-0.05
elegant manicure set;price_abs;9
luxurious lip balm;quantity_add;92
pretty hammer;quantity_sub;-125
superb kiwifruit;price_percent;0.0
Logitech Wireless Keyboard;quantity_sub;-1
marvelous bubble bath;remove;
EVGA 500B 80+ BRONZE;remove;
amazing sunscreen;price_abs;-4
attractive screws;quantity_add;33
glamorous electrical;price_percent;0.06
magnificent melon;price_percent;0.15
Ricoh Aficio MP;quantity_add;4
stylish level;quantity_add;124
Samsung 970 EVO SSD;remove;
Brother DCP-T510W;price_abs;1559
delightful exfoliator;price_percent;0.19
trendy ladder;remove;
Epson Expression Home XP;quantity_sub;-1
refined lip balm;quantity_sub;-55
HP LaserJet Pro;price_percent;0.18
Epson Expression Home XP;quantity_sub;-1
stylish guava;quantity_sub;-31
Samsung 970 EVO SSD;remove;
glamorous electrical;price_abs;5
Samsung 970 EVO SSD;price_abs;7419
Ricoh Aficio MP;remove;
gorgeous mango;remove;
Ricoh Aficio MP;price_percent;-0.03
magnificent chisel;quantity_sub;-157
delightful nail file;available;True
Intel Core i5;quantity_add;7
HP LaserJet Pro;remove;
WD Blue HDD;available;True
luxurious baby shampoo;quantity_sub;-19
HP LaserJet Pro;remove;
nice windows;quantity_sub;-69
luxurious baby shampoo;price_abs;-5
SteelSeries Arctis 7;price_percent;0.16
delightful blackberry;price_percent;-0.12
superb doors;price_percent;0.03
Ricoh Aficio MP;quantity_add;2
exquisite drywall;price_abs;-2
Corsair HS60;price_percent;-0.01
Samsung 970 EVO SSD;price_percent;-0.14
Ricoh Aficio MP;quantity_sub;-1
Razer Variau;quantity_sub;-1
elegant moisturizer;available;False
Canon PIXMA;available;True
nice boysenberry;price_abs;3
Samsung 970 EVO SSD;remove;
WD Blue HDD;price_percent;0.18
Razer Variau;available;True
glamorous sunscreen;quantity_add;25
EVGA 500B 80+ BRONZE;quantity_sub;-4
tasteful scaffolding;quantity_sub;-69
Brother DCP-T510W;quantity_add;5
Razer Variau;price_abs;-7684
Ricoh Aficio MP;price_abs;17087
EVGA 500B 80+ BRONZE;remove;
Samsung 970 EVO SSD;remove;
glamorous hair mask;quantity_add;36
exquisite cranberry;quantity_sub;-30
attractive tile;available;False
refined wallpaper;quantity_sub;-6
Brother DCP-T510W;available;True
nice windows;quantity_add;46
elegant toner;available;True
Kingston Canvas Select Plus;available;False
Intel Core i5;price_abs;-2697
amazing facial cleanser;price_percent;-0.17
Intel Core i5;available;True
Ricoh Aficio MP;remove;
Intel Core i5;quantity_sub;-3
SteelSeries Arctis 7;remove;
nice nails;available;True
elegant nails;available;False
exquisite insulation;available;False
Ricoh Aficio MP;remove;
elegant strawberry;remove;
gorgeous body wash;quantity_add;45
Canon PIXMA;price_percent;-0.19
Epson Expression Home XP;price_abs;5564
amazing eye cream;remove;
SteelSeries Arctis 7;price_abs;2708
gorgeous ladder;price_percent;0.0
delightful exfoliator;remove;
Ricoh Aficio MP;available;False
SteelSeries Arctis 7;quantity_sub;-5
amazing manicure set;quantity_sub;-37
refined lip balm;quantity_add;75
exquisite cranberry;available;True
luxurious baby shampoo;available;True
Canon PIXMA;price_percent;-0.04
tasteful scaffolding;quantity_sub;-17
superb kiwifruit;available;False
SteelSeries Arctis 7;price_abs;1637
magnificent deodorant;available;False
gorgeous banana;remove;
exquisite hammer;price_percent;-0.18
trendy roofing;price_abs;-2
pretty doors;quantity_sub;-139
Canon PIXMA;price_abs;-2656
marvelous roofing;price_abs;-4
AMD Ryzen 5;price_percent;-0.18
Canon PIXMA;price_percent;-0.1
Brother DCP-T510W;price_abs;-7718
tasteful peach;available;True
trendy makeup remover;price_abs;-1
Razer Variau;price_percent;0.0
amazing level;quantity_sub;-13
trendy bubble bath;available;True
luxurious baby shampoo;quantity_sub;-50
Brother DCP-T510W;available;False
exquisite perfume;quantity_add;34
refined wallpaper;remove;
exquisite hammer;quantity_sub;-36
nice baseboard;quantity_sub;-93
AMD Ryzen 5;quantity_sub;-14
elegant toner;price_percent;-0.05
tasteful peach;price_abs;13
gorgeous baby shampoo;remove;
attractive screws;price_abs;8
Epson Expression Home XP;price_percent;-0.04
magnificent deodorant;remove;
stylish guava;remove;
SteelSeries Arctis 7;price_abs;5946
amazing facial cleanser;available;True
attractive tile;quantity_add;129
Razer Variau;available;True
SteelSeries Arctis 7;price_percent;0.04
WD Blue HDD;price_percent;0.12
Razer Variau;price_percent;-0.07
Brother DCP-T510W;remove;
Samsung 970 EVO SSD;quantity_sub;-4
beautiful sunscreen;quantity_sub;-66
attractive windows;price_abs;0
delightful nail file;remove;
superb doors;price_percent;0.03
Ricoh Aficio MP;quantity_sub;-2
Razer Variau;quantity_add;7
AMD Ryzen 5;quantity_sub;-10
sublime sunscreen;price_percent;-0.04
Razer Variau;price_percent;0.13
magnificent chisel;price_abs;-3
Samsung 970 EVO SSD;price_percent;-0.2
Intel Core i5;price_abs;3747
Intel Core i5;available;False
stylish shovel;available;True
tasteful peach;price_percent;-0.16
Brother DCP-T510W;price_percent;-0.07
exquisite cranberry;price_percent;-0.18
trendy roofing;quantity_add;125
Ricoh Aficio MP;quantity_add;1
EVGA 500B 80+ BRONZE;quantity_add;3
glamorous peach;available;False
exquisite grapes;price_percent;-0.03
luxurious lip balm;available;False
magnificent pineapple;quantity_sub;-58
glamorous wallpaper;available;True
Epson Expression Home XP;remove;
EVGA 500B 80+ BRONZE;remove;
delightful lip balm;quantity_add;7
superb kiwifruit;available;False
pretty screws;price_percent;-0.12
NVIDIA GeForce GTX 1050;price_abs;5443
nice moustache wax;price_percent;0.08
EVGA 500B 80+ BRONZE;quantity_sub;-3
magnificent melon;quantity_add;76
AMD Ryzen 5;remove;
NVIDIA GeForce GTX 1050;quantity_sub;-2
NVIDIA GeForce GTX 1050;price_abs;-2771
sublime pineapple;price_percent;0.2
delightful exfoliator;price_abs;75.988
Kingston Canvas Select Plus;remove;
trendy roofing;quantity_add;57
HP LaserJet Pro;price_percent;0.08
glamorous doors;available;True
magnificent perfume;quantity_sub;-75
NVIDIA GeForce GTX 1050;price_abs;-6638
beautiful nails;price_percent;-0.09
nice apple;price_percent;0.09
pretty facial cleanser;quantity_add;200
exquisite insulation;quantity_sub;-105
magnificent lip balm;remove;
luxurious blackberry;quantity_sub;-93
superb kiwifruit;quantity_sub;-2
magnificent axe;remove;
Canon PIXMA;quantity_sub;-1
Canon PIXMA;available;True
exquisite plum;price_abs;2
nice apple;remove;
SteelSeries Arctis 7;quantity_sub;-5
Intel Core i5;remove;
Razer Variau;available;True
Razer Variau;price_percent;0.16
nice scaffolding;quantity_sub;-98
delightful blackberry;available;False
WD Blue HDD;quantity_sub;-3
Canon PIXMA;price_percent;0.08
exquisite hammer;quantity_add;64
SteelSeries Arctis 7;available;True
beautiful sunscreen;available;True
HP LaserJet Pro;price_abs;-2898
pretty shampoo;remove;
trendy bubble bath;quantity_sub;-104
Ricoh Aficio MP;quantity_add;11
AMD Ryzen 5;price_abs;1616
Razer Variau;quantity_sub;-4
Razer Variau;quantity_sub;-1
delightful blackberry;remove;
pretty shampoo;remove;
pretty screws;available;False
HP LaserJet Pro;price_percent;0.03
NVIDIA GeForce GTX 1050;available;True
magnificent deodorant;price_abs;49.126
Intel Core i5;quantity_sub;-7
tasteful scaffolding;quantity_sub;-21
nice moustache wax;available;True
NVIDIA GeForce GTX 1050;price_abs;-14064
magnificent lip balm;price_abs;-1
Brother DCP-T510W;price_abs;563
Brother DCP-T510W;price_percent;0.11
magnificent lip balm;remove;
refined wallpaper;price_percent;0.06
gorgeous apricot;price_percent;-0.02
stylish shovel;price_abs;-8
pretty level;price_abs;6
HP LaserJet Pro;price_abs;13053.7
superb baseboard;quantity_sub;-115
amazing level;available;True
exquisite grapes;available;True
gorgeous body wash;price_percent;0.2
nice nails;quantity_add;69
Brother DCP-T510W;price_abs;13802
magnificent chisel;quantity_sub;-18
elegant mango;available;True
gorgeous lip balm;remove;
nice boysenberry;quantity_add;77
nice boysenberry;quantity_add;85
nice windows;remove;
Brother DCP-T510W;available;True
nice apple;remove;
nice apple;quantity_sub;-106
pleasant plumbing;quantity_sub;-21
Canon PIXMA;remove;
luxurious makeup remover;price_percent;-0.18
luxurious blackberry;price_percent;-0.09
delightful raspberry;price_percent;0.09
elegant wheelbarrow;price_abs;10
exquisite hammer;available;True
Intel Core i5;quantity_add;7
Corsair HS60;quantity_sub;-1
Ricoh Aficio MP;quantity_sub;-6
gorgeous apricot;quantity_add;172
marvelous melon;price_abs;-2
nice windows;quantity_sub;-56
Logitech Wireless Keyboard;price_percent;0.2
WD Blue HDD;quantity_sub;-5
glamorous electrical;price_percent;0.09
Brother DCP-T510W;remove;
nice moustache wax;available;True
pleasant windows;remove;
elegant strawberry;available;True
Intel Core i5;quantity_sub;-12
delightful exfoliator;quantity_add;6
gorgeous ladder;price_percent;0.18
trendy pedicure set;quantity_sub;-84
stylish guava;available;False
Brother DCP-T510W;price_percent;-0.17
Brother DCP-T510W;price_percent;-0.15
Razer Variau;quantity_sub;-3
marvelous melon;quantity_add;5
WD Blue HDD;price_percent;-0.12
sublime screws;available;False
SteelSeries Arctis 7;price_percent;-0.13
superb baseboard;remove;
elegant toner;price_abs;2
delightful nail file;price_percent;-0.19
Intel Core i5;available;False
elegant mango;quantity_add;187
EVGA 500B 80+ BRONZE;quantity_add;4
AMD Ryzen 5;quantity_add;10
refined wallpaper;price_abs;-4
Epson Expression Home XP;remove;
AMD Ryzen 5;quantity_add;5
magnificent pineapple;remove;
glamorous peach;remove;
Brother DCP-T510W;quantity_sub;-4
HyperX DDR4 RAM;quantity_add;6
beautiful sunscreen;quantity_sub;-39
nice nails;price_abs;-1
gorgeous banana;quantity_add;5
tasteful guava;available;True
gorgeous ladder;price_percent;-0.17
delightful axe;quantity_add;16
trendy roofing;quantity_add;105
elegant nails;price_percent;-0.14
superb kiwifruit;quantity_add;7
EVGA 500B 80+ BRONZE;quantity_add;11
tasteful peach;price_percent;-0.07
Epson Expression Home XP;price_percent;-0.18
amazing level;price_abs;1
pretty apricot;price_abs;1
gorgeous perfume;remove;
Brother DCP-T510W;remove;
luxurious baby shampoo;quantity_sub;-122
Samsung 970 EVO SSD;quantity_sub;-1
magnificent lip balm;quantity_add;79
WD Blue HDD;quantity_sub;-2
pretty screws;quantity_sub;-4
Razer Variau;price_abs;-112
superb kiwifruit;remove;
tasteful peach;price_abs;-1
Kingston Canvas Select Plus;available;False
NVIDIA GeForce GTX 1050;remove;
exquisite plum;price_percent;-0.11
Brother DCP-T510W;quantity_add;4
Intel Core i5;quantity_add;2
trendy makeup remover;available;False
exquisite insulation;remove;
nice scaffolding;remove;
AMD Ryzen 5;price_abs;1402
nice boysenberry;price_abs;14
magnificent axe;quantity_sub;-145
luxurious lip balm;available;False
SteelSeries Arctis 7;price_percent;-0.06
Kingston Canvas Select Plus;quantity_add;3
Brother DCP-T510W;available;True
amazing sunscreen;quantity_sub;-73
Logitech Wireless Keyboard;remove;
gorgeous banana;quantity_sub;-30
Brother DCP-T510W;available;False
Canon PIXMA;available;False
Epson Expression Home XP;remove;
stylish level;price_percent;0.01
tasteful peach;remove;
delightful ladder;quantity_add;11
marvelous bubble bath;quantity_sub;-90
pleasant plumbing;quantity_sub;-28
exquisite grapes;available;False
sublime level;remove;
Logitech Wireless Keyboard;price_abs;3560
Intel Core i5;quantity_add;4
Brother DCP-T510W;available;False
nice windows;remove;
pretty screws;quantity_add;69
beautiful sunscreen;quantity_sub;-38
Samsung 970 EVO SSD;price_percent;0.01
luxurious makeup remover;available;True
elegant moisturizer;available;True
luxurious baby shampoo;quantity_add;57
glamorous hair mask;available;False
Corsair HS60;quantity_sub;-4
Ricoh Aficio MP;price_abs;-275
pleasant plumbing;quantity_sub;-93
Canon PIXMA;remove;
delightful exfoliator;price_percent;-0.12
delightful boysenberry;price_abs;-6
Logitech Wireless Keyboard;remove;
trendy bubble bath;quantity_add;66
Razer Variau;quantity_sub;-1
exquisite hammer;remove;
Epson Expression Home XP;available;False
Canon PIXMA;price_percent;-0.07
Samsung 970 EVO SSD;available;True
pretty facial cleanser;available;False
delightful raspberry;quantity_add;3
refined wallpaper;available;False
beautiful nails;quantity_sub;-81
SteelSeries Arctis 7;remove;
Epson Expression Home XP;available;True
refined wallpaper;remove;
Samsung 970 EVO SSD;price_abs;3717
Epson Expression Home XP;remove;
delightful blackberry;remove;
WD Blue HDD;remove;
luxurious blackberry;quantity_sub;-30
pretty shampoo;quantity_add;9
nice baseboard;available;True
Brother DCP-T510W;available;False
Ricoh Aficio MP;price_abs;-4297
Brother DCP-T510W;quantity_add;3
Epson Expression Home XP;available;False
magnificent perfume;quantity_sub;-152
superb wallpaper;quantity_sub;-121
amazing level;price_abs;-2
stylish guava;price_percent;-0.14
WD Blue HDD;remove;
beautiful wheelbarrow;price_percent;-0.17
marvelous roofing;quantity_add;64
Corsair HS60;available;True
nice apple;price_percent;-0.11
Canon PIXMA;available;True
luxurious face wash;price_percent;-0.08
glamorous peach;quantity_add;115
SteelSeries Arctis 7;remove;
Samsung 970 EVO SSD;available;True
gorgeous banana;quantity_add;17
Razer Variau;quantity_add;5
glamorous hair mask;price_abs;101.14500000000001
pretty papaya;remove;
AMD Ryzen 5;remove;
pretty shampoo;available;True
HP LaserJet Pro;quantity_sub;-8
WD Blue HDD;available;False
glamorous doors;price_percent;0.07
tasteful strawberry;price_abs;24.376
gorgeous apricot;price_abs;-14
nice windows;price_percent;-0.2
SteelSeries Arctis 7;price_abs;105854.1
nice boysenberry;price_abs;8
pretty doors;remove;
marvelous roofing;price_abs;-5
Samsung 970 EVO SSD;quantity_sub;-5
Razer Variau;remove;
gorgeous lip balm;quantity_add;13
Logitech Wireless Keyboard;available;True
elegant manicure set;available;True
beautiful baby shampoo;available;True
Epson Expression Home XP;available;False
Intel Core i5;price_percent;-0.01
Razer Variau;remove;
WD Blue HDD;quantity_add;1
glamorous insulation;price_abs;1
Intel Core i5;quantity_sub;-2
marvelous melon;price_percent;-0.02
NVIDIA GeForce GTX 1050;quantity_add;7
exquisite perfume;quantity_add;35
luxurious blackberry;remove;
magnificent deodorant;quantity_sub;-62
SteelSeries Arctis 7;price_percent;0.12
Samsung 970 EVO SSD;remove;
pretty doors;quantity_sub;-64
delightful raspberry;price_percent;-0.04
Razer Variau;available;True
attractive windows;quantity_sub;-121
beautiful sunscreen;quantity_sub;-55
delightful nail file;quantity_sub;-78
refined siding;available;False
Razer Variau;quantity_add;2
stylish guava;quantity_sub;-61
Canon PIXMA;quantity_sub;-1
delightful nail file;quantity_sub;-61
luxurious makeup remover;remove;
Brother DCP-T510W;price_percent;-0.03
Razer Variau;quantity_add;3
gorgeous ladder;price_abs;-3
gorgeous perfume;price_abs;64.70200000000001
Epson Expression Home XP;quantity_sub;-8
Epson Expression Home XP;quantity_add;3
Brother DCP-T510W;price_abs;-3176
pretty shampoo;remove;
gorgeous perfume;quantity_sub;-77
HyperX DDR4 RAM;quantity_sub;-8
superb baseboard;price_percent;0.19
pretty doors;price_abs;0
Ricoh Aficio MP;remove;
sublime level;price_abs;5
Logitech Wireless Keyboard;quantity_add;1
SteelSeries Arctis 7;quantity_add;1
magnificent chisel;available;False
Intel Core i5;price_percent;-0.05
beautiful nails;available;True
superb doors;remove;
trendy cranberry;quantity_sub;-61
exquisite cranberry;price_percent;0.18
gorgeous ladder;quantity_sub;-136
refined cherry;available;True
beautiful sunscreen;quantity_add;1
Epson Expression Home XP;quantity_add;1
Canon PIXMA;price_percent;-0.18
NVIDIA GeForce GTX 1050;quantity_sub;-1
exquisite plum;quantity_sub;-17
pleasant windows;quantity_add;89
Samsung 970 EVO SSD;quantity_sub;-8
refined lip balm;price_abs;3
marvelous electrical;price_abs;5
gorgeous ladder;quantity_add;77
pleasant plumbing;quantity_add;33
luxurious baby shampoo;available;True
superb baseboard;available;True
Brother DCP-T510W;quantity_add;1
delightful blackberry;quantity_sub;-92
elegant toner;price_abs;-7
glamorous insulation;price_abs;3
trendy pedicure set;quantity_add;69
attractive tile;quantity_add;15
delightful blackberry;price_abs;7
NVIDIA GeForce GTX 1050;price_abs;6885
refined siding;price_abs;-7
superb baby shampoo;quantity_sub;-88
nice apple;quantity_sub;-69
pretty papaya;price_abs;-10
NVIDIA GeForce GTX 1050;price_abs;-2770
glamorous peach;remove;
gorgeous apricot;price_abs;93.676
pretty hair mask;quantity_sub;-174
magnificent perfume;price_abs;0
elegant moisturizer;available;True
Razer Variau;price_abs;148
exquisite plum;quantity_add;54
superb doors;remove;
Samsung 970 EVO SSD;available;False
AMD Ryzen 5;quantity_add;1
amazing eye cream;remove;
delightful nail file;quantity_add;24
pretty screws;price_percent;0.18
delightful exfoliator;remove;
Samsung 970 EVO SSD;available;True
Corsair HS60;remove;
nice nails;price_abs;61.60000000000001
Razer Variau;available;True
delightful blackberry;quantity_add;101
luxurious baby shampoo;price_percent;0.18
pleasant banana;price_abs;-4
gorgeous perfume;price_abs;-5
marvelous roofing;available;False
trendy pedicure set;remove;
magnificent lip balm;remove;
marvelous roofing;quantity_add;98
trendy ladder;remove;
Ricoh Aficio MP;quantity_sub;-2
Samsung 970 EVO SSD;remove;
Corsair HS60;price_percent;0.19
pretty level;quantity_sub;-30
gorgeous mango;remove;
NVIDIA GeForce GTX 1050;price_percent;-0.2
Ricoh Aficio MP;price_abs;-3987
pretty hammer;quantity_sub;-173
magnificent axe;remove;
Epson Expression Home XP;available;True
exquisite insulation;quantity_sub;-168
NVIDIA GeForce GTX 1050;quantity_add;3
Razer Variau;remove;
glamorous hair mask;available;False
WD Blue HDD;quantity_sub;-5
glamorous doors;price_abs;31.636000000000003
amazing facial cleanser;price_abs;9
amazing sunscreen;available;False
delightful boysenberry;remove;
Intel Core i5;price_abs;5379
pretty screws;price_abs;-3
Razer Variau;available;False
delightful lip balm;price_percent;0.07
HP LaserJet Pro;price_abs;871
SteelSeries Arctis 7;price_percent;0.16
Razer Variau;quantity_sub;-3
Samsung 970 EVO SSD;price_abs;3507
trendy pedicure set;remove;
glamorous doors;available;True
marvelous bubble bath;remove;
nice scaffolding;quantity_add;158
Intel Core i5;price_percent;0.09
Epson Expression Home XP;price_percent;0.1
EVGA 500B 80+ BRONZE;price_abs;-177
Intel Core i5;quantity_add;5
gorgeous apricot;price_percent;-0.18
luxurious baby shampoo;price_abs;-4
Ricoh Aficio MP;quantity_add;4
amazing sunscreen;remove;
pleasant banana;quantity_add;126
tasteful scaffolding;remove;
stylish guava;price_percent;0.06
pretty blueberry;price_percent;0.09
gorgeous nails;price_abs;-6
Epson Expression Home XP;quantity_add;3
trendy cranberry;quantity_add;88
HyperX DDR4 RAM;quantity_add;5
SteelSeries Arctis 7;price_abs;-5704
HP LaserJet Pro;available;True
Intel Core i5;available;True
pleasant plumbing;available;True
pleasant night cream;quantity_add;38
superb wallpaper;price_percent;-0.17
luxurious face wash;available;True
gorgeous perfume;quantity_add;40
pretty facial cleanser;available;True
pretty apricot;quantity_sub;-62
trendy roofing;remove;
glamorous sunscreen;remove;
