name;method;param
Logitech Wireless Keyboard;price_abs;-1962
Ricoh Aficio MP;price_percent;0.13
gorgeous body wash;quantity_sub;-87
trendy body wash;quantity_sub;-191
HP LaserJet Pro;price_percent;-0.06
HP LaserJet Pro;quantity_add;2
gorgeous body wash;price_abs;7
Ricoh Aficio MP;price_abs;4114
Intel Core i5;remove;
Samsung 970 EVO SSD;remove;
EVGA 500B 80+ BRONZE;price_abs;31058.500000000004
nice nail polish;price_abs;0
sublime lotion;remove;
sublime lotion;price_percent;0.05
exquisite blueberry;remove;
stylish chisel;quantity_sub;-21
stylish pineapple;available;False
pretty eye cream;remove;
marvelous bubble bath;quantity_add;108
elegant electrical;price_percent;0.17
luxurious toner;quantity_add;46
marvelous axe;remove;
luxurious toner;quantity_add;160
Canon PIXMA;price_abs;9124
exquisite blueberry;available;False
exquisite cranberry;quantity_add;4
Kingston Canvas Select Plus;price_abs;-1809
glamorous papaya;price_abs;13
nice perfume;price_percent;0.16
refined deodorant;available;False
EVGA 500B 80+ BRONZE;quantity_sub;-9
elegant blueberry;available;True
beautiful perfume;quantity_sub;-24
attractive screws;available;False
marvelous peach;remove;
SteelSeries Arctis 7;quantity_add;3
elegant conditioner;price_abs;-8
Ricoh Aficio MP;available;True
refined deodorant;quantity_add;83
attractive screws;available;True
luxurious toner;price_percent;0.14
beautiful windows;price_percent;-0.02
EVGA 500B 80+ BRONZE;remove;
pleasant pineapple;quantity_sub;-65
Samsung 970 EVO SSD;remove;
trendy nail file;available;False
stylish level;price_abs;-1
Kingston Canvas Select Plus;available;False
exquisite toothpaste;quantity_add;60
WD Blue HDD;quantity_add;1
superb pedicure set;quantity_sub;-99
refined lotion;quantity_add;70
Intel Core i5;quantity_sub;-3
trendy nail file;quantity_sub;-26
Samsung 970 EVO SSD;price_abs;-4763
pleasant papaya;price_percent;-0.17
EVGA 500B 80+ BRONZE;price_abs;5450
Kingston Canvas Select Plus;price_abs;10959
magnificent level;quantity_add;114
delightful exfoliator;available;True
luxurious apricot;quantity_sub;-37
Kingston Canvas Select Plus;price_percent;-0.01
Samsung 970 EVO SSD;price_percent;-0.08
gorgeous body wash;quantity_add;54
exquisite pineapple;remove;
pleasant pineapple;quantity_sub;-97
marvelous electrical;price_abs;-12
glamorous level;available;True
tasteful guava;available;True
nice perfume;remove;
tasteful baby shampoo;price_percent;0.06
AMD Ryzen 5;quantity_add;1
beautiful screws;remove;
Epson Expression Home XP;quantity_add;13
Canon PIXMA;quantity_add;5
amazing sunscreen;price_abs;0
gorgeous cranberry;quantity_sub;-151
Canon PIXMA;remove;
glamorous serum;available;False
luxurious apricot;price_abs;-5
sublime apple;quantity_sub;-10
attractive peach;quantity_sub;-114
tasteful guava;remove;
Kingston Canvas Select Plus;available;True
attractive peach;price_abs;0
SteelSeries Arctis 7;quantity_add;8
tasteful baby shampoo;price_abs;-1
glamorous level;available;False
beautiful windows;quantity_add;85
Intel Core i5;quantity_sub;-7
refined cranberry;price_percent;0.13
refined deodorant;quantity_add;93
gorgeous scaffolding;quantity_sub;-62
HyperX DDR4 RAM;remove;
superb shovel;price_abs;19.844
HyperX DDR4 RAM;price_abs;-797
Razer Variau;price_percent;-0.13
Kingston Canvas Select Plus;quantity_sub;-5
superb baseboard;available;True
refined saw;available;True
marvelous bubble bath;remove;
beautiful strawberry;available;True
SteelSeries Arctis 7;quantity_sub;-3
WD Blue HDD;price_abs;-2124
AMD Ryzen 5;quantity_add;8
SteelSeries Arctis 7;available;True
luxurious apricot;price_percent;0.09
attractive peach;price_percent;-0.15
exquisite blueberry;price_percent;0.09
Kingston Canvas Select Plus;quantity_sub;-6
SteelSeries Arctis 7;quantity_sub;-1
pretty moustache wax;remove;
glamorous level;quantity_add;70
delightful melon;quantity_sub;-71
beautiful windows;quantity_sub;-29
Razer Variau;price_abs;-7334
stylish siding;price_abs;9
tasteful apple;available;True
gorgeous body wash;quantity_add;85
EVGA 500B 80+ BRONZE;price_abs;4675
nice cherry;price_abs;-9
WD Blue HDD;price_abs;-1080
WD Blue HDD;remove;
nice baby shampoo;price_percent;0.18
stylish pineapple;available;True
Intel Core i5;quantity_sub;-3
pleasant makeup remover;price_percent;-0.11
SteelSeries Arctis 7;price_percent;0.17
sublime wallpaper;quantity_sub;-77
Corsair HS60;quantity_sub;-3
delightful serum;price_abs;87.835
AMD Ryzen 5;available;True
Canon PIXMA;price_percent;0.19
HyperX DDR4 RAM;price_percent;0.06
HyperX DDR4 RAM;available;False
elegant baseboard;quantity_sub;-51
stylish siding;price_percent;0.14
elegant blueberry;quantity_sub;-106
EVGA 500B 80+ BRONZE;available;True
glamorous level;available;True
sublime lotion;price_abs;-2
pleasant makeup remover;quantity_sub;-106
stylish siding;price_abs;13
magnificent manicure set;remove;
Epson Expression Home XP;available;True
marvelous electrical;price_percent;0.13
elegant blueberry;quantity_sub;-80
SteelSeries Arctis 7;quantity_add;2
pretty serum;price_abs;-3
Kingston Canvas Select Plus;remove;
HyperX DDR4 RAM;price_percent;0.05
tasteful baby shampoo;available;True
magnificent moustache wax;price_abs;31.207000000000004
HP LaserJet Pro;price_percent;-0.01
Intel Core i5;quantity_add;9
luxurious siding;price_percent;-0.01
Corsair HS60;price_percent;-0.09
marvelous peach;price_percent;0.05
amazing baseboard;remove;
sublime manicure set;remove;
pleasant papaya;quantity_add;155
exquisite pineapple;quantity_sub;-155
WD Blue HDD;price_percent;0.05
trendy exfoliator;price_abs;-3
SteelSeries Arctis 7;price_abs;-1763
tasteful apple;remove;
HP LaserJet Pro;quantity_add;7
Epson Expression Home XP;price_percent;0.18
Corsair HS60;price_abs;-6753
HyperX DDR4 RAM;price_abs;11492
Canon PIXMA;price_abs;-1868
Intel Core i5;available;False
tasteful baby shampoo;quantity_sub;-104
EVGA 500B 80+ BRONZE;price_abs;5731
refined saw;price_percent;0.15
pleasant makeup remover;price_abs;98.714
Canon PIXMA;quantity_add;8
glamorous lotion;remove;
delightful melon;quantity_sub;-99
Kingston Canvas Select Plus;remove;
luxurious toner;quantity_sub;-100
elegant conditioner;quantity_sub;-128
EVGA 500B 80+ BRONZE;quantity_sub;-2
SteelSeries Arctis 7;available;True
sublime apple;quantity_add;98
gorgeous body wash;remove;
elegant manicure set;price_percent;-0.18
SteelSeries Arctis 7;quantity_add;3
nice perfume;quantity_add;57
nice baby shampoo;quantity_add;1
sublime apple;price_abs;6
stylish deodorant;quantity_sub;-50
Canon PIXMA;available;True
beautiful strawberry;price_percent;0.1
EVGA 500B 80+ BRONZE;remove;
Epson Expression Home XP;quantity_sub;-1
Razer Variau;price_percent;-0.04
marvelous plum;price_abs;11.275
tasteful screws;available;True
magnificent tile;price_percent;0.08
pleasant body wash;available;False
gorgeous cranberry;quantity_add;99
AMD Ryzen 5;quantity_sub;-5
Corsair HS60;price_percent;-0.08
glamorous lotion;remove;
beautiful orange;quantity_add;54
superb cherry;remove;
luxurious toner;quantity_add;103
tasteful screws;price_percent;-0.09
gorgeous cranberry;price_percent;0.12
SteelSeries Arctis 7;quantity_sub;-4
gorgeous trim;remove;
luxurious siding;price_percent;0.05
tasteful cranberry;remove;
Canon PIXMA;quantity_sub;-5
pleasant body wash;available;True
pretty mango;remove;
nice nail polish;remove;
marvelous plum;available;False
tasteful guava;available;True
Epson Expression Home XP;remove;
AMD Ryzen 5;quantity_sub;-4
pretty serum;available;True
EVGA 500B 80+ BRONZE;available;True
amazing sunscreen;quantity_add;24
NVIDIA GeForce GTX 1050;remove;
beautiful windows;available;False
exquisite cranberry;quantity_add;10
marvelous papaya;available;True
refined lotion;available;True
delightful serum;remove;
HyperX DDR4 RAM;available;True
trendy melon;remove;
stylish siding;quantity_add;155
WD Blue HDD;available;True
elegant baseboard;quantity_add;107
Kingston Canvas Select Plus;price_abs;-2076
magnificent moustache wax;price_abs;-5
nice face wash;price_percent;-0.15
amazing baseboard;available;True
glamorous serum;remove;
Intel Core i5;price_percent;-0.12
Epson Expression Home XP;quantity_add;1
luxurious siding;quantity_add;102
superb plumbing;quantity_sub;-104
refined deodorant;price_percent;0.02
HyperX DDR4 RAM;quantity_add;10
tasteful grapes;quantity_sub;-105
glamorous level;available;True
Epson Expression Home XP;quantity_add;1
Intel Core i5;price_percent;0.14
amazing sunscreen;price_abs;91.85000000000001
Intel Core i5;quantity_add;6
attractive banana;available;False
delightful windows;price_abs;74.327
glamorous insulation;price_abs;-6
delightful trim;remove;
pretty eye cream;available;True
exquisite cranberry;available;True
Samsung 970 EVO SSD;quantity_add;3
tasteful grapes;remove;
trendy nail file;price_abs;106.68900000000001
exquisite blueberry;quantity_sub;-152
magnificent level;remove;
Corsair HS60;quantity_add;11
Razer Variau;remove;
Brother DCP-T510W;price_abs;-3850
sublime manicure set;price_percent;0.01
Brother DCP-T510W;price_abs;708
luxurious apricot;price_percent;-0.03
stylish level;quantity_sub;-54
Logitech Wireless Keyboard;quantity_sub;-3
sublime apple;available;True
glamorous insulation;quantity_sub;-28
pleasant hammer;price_percent;-0.07
AMD Ryzen 5;remove;
attractive perfume;price_percent;0.17
Razer Variau;quantity_sub;-1
glamorous hammer;quantity_sub;-161
Intel Core i5;remove;
tasteful baby shampoo;remove;
tasteful guava;price_percent;0.17
EVGA 500B 80+ BRONZE;remove;
refined lotion;available;True
WD Blue HDD;price_percent;0.04
AMD Ryzen 5;remove;
EVGA 500B 80+ BRONZE;available;True
marvelous electrical;quantity_sub;-49
exquisite cranberry;quantity_add;5
glamorous facial cleanser;price_percent;-0.2
Ricoh Aficio MP;available;True
elegant baseboard;available;False
marvelous electrical;quantity_sub;-99
Kingston Canvas Select Plus;quantity_sub;-1
HyperX DDR4 RAM;available;False
stylish siding;remove;
AMD Ryzen 5;quantity_add;2
nice nail polish;price_abs;-5
Kingston Canvas Select Plus;price_percent;0.0
HyperX DDR4 RAM;price_percent;0.2
stylish deodorant;available;True
stylish orange;price_percent;0.01
attractive axe;remove;
Epson Expression Home XP;price_percent;-0.02
delightful serum;remove;
glamorous lotion;available;False
stylish orange;quantity_add;43
nice baby shampoo;available;True
sublime apple;quantity_sub;-26
HyperX DDR4 RAM;price_abs;-12761
delightful serum;quantity_add;54
amazing sunscreen;price_percent;-0.1
trendy nail file;remove;
pleasant hammer;price_percent;0.07
WD Blue HDD;quantity_sub;-9
refined lotion;quantity_add;73
marvelous boysenberry;available;False
magnificent tile;price_percent;0.1
Ricoh Aficio MP;available;True
Kingston Canvas Select Plus;remove;
refined wallpaper;remove;
attractive electrical;price_percent;0.06
Epson Expression Home XP;quantity_add;8
Intel Core i5;remove;
luxurious siding;quantity_sub;-113
elegant toothpaste;quantity_sub;-49
beautiful orange;price_abs;-8
Epson Expression Home XP;remove;
gorgeous cranberry;quantity_sub;-74
refined saw;price_percent;-0.17
Kingston Canvas Select Plus;quantity_sub;-2
magnificent shampoo;remove;
Intel Core i5;quantity_add;9
WD Blue HDD;price_abs;-887
refined lotion;available;False
sublime lotion;quantity_sub;-75
Kingston Canvas Select Plus;available;True
nice perfume;available;False
HP LaserJet Pro;available;True
marvelous papaya;quantity_sub;-33
beautiful doors;quantity_add;29
superb axe;quantity_add;82
tasteful grapes;quantity_add;179
pleasant pineapple;available;False
Brother DCP-T510W;remove;
sublime apple;price_percent;0.08
refined saw;quantity_sub;-130
Corsair HS60;quantity_add;8
gorgeous scaffolding;quantity_sub;-109
stylish melon;quantity_add;112
Intel Core i5;quantity_sub;-7
HP LaserJet Pro;quantity_sub;-13
Brother DCP-T510W;price_percent;0.15
magnificent tile;price_abs;4
Razer Variau;price_percent;-0.2
Canon PIXMA;price_percent;0.2
stylish level;price_percent;0.03
Logitech Wireless Keyboard;available;True
trendy melon;price_abs;-16
superb axe;quantity_add;53
refined grapes;price_percent;-0.08
refined cranberry;available;False
Corsair HS60;price_abs;-3198
stylish chisel;price_abs;2
trendy exfoliator;remove;
marvelous boysenberry;price_abs;-2
Corsair HS60;price_percent;-0.12
pleasant body wash;quantity_add;111
pleasant grapes;quantity_sub;-42
stylish melon;quantity_sub;-148
elegant electrical;available;False
pleasant papaya;quantity_sub;-79
superb axe;available;True
superb baseboard;quantity_add;29
superb cherry;remove;
pretty eye cream;remove;
marvelous axe;available;False
delightful melon;remove;
marvelous electrical;remove;
Ricoh Aficio MP;quantity_add;4
WD Blue HDD;price_percent;-0.09
SteelSeries Arctis 7;remove;
magnificent tile;quantity_sub;-159
marvelous bubble bath;price_abs;-2
WD Blue HDD;quantity_add;12
exquisite cranberry;quantity_sub;-61
delightful serum;remove;
Brother DCP-T510W;price_percent;-0.07
WD Blue HDD;quantity_add;1
SteelSeries Arctis 7;price_percent;-0.15
beautiful strawberry;remove;
tasteful pineapple;quantity_sub;-37
Intel Core i5;available;False
Canon PIXMA;quantity_add;1
sublime wallpaper;available;False
marvelous axe;quantity_add;61
pleasant pineapple;quantity_sub;-75
stylish melon;price_abs;-8
AMD Ryzen 5;quantity_sub;-1
sublime manicure set;price_percent;0.05
HP LaserJet Pro;quantity_add;9
Canon PIXMA;quantity_sub;-6
pleasant pineapple;quantity_add;59
tasteful grapes;price_abs;-6
pleasant hammer;quantity_sub;-120
pleasant body wash;available;True
Kingston Canvas Select Plus;price_percent;0.13
beautiful windows;available;True
SteelSeries Arctis 7;quantity_add;5
sublime wallpaper;quantity_add;150
exquisite cranberry;available;False
sublime wallpaper;remove;
superb pedicure set;price_abs;-1
attractive peach;price_abs;1
HP LaserJet Pro;price_percent;-0.1
delightful serum;quantity_sub;-128
Epson Expression Home XP;available;True
exquisite blueberry;quantity_sub;-27
marvelous bubble bath;remove;
Kingston Canvas Select Plus;price_percent;0.07
pretty facial cleanser;quantity_sub;-11
Kingston Canvas Select Plus;quantity_sub;-5
AMD Ryzen 5;quantity_sub;-2
EVGA 500B 80+ BRONZE;quantity_add;2
Corsair HS60;quantity_add;5
superb plumbing;available;False
EVGA 500B 80+ BRONZE;available;True
stylish level;remove;
attractive windows;available;False
Kingston Canvas Select Plus;price_percent;0.01
delightful windows;price_percent;0.19
sublime apple;available;True
EVGA 500B 80+ BRONZE;available;True
Intel Core i5;quantity_add;2
elegant baseboard;quantity_add;98
marvelous perfume;quantity_add;21
magnificent moustache wax;remove;
SteelSeries Arctis 7;available;True
glamorous insulation;price_abs;-15
Intel Core i5;remove;
delightful serum;quantity_add;82
tasteful pineapple;available;True
Intel Core i5;quantity_sub;-4
marvelous bubble bath;remove;
pleasant papaya;available;False
pretty facial cleanser;remove;
stylish siding;quantity_sub;-25
Kingston Canvas Select Plus;price_percent;-0.06
Kingston Canvas Select Plus;price_percent;-0.04
glamorous level;price_abs;-12
HP LaserJet Pro;remove;
Kingston Canvas Select Plus;remove;
amazing sunscreen;available;True
superb axe;quantity_sub;-31
Corsair HS60;price_percent;0.09
beautiful orange;price_percent;-0.1
sublime lotion;price_abs;1
sublime apple;remove;
trendy melon;quantity_add;11
Intel Core i5;quantity_add;2
tasteful grapes;remove;
stylish deodorant;remove;
delightful exfoliator;price_percent;0.17
tasteful screws;available;False
Corsair HS60;remove;
superb pedicure set;price_percent;-0.16
Kingston Canvas Select Plus;price_percent;-0.19
beautiful strawberry;price_percent;0.12
EVGA 500B 80+ BRONZE;remove;
elegant blueberry;available;False
beautiful baby shampoo;price_percent;0.09
pretty moustache wax;quantity_add;16
HP LaserJet Pro;price_abs;2098
AMD Ryzen 5;quantity_sub;-9
Ricoh Aficio MP;quantity_add;5
stylish deodorant;price_percent;-0.07
Brother DCP-T510W;quantity_sub;-3
Razer Variau;remove;
Kingston Canvas Select Plus;quantity_sub;-6
refined saw;available;True
Kingston Canvas Select Plus;quantity_sub;-5
SteelSeries Arctis 7;quantity_add;6
WD Blue HDD;price_percent;-0.12
nice nail polish;available;True
superb axe;available;True
Kingston Canvas Select Plus;quantity_add;4
Corsair HS60;price_percent;-0.16
WD Blue HDD;available;False
Logitech Wireless Keyboard;available;True
WD Blue HDD;price_percent;0.1
Intel Core i5;remove;
gorgeous cranberry;price_percent;-0.15
Intel Core i5;price_abs;8121
delightful windows;quantity_add;108
sublime wallpaper;available;True
Intel Core i5;quantity_add;7
pleasant makeup remover;price_abs;7
stylish melon;quantity_sub;-84
beautiful melon;remove;
elegant manicure set;price_percent;0.04
HyperX DDR4 RAM;price_percent;0.17
AMD Ryzen 5;price_percent;0.2
glamorous lotion;price_percent;0.18
pretty facial cleanser;quantity_add;38
Brother DCP-T510W;available;True
superb pedicure set;quantity_sub;-28
elegant manicure set;remove;
delightful melon;available;True
Razer Variau;price_percent;0.04
tasteful cranberry;quantity_sub;-59
gorgeous trim;quantity_sub;-41
Ricoh Aficio MP;price_abs;-725
EVGA 500B 80+ BRONZE;price_abs;-11632
magnificent tile;available;True
magnificent tile;remove;
WD Blue HDD;price_abs;13310.000000000002
sublime apple;quantity_add;82
pretty eye cream;quantity_sub;-24
pleasant body wash;price_percent;-0.16
marvelous papaya;remove;
Intel Core i5;price_abs;-15228
Kingston Canvas Select Plus;quantity_add;6
elegant blueberry;price_abs;2
Corsair HS60;remove;
HyperX DDR4 RAM;remove;
Logitech Wireless Keyboard;quantity_sub;-3
marvelous axe;quantity_add;131
marvelous boysenberry;quantity_sub;-64
AMD Ryzen 5;price_abs;99327.8
Canon PIXMA;price_abs;1777
glamorous papaya;price_percent;0.08
delightful wheelbarrow;available;True
pleasant makeup remover;available;False
pretty serum;price_abs;-2
attractive peach;quantity_sub;-90
refined grapes;price_percent;-0.17
refined saw;available;True
stylish siding;price_percent;0.13
gorgeous scaffolding;price_percent;-0.1
Kingston Canvas Select Plus;quantity_add;5
nice perfume;remove;
pleasant pineapple;price_abs;3
refined grapes;available;True
gorgeous trim;quantity_add;53
sublime sunscreen;quantity_sub;-111
marvelous plum;available;True
gorgeous cranberry;price_abs;-17
exquisite blueberry;price_abs;-2
Corsair HS60;price_percent;0.17
magnificent tile;quantity_add;3
gorgeous trim;quantity_add;88
nice nail polish;quantity_sub;-142
elegant toothpaste;price_abs;-2
AMD Ryzen 5;price_percent;-0.17
Corsair HS60;quantity_sub;-10
pleasant hammer;quantity_sub;-101
delightful serum;price_percent;-0.07
glamorous insulation;quantity_sub;-175
Kingston Canvas Select Plus;quantity_add;3
elegant baseboard;available;True
Corsair HS60;quantity_sub;-3
delightful serum;quantity_sub;-122
trendy melon;quantity_sub;-14
Razer Variau;price_percent;-0.07
EVGA 500B 80+ BRONZE;price_percent;-0.09
nice baby shampoo;remove;
AMD Ryzen 5;remove;
tasteful apple;price_abs;78.78200000000001
superb baseboard;remove;
glamorous serum;quantity_add;29
AMD Ryzen 5;price_percent;0.04
sublime wallpaper;available;False
attractive electrical;price_percent;0.12
amazing moustache wax;quantity_add;10
delightful windows;remove;
beautiful windows;available;False
Kingston Canvas Select Plus;remove;
stylish deodorant;price_percent;-0.07
marvelous papaya;quantity_sub;-4
Corsair HS60;price_percent;-0.04
trendy body wash;price_abs;23.639
attractive perfume;quantity_sub;-109
attractive electrical;quantity_add;91
elegant manicure set;quantity_add;177
attractive windows;quantity_sub;-53
HP LaserJet Pro;quantity_add;6
sublime apple;quantity_add;34
Corsair HS60;remove;
Corsair HS60;quantity_sub;-7
Kingston Canvas Select Plus;quantity_sub;-5
HP LaserJet Pro;price_percent;-0.02
magnificent manicure set;quantity_add;9
beautiful doors;price_percent;-0.13
marvelous peach;quantity_add;3
Corsair HS60;remove;
luxurious toner;quantity_add;8
pleasant body wash;quantity_sub;-142
WD Blue HDD;price_abs;8920
marvelous axe;quantity_sub;-31
Razer Variau;price_abs;75154.20000000001
HP LaserJet Pro;price_abs;-7174
refined grapes;quantity_sub;-168
attractive windows;quantity_sub;-23
Brother DCP-T510W;quantity_add;4
Epson Expression Home XP;price_abs;-4626
sublime apple;price_percent;-0.15
Razer Variau;available;True
luxurious siding;available;False
trendy body wash;quantity_sub;-110
delightful windows;remove;
NVIDIA GeForce GTX 1050;available;True
Intel Core i5;price_abs;16297
nice perfume;price_percent;0.09
trendy melon;available;False
tasteful apple;price_abs;-11
stylish deodorant;quantity_sub;-1
WD Blue HDD;quantity_sub;-2
beautiful orange;quantity_sub;-101
stylish melon;price_abs;12
marvelous plum;remove;
trendy melon;price_percent;0.07
pretty mango;quantity_sub;-119
AMD Ryzen 5;quantity_add;2
nice face wash;price_abs;8
Intel Core i5;price_percent;-0.14
stylish level;available;True
attractive windows;quantity_sub;-176
tasteful cranberry;available;False
nice nail polish;price_abs;-7
Corsair HS60;price_percent;-0.02
Epson Expression Home XP;available;True
glamorous papaya;remove;
Epson Expression Home XP;quantity_sub;-3
delightful exfoliator;quantity_sub;-58
pleasant pineapple;price_abs;-1
elegant electrical;quantity_add;56
marvelous papaya;available;True
Epson Expression Home XP;quantity_add;1
gorgeous scaffolding;quantity_sub;-75
HP LaserJet Pro;price_percent;0.18
elegant baseboard;available;True
trendy body wash;quantity_add;90
elegant electrical;price_abs;10
trendy body wash;quantity_sub;-181
nice boysenberry;quantity_add;90
AMD Ryzen 5;quantity_sub;-9
beautiful perfume;remove;
gorgeous lip balm;remove;
Epson Expression Home XP;quantity_sub;-7
exquisite blueberry;remove;
EVGA 500B 80+ BRONZE;available;True
WD Blue HDD;price_abs;1642
trendy exfoliator;remove;
Canon PIXMA;quantity_add;4
Canon PIXMA;remove;
SteelSeries Arctis 7;price_abs;3598
HP LaserJet Pro;quantity_sub;-3
marvelous plum;price_percent;-0.12
beautiful baby shampoo;price_abs;1
pretty facial cleanser;price_abs;1
attractive banana;price_abs;-9
tasteful guava;available;False
tasteful grapes;available;False
trendy body wash;remove;
elegant blueberry;available;True
Kingston Canvas Select Plus;price_abs;2962
attractive axe;quantity_add;19
refined lotion;remove;
marvelous papaya;price_abs;10
beautiful melon;price_percent;-0.09
gorgeous body wash;available;True
Ricoh Aficio MP;quantity_sub;-1
sublime sunscreen;remove;
nice face wash;remove;
superb plumbing;available;True
Epson Expression Home XP;quantity_add;4
pretty eye cream;remove;
pleasant papaya;price_abs;14
glamorous facial cleanser;available;False
stylish siding;remove;
luxurious apricot;price_percent;0.06
superb pedicure set;quantity_sub;-48
Kingston Canvas Select Plus;price_percent;-0.02
luxurious toner;remove;
pretty moustache wax;quantity_add;122
Corsair HS60;price_percent;0.17
Corsair HS60;remove;
sublime apple;quantity_sub;-80
EVGA 500B 80+ BRONZE;price_abs;7185
glamorous serum;available;False
Canon PIXMA;available;True
refined grapes;price_abs;12
stylish melon;remove;
pretty eye cream;quantity_sub;-88
luxurious toner;available;True
beautiful orange;quantity_sub;-50
WD Blue HDD;remove;
superb cherry;price_abs;-3
marvelous perfume;quantity_sub;-24
sublime wallpaper;price_abs;-2
glamorous papaya;quantity_sub;-191
beautiful orange;quantity_sub;-89
Ricoh Aficio MP;quantity_sub;-6
Kingston Canvas Select Plus;price_percent;0.07
tasteful baby shampoo;price_abs;-1
EVGA 500B 80+ BRONZE;available;True
EVGA 500B 80+ BRONZE;available;True
HyperX DDR4 RAM;price_abs;-8684
WD Blue HDD;price_percent;0.06
tasteful apple;available;True
HyperX DDR4 RAM;remove;
AMD Ryzen 5;available;True
HP LaserJet Pro;quantity_sub;-2
Corsair HS60;quantity_sub;-5
delightful windows;quantity_add;80
marvelous electrical;quantity_add;69
pretty serum;available;False
