name;method;param
Samsung 970 EVO SSD;remove;
marvelous tile;quantity_add;122
Kingston Canvas Select Plus;available;True
pretty guava;available;True
amazing bubble bath;quantity_add;127
Epson Expression Home XP;price_percent;0.05
refined glue;price_percent;-0.01
nice baby shampoo;remove;
gorgeous plum;remove;
WD Blue HDD;price_percent;-0.08
pleasant boysenberry;quantity_add;18
Kingston Canvas Select Plus;quantity_sub;-5
Razer Variau;price_abs;-5662
Samsung 970 EVO SSD;quantity_add;1
marvelous toner;price_percent;0.09
Razer Variau;available;False
glamorous grapes;available;True
HyperX DDR4 RAM;remove;
Samsung 970 EVO SSD;quantity_add;6
Logitech Wireless Keyboard;quantity_sub;-1
gorgeous hair mask;price_abs;-10
superb manicure set;price_abs;31.174000000000003
glamorous insulation;available;False
marvelous toner;quantity_sub;-145
Epson Expression Home XP;available;True
elegant hair mask;remove;
WD Blue HDD;quantity_sub;-2
refined roofing;quantity_sub;-141
Ricoh Aficio MP;quantity_sub;-1
WD Blue HDD;available;True
magnificent manicure set;price_abs;-2
attractive exfoliator;quantity_add;23
pretty wallpaper;available;False
stylish apricot;quantity_add;165
elegant shampoo;price_abs;0
superb manicure set;quantity_add;164
pleasant electrical;quantity_sub;-164
Kingston Canvas Select Plus;remove;
pretty cranberry;price_percent;-0.02
nice night cream;available;True
Logitech Wireless Keyboard;quantity_sub;-3
pretty grapes;quantity_add;7
beautiful lotion;available;True
refined glue;quantity_add;72
HyperX DDR4 RAM;price_percent;0.02
superb toothpaste;quantity_sub;-92
WD Blue HDD;price_percent;-0.14
marvelous blueberry;available;True
tasteful guava;price_percent;0.17
amazing glue;remove;
marvelous blueberry;price_abs;2
tasteful guava;quantity_sub;-120
pleasant boysenberry;quantity_sub;-74
pretty cranberry;price_percent;-0.01
beautiful manicure set;quantity_add;51
gorgeous nail file;price_percent;0.01
glamorous kiwifruit;price_abs;6
Brother DCP-T510W;remove;
Logitech Wireless Keyboard;remove;
glamorous guava;quantity_add;45
HP LaserJet Pro;quantity_add;3
sublime bubble bath;available;True
magnificent doors;quantity_sub;-174
Intel Core i5;price_percent;-0.08
marvelous deodorant;price_abs;4
amazing papaya;price_percent;0.02
glamorous guava;quantity_sub;-132
pleasant boysenberry;remove;
Logitech Wireless Keyboard;quantity_add;2
pretty sunscreen;quantity_sub;-136
nice nail polish;quantity_sub;-128
Ricoh Aficio MP;quantity_sub;-8
marvelous deodorant;quantity_sub;-55
amazing glue;price_percent;0.1
attractive pedicure set;price_abs;0
amazing papaya;available;True
HyperX DDR4 RAM;price_abs;1795
elegant apple;quantity_sub;-146
WD Blue HDD;available;True
beautiful lotion;price_abs;9
glamorous body wash;price_percent;-0.01
tasteful axe;remove;
attractive exfoliator;remove;
pretty saw;quantity_sub;-12
pretty saw;quantity_add;72
pretty sunscreen;price_percent;-0.09
Corsair HS60;price_abs;11302
tasteful scaffolding;remove;
magnificent strawberry;quantity_sub;-78
Intel Core i5;quantity_add;1
Kingston Canvas Select Plus;remove;
elegant hair mask;price_abs;88.968
AMD Ryzen 5;quantity_sub;-5
nice ladder;price_percent;-0.11
HyperX DDR4 RAM;quantity_sub;-12
Logitech Wireless Keyboard;remove;
pretty drywall;quantity_sub;-21
pretty electrical;quantity_add;112
Brother DCP-T510W;remove;
marvelous blueberry;quantity_add;16
WD Blue HDD;available;True
Logitech Wireless Keyboard;price_abs;5486
Ricoh Aficio MP;price_abs;-11722
nice night cream;quantity_add;14
Brother DCP-T510W;price_percent;0.12
marvelous blueberry;quantity_add;29
refined orange;remove;
refined grapes;remove;
pretty grapes;available;True
tasteful scaffolding;quantity_sub;-1
nice nail polish;available;True
elegant hair mask;quantity_add;126
amazing moustache wax;available;True
gorgeous plum;quantity_sub;-58
refined glue;available;False
refined orange;quantity_sub;-79
marvelous tile;quantity_add;16
magnificent wheelbarrow;remove;
pretty grapes;remove;
sublime siding;quantity_sub;-134
refined glue;price_abs;2
amazing bubble bath;price_abs;0
glamorous raspberry;quantity_sub;-152
stylish nails;quantity_add;125
marvelous level;price_abs;108.62500000000001
Intel Core i5;quantity_add;9
glamorous kiwifruit;quantity_add;34
glamorous guava;available;True
marvelous tile;quantity_add;171
stylish nails;quantity_sub;-9
AMD Ryzen 5;price_percent;-0.14
stylish nails;price_abs;-4
Canon PIXMA;price_percent;0.1
Razer Variau;available;True
trendy grapes;price_abs;-4
marvelous blueberry;price_abs;0
nice ladder;remove;
exquisite siding;price_abs;3
stylish apricot;price_percent;0.02
pretty axe;quantity_add;147
gorgeous hair mask;quantity_sub;-79
gorgeous shampoo;price_percent;-0.01
elegant strawberry;quantity_add;105
marvelous blueberry;price_percent;0.14
pleasant drywall;quantity_add;19
exquisite shovel;price_abs;-7
stylish apricot;available;False
Canon PIXMA;quantity_add;2
marvelous blueberry;quantity_add;115
marvelous blueberry;quantity_sub;-70
elegant perfume;remove;
HyperX DDR4 RAM;available;True
Kingston Canvas Select Plus;available;False
pretty cranberry;price_abs;-3
glamorous body wash;available;False
tasteful guava;quantity_add;58
beautiful lotion;price_abs;-4
pretty cranberry;quantity_add;106
HP LaserJet Pro;available;False
NVIDIA GeForce GTX 1050;remove;
superb wheelbarrow;price_percent;0.11
Epson Expression Home XP;price_abs;9446
gorgeous plum;quantity_sub;-41
pretty axe;quantity_add;73
superb glue;available;False
elegant strawberry;available;True
attractive exfoliator;remove;
luxurious paint;available;True
magnificent saw;quantity_sub;-98
luxurious glue;price_percent;0.0
HyperX DDR4 RAM;quantity_add;13
Intel Core i5;price_percent;-0.2
elegant hair mask;price_abs;-2
elegant facial cleanser;remove;
nice moustache wax;available;False
pleasant drywall;available;True
nice moustache wax;remove;
elegant apple;price_percent;0.12
Kingston Canvas Select Plus;quantity_sub;-5
amazing drywall;available;False
Kingston Canvas Select Plus;quantity_add;8
glamorous kiwifruit;price_percent;-0.12
WD Blue HDD;available;True
glamorous banana;quantity_add;25
glamorous nail polish;price_abs;17
refined orange;price_abs;15
pretty saw;price_percent;0.0
elegant facial cleanser;price_abs;-14
sublime siding;available;True
amazing moustache wax;quantity_add;157
nice night cream;quantity_add;134
exquisite siding;price_percent;-0.19
beautiful lotion;remove;
marvelous toner;quantity_sub;-143
Brother DCP-T510W;price_percent;-0.04
tasteful chisel;price_abs;9
marvelous melon;available;True
sublime apricot;quantity_sub;-1
marvelous boysenberry;quantity_sub;-110
Corsair HS60;price_percent;-0.17
luxurious baseboard;price_percent;0.08
sublime bubble bath;available;True
pleasant paint;available;True
elegant level;quantity_add;57
WD Blue HDD;available;True
WD Blue HDD;remove;
pretty grapes;quantity_add;10
AMD Ryzen 5;quantity_add;10
amazing shampoo;remove;
luxurious baseboard;remove;
pleasant baseboard;quantity_add;79
beautiful manicure set;price_percent;-0.15
trendy blackberry;remove;
beautiful doors;price_abs;8
glamorous lotion;quantity_add;82
attractive baby shampoo;remove;
glamorous nail polish;price_percent;-0.1
Intel Core i5;remove;
NVIDIA GeForce GTX 1050;quantity_add;2
Epson Expression Home XP;remove;
HP LaserJet Pro;available;True
exquisite strawberry;quantity_sub;-44
Razer Variau;price_abs;-7287
Intel Core i5;price_abs;-3146
Samsung 970 EVO SSD;available;False
refined night cream;quantity_sub;-7
glamorous body wash;quantity_sub;-19
magnificent strawberry;price_abs;15
Kingston Canvas Select Plus;quantity_add;6
elegant apple;available;False
Samsung 970 EVO SSD;price_abs;1309
pleasant boysenberry;quantity_sub;-19
Corsair HS60;available;False
elegant facial cleanser;available;False
Kingston Canvas Select Plus;quantity_sub;-1
refined exfoliator;price_abs;-4
marvelous apricot;available;True
Ricoh Aficio MP;quantity_sub;-2
refined orange;quantity_sub;-30
nice ladder;price_percent;-0.17
marvelous blueberry;price_percent;0.08
stylish baseboard;available;False
glamorous grapes;price_abs;0
magnificent doors;price_abs;0
sublime bubble bath;price_percent;0.13
glamorous grapes;remove;
Intel Core i5;quantity_add;6
pleasant paint;price_abs;-1
pleasant drywall;available;False
Samsung 970 EVO SSD;remove;
Kingston Canvas Select Plus;quantity_add;7
gorgeous plum;available;True
refined roofing;quantity_add;170
luxurious glue;quantity_sub;-56
WD Blue HDD;price_abs;2178
gorgeous banana;quantity_add;157
NVIDIA GeForce GTX 1050;quantity_add;1
glamorous lotion;remove;
pretty cranberry;quantity_sub;-151
attractive deodorant;quantity_sub;-96
attractive deodorant;price_abs;-1
glamorous lotion;quantity_add;156
Brother DCP-T510W;quantity_sub;-3
marvelous blueberry;quantity_sub;-55
elegant moisturizer;price_percent;-0.17
elegant moisturizer;remove;
luxurious body wash;price_percent;-0.18
amazing papaya;quantity_sub;-26
glamorous kiwifruit;remove;
glamorous raspberry;available;True
magnificent doors;quantity_add;158
WD Blue HDD;price_percent;0.19
pretty guava;quantity_sub;-197
attractive exfoliator;quantity_add;35
Brother DCP-T510W;quantity_sub;-1
trendy manicure set;available;True
Corsair HS60;price_percent;-0.12
elegant moisturizer;price_percent;-0.01
stylish baseboard;quantity_sub;-14
glamorous lotion;quantity_add;44
elegant axe;remove;
pleasant paint;price_abs;-15
glamorous kiwifruit;price_percent;-0.01
Corsair HS60;quantity_sub;-3
attractive baby shampoo;available;True
tasteful wheelbarrow;available;True
SteelSeries Arctis 7;price_abs;-503
elegant apple;available;True
gorgeous plum;price_percent;-0.06
sublime peach;remove;
Samsung 970 EVO SSD;remove;
magnificent saw;price_abs;-14
nice ladder;quantity_add;98
marvelous blueberry;available;True
pleasant drywall;available;True
sublime peach;price_percent;-0.16
marvelous toner;quantity_add;21
exquisite cherry;remove;
Epson Expression Home XP;quantity_sub;-8
marvelous blueberry;quantity_add;88
Corsair HS60;price_percent;-0.08
pleasant roofing;available;True
refined night cream;quantity_sub;-5
trendy manicure set;price_abs;-3
AMD Ryzen 5;quantity_add;8
nice makeup remover;remove;
marvelous boysenberry;price_abs;-12
nice night cream;price_percent;0.03
gorgeous plum;available;True
pleasant drywall;quantity_add;103
sublime bubble bath;available;True
AMD Ryzen 5;price_abs;-976
elegant perfume;remove;
Brother DCP-T510W;price_percent;-0.1
sublime apricot;price_percent;0.06
Kingston Canvas Select Plus;quantity_sub;-4
glamorous raspberry;price_abs;0
glamorous guava;price_abs;4
pleasant paint;available;True
Kingston Canvas Select Plus;available;True
luxurious body wash;quantity_add;44
magnificent strawberry;price_abs;-11
elegant moisturizer;quantity_add;22
tasteful guava;remove;
sublime siding;available;True
WD Blue HDD;price_percent;0.07
Corsair HS60;quantity_sub;-5
stylish apricot;quantity_add;88
exquisite strawberry;price_abs;2
refined orange;price_abs;-11
magnificent saw;available;False
glamorous lotion;price_abs;6
magnificent saw;quantity_add;104
Brother DCP-T510W;price_percent;-0.06
nice plumbing;quantity_sub;-22
Canon PIXMA;available;True
pleasant drywall;quantity_sub;-82
pretty drywall;available;True
HP LaserJet Pro;remove;
gorgeous nail file;quantity_add;87
HP LaserJet Pro;price_percent;0.19
NVIDIA GeForce GTX 1050;price_percent;0.02
trendy blackberry;quantity_add;116
NVIDIA GeForce GTX 1050;quantity_sub;-1
exquisite siding;quantity_add;20
marvelous blueberry;available;True
elegant shampoo;quantity_add;46
Canon PIXMA;price_abs;103473.70000000001
Samsung 970 EVO SSD;quantity_add;1
stylish wallpaper;remove;
Canon PIXMA;available;True
pleasant roofing;quantity_add;94
marvelous boysenberry;price_percent;-0.06
sublime bubble bath;price_percent;0.04
elegant scaffolding;available;True
HP LaserJet Pro;quantity_sub;-9
tasteful scaffolding;quantity_sub;-34
stylish nails;price_abs;-9
glamorous insulation;quantity_sub;-139
Corsair HS60;quantity_add;1
attractive electrical;quantity_add;125
pleasant drywall;price_abs;-8
magnificent doors;price_percent;-0.1
trendy orange;price_abs;-2
refined roofing;quantity_sub;-133
NVIDIA GeForce GTX 1050;available;False
exquisite cherry;quantity_add;147
pleasant paint;quantity_add;148
luxurious glue;price_percent;0.02
Brother DCP-T510W;quantity_sub;-1
Epson Expression Home XP;quantity_add;5
WD Blue HDD;available;True
Ricoh Aficio MP;quantity_add;2
exquisite shovel;quantity_add;81
gorgeous plum;available;True
sublime apricot;remove;
elegant moustache wax;price_percent;-0.18
attractive siding;remove;
elegant perfume;price_percent;-0.03
NVIDIA GeForce GTX 1050;quantity_add;1
pretty axe;remove;
Ricoh Aficio MP;price_abs;-11264
magnificent manicure set;price_percent;-0.02
glamorous lotion;price_abs;-4
luxurious baseboard;quantity_add;130
stylish nails;quantity_add;172
gorgeous banana;price_abs;88.99000000000001
Kingston Canvas Select Plus;quantity_sub;-6
marvelous melon;available;True
pretty electrical;price_abs;-8
pleasant paint;price_percent;0.0
glamorous banana;available;True
luxurious glue;available;True
Brother DCP-T510W;available;True
gorgeous hair mask;quantity_add;95
pleasant baseboard;price_percent;-0.15
pretty cranberry;price_percent;0.08
AMD Ryzen 5;remove;
AMD Ryzen 5;price_abs;7672
magnificent doors;quantity_add;31
pretty cranberry;remove;
nice ladder;available;True
pleasant roofing;quantity_sub;-117
stylish wallpaper;price_abs;-12
gorgeous hair mask;available;True
AMD Ryzen 5;price_abs;6270
magnificent saw;remove;
Samsung 970 EVO SSD;price_percent;0.1
pleasant roofing;quantity_add;71
Samsung 970 EVO SSD;quantity_sub;-6
Kingston Canvas Select Plus;price_percent;-0.2
attractive baby shampoo;price_abs;-5
Epson Expression Home XP;remove;
tasteful chisel;available;False
NVIDIA GeForce GTX 1050;quantity_add;1
Intel Core i5;price_abs;5001
pretty sunscreen;quantity_add;44
marvelous melon;remove;
sublime apricot;available;True
marvelous toner;price_abs;-3
magnificent strawberry;quantity_sub;-21
pretty axe;price_abs;12
gorgeous plum;available;True
attractive deodorant;quantity_add;66
stylish apricot;quantity_sub;-75
Kingston Canvas Select Plus;quantity_sub;-1
pleasant boysenberry;available;True
Brother DCP-T510W;available;False
marvelous blueberry;price_abs;5
pretty axe;remove;
gorgeous hair mask;quantity_sub;-26
luxurious baseboard;available;True
marvelous tile;price_percent;-0.07
HyperX DDR4 RAM;remove;
beautiful manicure set;price_abs;0
gorgeous banana;price_percent;0.06
stylish wallpaper;available;False
gorgeous nail file;price_abs;-8
amazing bubble bath;quantity_sub;-41
stylish apricot;quantity_add;72
WD Blue HDD;quantity_sub;-2
pleasant paint;quantity_add;98
pretty drywall;quantity_add;125
elegant level;remove;
trendy grapes;price_abs;4
gorgeous hair mask;remove;
HyperX DDR4 RAM;price_percent;0.14
glamorous lotion;price_percent;-0.08
WD Blue HDD;available;True
magnificent doors;quantity_add;2
Kingston Canvas Select Plus;available;True
pleasant hair mask;quantity_sub;-135
exquisite siding;price_percent;-0.15
marvelous toner;remove;
exquisite strawberry;quantity_sub;-79
stylish nails;price_percent;0.12
pretty axe;price_percent;-0.12
elegant moisturizer;remove;
Kingston Canvas Select Plus;quantity_sub;-4
amazing papaya;price_percent;-0.16
Samsung 970 EVO SSD;available;True
glamorous kiwifruit;price_percent;0.14
magnificent strawberry;quantity_add;19
tasteful guava;remove;
nice ladder;remove;
magnificent doors;price_abs;-1
HyperX DDR4 RAM;price_abs;37777.3
beautiful manicure set;price_percent;-0.16
refined night cream;remove;
amazing bubble bath;quantity_add;54
pretty guava;price_abs;7
glamorous banana;quantity_sub;-85
AMD Ryzen 5;quantity_add;3
Corsair HS60;quantity_add;10
amazing glue;price_percent;-0.2
refined trim;quantity_sub;-62
marvelous blueberry;quantity_sub;-58
pretty saw;price_abs;8
WD Blue HDD;remove;
beautiful manicure set;quantity_add;79
Logitech Wireless Keyboard;price_percent;-0.09
pretty sunscreen;quantity_add;123
stylish chisel;quantity_add;67
Brother DCP-T510W;price_abs;2807
pleasant baby shampoo;quantity_sub;-13
gorgeous shampoo;price_abs;0
amazing bubble bath;available;False
Ricoh Aficio MP;remove;
Brother DCP-T510W;price_abs;-919
SteelSeries Arctis 7;quantity_sub;-3
glamorous insulation;quantity_add;115
pleasant shovel;price_percent;0.14
Samsung 970 EVO SSD;quantity_add;2
glamorous raspberry;quantity_add;111
nice ladder;quantity_add;101
refined glue;available;True
Brother DCP-T510W;remove;
elegant strawberry;available;True
pretty grapes;available;True
glamorous grapes;price_abs;-6
glamorous nail polish;quantity_sub;-68
NVIDIA GeForce GTX 1050;quantity_sub;-2
amazing flooring;quantity_add;105
trendy blackberry;price_abs;15
stylish nails;quantity_add;110
amazing bubble bath;price_abs;1
Brother DCP-T510W;price_abs;2129
attractive exfoliator;quantity_add;38
superb manicure set;quantity_add;193
marvelous apricot;remove;
WD Blue HDD;remove;
stylish wallpaper;quantity_add;114
luxurious glue;quantity_sub;-73
pretty saw;available;True
attractive siding;quantity_add;10
attractive perfume;available;False
tasteful baby shampoo;price_percent;0.11
tasteful scaffolding;price_abs;4
pretty axe;remove;
Epson Expression Home XP;quantity_add;2
glamorous guava;price_percent;-0.2
Razer Variau;available;True
stylish nails;available;False
glamorous raspberry;price_percent;-0.15
amazing glue;remove;
AMD Ryzen 5;remove;
Kingston Canvas Select Plus;remove;
Samsung 970 EVO SSD;quantity_sub;-3
luxurious body wash;quantity_add;24
WD Blue HDD;quantity_add;12
marvelous blueberry;quantity_add;94
AMD Ryzen 5;price_abs;1605
Brother DCP-T510W;quantity_sub;-3
elegant strawberry;price_abs;-6
nice baby shampoo;price_percent;0.05
Brother DCP-T510W;remove;
Corsair HS60;remove;
HyperX DDR4 RAM;available;True
SteelSeries Arctis 7;quantity_sub;-2
sublime peach;quantity_add;80
AMD Ryzen 5;price_abs;76
attractive exfoliator;available;True
magnificent wheelbarrow;available;False
Canon PIXMA;quantity_sub;-13
Intel Core i5;remove;
HP LaserJet Pro;remove;
pleasant shovel;available;False
gorgeous banana;remove;
pleasant roofing;price_abs;5
Kingston Canvas Select Plus;available;True
sublime apricot;quantity_add;52
beautiful lotion;remove;
sublime bubble bath;quantity_add;157
HP LaserJet Pro;quantity_sub;-1
Intel Core i5;price_percent;-0.17
magnificent doors;remove;
Kingston Canvas Select Plus;available;True
pleasant electrical;remove;
AMD Ryzen 5;price_percent;0.01
pretty guava;quantity_add;166
delightful toothpaste;price_abs;-3
beautiful manicure set;remove;
trendy manicure set;remove;
attractive exfoliator;price_abs;-1
delightful toothpaste;price_abs;5
pleasant roofing;available;False
Intel Core i5;quantity_add;9
pleasant hair mask;remove;
Brother DCP-T510W;remove;
Brother DCP-T510W;quantity_add;5
HyperX DDR4 RAM;available;True
luxurious body wash;price_percent;0.17
HyperX DDR4 RAM;quantity_sub;-12
gorgeous banana;price_abs;88.99000000000001
pretty wallpaper;remove;
beautiful manicure set;price_percent;0.08
magnificent manicure set;quantity_add;58
beautiful grapes;quantity_sub;-96
stylish nails;price_percent;-0.09
elegant perfume;available;False
pretty wallpaper;available;True
marvelous shampoo;remove;
trendy grapes;quantity_add;89
refined saw;available;True
gorgeous nail file;price_percent;-0.06
NVIDIA GeForce GTX 1050;remove;
glamorous guava;quantity_sub;-102
pleasant baseboard;price_abs;-8
elegant scaffolding;available;True
Razer Variau;quantity_add;6
beautiful manicure set;quantity_sub;-116
trendy orange;quantity_sub;-45
elegant strawberry;price_percent;0.08
marvelous blueberry;available;False
Epson Expression Home XP;quantity_sub;-1
pleasant paint;price_percent;-0.07
attractive perfume;price_abs;9
gorgeous hair mask;price_abs;-10
superb wheelbarrow;price_percent;-0.19
Razer Variau;remove;
nice ladder;quantity_sub;-76
luxurious paint;quantity_sub;-113
stylish baseboard;price_percent;0.04
amazing shampoo;price_abs;0
stylish nails;quantity_sub;-162
sublime siding;available;True
marvelous tile;quantity_sub;-71
tasteful axe;quantity_add;170
tasteful baby shampoo;remove;
pretty cranberry;remove;
beautiful lotion;quantity_add;46
elegant apricot;remove;
Corsair HS60;price_abs;-2096
glamorous banana;remove;
nice ladder;price_percent;0.2
marvelous lotion;quantity_add;1
elegant axe;available;True
elegant facial cleanser;quantity_sub;-111
HyperX DDR4 RAM;available;False
stylish nails;price_percent;-0.05
exquisite cherry;price_abs;6
Epson Expression Home XP;quantity_add;4
Epson Expression Home XP;price_abs;-10890
Kingston Canvas Select Plus;quantity_sub;-1
Corsair HS60;price_percent;-0.08
magnificent strawberry;quantity_sub;-62
Corsair HS60;price_abs;711
Logitech Wireless Keyboard;price_abs;6020
tasteful scaffolding;available;True
marvelous lotion;price_abs;-5
tasteful scaffolding;quantity_sub;-89
WD Blue HDD;price_abs;-2780
elegant apple;price_abs;0
glamorous insulation;remove;
Epson Expression Home XP;quantity_add;5
attractive pedicure set;price_percent;0.05
trendy orange;price_abs;3
stylish chisel;price_percent;-0.16
elegant apple;quantity_add;39
magnificent saw;available;True
gorgeous hair mask;price_abs;-3
Kingston Canvas Select Plus;price_abs;2499
pleasant paint;available;True
exquisite cherry;available;True
pleasant paint;quantity_sub;-14
glamorous lotion;remove;
pleasant paint;price_percent;-0.02
stylish apricot;remove;
Ricoh Aficio MP;quantity_add;1
magnificent manicure set;price_abs;8
marvelous boysenberry;remove;
Kingston Canvas Select Plus;price_abs;718
tasteful chisel;price_abs;3
Epson Expression Home XP;quantity_sub;-12
marvelous blueberry;price_percent;-0.11
pleasant roofing;remove;
pleasant drywall;available;False
glamorous body wash;remove;
refined roofing;price_percent;0.17
luxurious glue;quantity_sub;-84
Samsung 970 EVO SSD;quantity_sub;-8
pleasant boysenberry;quantity_sub;-98
elegant perfume;available;True
gorgeous banana;quantity_sub;-104
superb wheelbarrow;remove;
stylish nails;quantity_add;35
marvelous melon;price_percent;-0.17
glamorous insulation;price_percent;-0.05
elegant apple;remove;
Ricoh Aficio MP;price_abs;-9671
Intel Core i5;price_percent;-0.08
stylish nails;price_percent;0.12
Epson Expression Home XP;quantity_add;4
glamorous grapes;price_percent;-0.15
glamorous insulation;quantity_add;121
stylish nails;price_percent;0.09
AMD Ryzen 5;available;True
marvelous boysenberry;quantity_sub;-85
magnificent saw;remove;
pretty sunscreen;price_abs;2
pleasant boysenberry;available;False
exquisite shovel;quantity_add;111
magnificent strawberry;price_abs;13
marvelous blueberry;quantity_add;26
magnificent manicure set;price_abs;-4
gorgeous shampoo;price_percent;0.2
NVIDIA GeForce GTX 1050;remove;
nice nail polish;quantity_sub;-134
pleasant drywall;quantity_add;66
marvelous sunscreen;remove;
Brother DCP-T510W;price_percent;0.12
elegant apple;price_percent;0.18
exquisite chisel;price_percent;-0.1
pretty cranberry;quantity_add;31
marvelous apricot;remove;
pleasant hair mask;remove;
pleasant electrical;quantity_sub;-96
glamorous lotion;available;True
elegant apple;quantity_sub;-75
pleasant drywall;quantity_sub;-83
marvelous melon;remove;
beautiful blueberry;price_percent;-0.19
stylish chisel;remove;
HyperX DDR4 RAM;price_percent;0.02
Intel Core i5;available;True
sublime peach;quantity_sub;-65
refined glue;quantity_add;24
Kingston Canvas Select Plus;price_percent;0.2
attractive papaya;price_percent;0.13
HP LaserJet Pro;remove;
Brother DCP-T510W;price_abs;10532
elegant moustache wax;available;False
pleasant electrical;price_abs;5
Samsung 970 EVO SSD;quantity_sub;-1
delightful toothpaste;remove;
amazing papaya;quantity_add;43
glamorous kiwifruit;quantity_sub;-46
elegant moustache wax;remove;
sublime bubble bath;remove;
glamorous body wash;price_percent;-0.02
Logitech Wireless Keyboard;quantity_sub;-5
exquisite siding;available;True
glamorous guava;price_percent;-0.12
sublime siding;price_percent;-0.08
SteelSeries Arctis 7;available;True
stylish chisel;remove;
marvelous blueberry;quantity_add;89
beautiful grapes;price_abs;5
magnificent manicure set;available;False
sublime bubble bath;price_abs;7
beautiful doors;available;True
amazing flooring;available;True
pleasant boysenberry;price_percent;0.06
Corsair HS60;quantity_add;9
exquisite siding;quantity_sub;-75
Corsair HS60;price_percent;-0.18
magnificent strawberry;quantity_sub;-127
refined orange;available;False
Brother DCP-T510W;price_abs;-5751
Brother DCP-T510W;quantity_add;5
beautiful manicure set;quantity_sub;-58
trendy blackberry;quantity_sub;-23
marvelous boysenberry;quantity_add;110
stylish wallpaper;available;True
pretty cranberry;remove;
glamorous kiwifruit;quantity_add;145
HyperX DDR4 RAM;price_abs;-5119
sublime siding;price_abs;1
pleasant baseboard;quantity_sub;-12
sublime apricot;price_percent;-0.08
marvelous toner;quantity_sub;-31
stylish nails;price_abs;15
Kingston Canvas Select Plus;remove;
gorgeous hair mask;price_percent;0.14
Brother DCP-T510W;price_percent;0.18
Kingston Canvas Select Plus;available;False
HyperX DDR4 RAM;price_percent;0.14
