name;method;param
glamorous lip balm;quantity_sub;-47
Epson Expression Home XP;quantity_add;13
marvelous baby shampoo;quantity_add;31
Logitech Wireless Keyboard;quantity_add;1
sublime facial cleanser;price_abs;-3
Samsung 970 EVO SSD;remove;
glamorous kiwifruit;price_percent;0.01
marvelous baseboard;quantity_sub;-154
marvelous melon;available;False
marvelous melon;quantity_add;62
trendy exfoliator;available;True
magnificent perfume;quantity_sub;-104
refined apricot;quantity_sub;-131
sublime facial cleanser;price_abs;0
glamorous hammer;quantity_sub;-77
pleasant nail file;remove;
Samsung 970 EVO SSD;quantity_sub;-2
glamorous face wash;remove;
delightful makeup remover;available;True
delightful electrical;quantity_sub;-83
Kingston Canvas Select Plus;price_abs;-5428
glamorous grapes;price_abs;0
Razer Variau;available;True
tasteful sunscreen;price_percent;0.03
refined saw;available;True
tasteful guava;available;True
HP LaserJet Pro;quantity_add;4
refined kiwifruit;price_abs;7
amazing tile;quantity_add;129
Razer Variau;remove;
tasteful moisturizer;remove;
amazing exfoliator;quantity_add;31
stylish level;price_abs;-9
Samsung 970 EVO SSD;quantity_add;1
AMD Ryzen 5;quantity_sub;-9
gorgeous trim;available;True
stylish mango;remove;
refined kiwifruit;remove;
AMD Ryzen 5;quantity_sub;-4
Razer Variau;price_percent;-0.19
Epson Expression Home XP;remove;
gorgeous plum;quantity_add;141
delightful makeup remover;remove;
tasteful moisturizer;remove;
magnificent siding;available;False
sublime flooring;quantity_add;25
NVIDIA GeForce GTX 1050;price_abs;281
magnificent perfume;quantity_add;136
trendy sunscreen;remove;
refined roofing;price_abs;1
Epson Expression Home XP;price_percent;-0.14
pleasant cranberry;available;True
delightful orange;available;True
Samsung 970 EVO SSD;available;False
EVGA 500B 80+ BRONZE;quantity_add;6
exquisite saw;price_abs;5
delightful orange;price_abs;-3
HyperX DDR4 RAM;quantity_add;3
stylish strawberry;price_percent;0.05
glamorous nails;quantity_add;50
stylish level;available;False
Epson Expression Home XP;quantity_add;5
Intel Core i5;price_percent;-0.1
nice makeup remover;quantity_sub;-13
pleasant night cream;price_percent;0.01
marvelous melon;quantity_add;57
Corsair HS60;price_abs;13761
superb chisel;price_abs;-6
Samsung 970 EVO SSD;quantity_sub;-8
pretty screws;price_abs;2
HyperX DDR4 RAM;remove;
Samsung 970 EVO SSD;quantity_add;5
tasteful baby shampoo;price_abs;15
pretty screws;price_abs;48.444
WD Blue HDD;price_percent;-0.13
WD Blue HDD;quantity_add;2
tasteful peach;price_abs;2
HP LaserJet Pro;quantity_add;1
tasteful baby shampoo;quantity_add;138
sublime scaffolding;remove;
WD Blue HDD;quantity_add;1
SteelSeries Arctis 7;quantity_add;4
pretty serum;available;False
glamorous face wash;price_abs;1
trendy exfoliator;remove;
trendy sunscreen;quantity_sub;-8
pretty cherry;price_percent;-0.17
refined wheelbarrow;price_abs;-14
AMD Ryzen 5;quantity_sub;-12
EVGA 500B 80+ BRONZE;remove;
trendy boysenberry;price_percent;0.2
sublime flooring;quantity_sub;-35
WD Blue HDD;remove;
Razer Variau;price_percent;-0.09
Epson Expression Home XP;remove;
refined saw;price_percent;0.01
luxurious exfoliator;quantity_sub;-53
SteelSeries Arctis 7;remove;
luxurious ladder;quantity_add;96
luxurious exfoliator;remove;
pretty serum;available;False
Corsair HS60;available;True
tasteful sunscreen;price_abs;-1
beautiful toner;quantity_add;83
beautiful toner;remove;
beautiful pineapple;quantity_add;7
nice level;remove;
glamorous lip balm;quantity_add;118
beautiful orange;price_percent;0.14
Corsair HS60;quantity_sub;-7
Epson Expression Home XP;quantity_add;7
gorgeous trim;price_abs;-4
HP LaserJet Pro;price_abs;28649.500000000004
NVIDIA GeForce GTX 1050;remove;
Epson Expression Home XP;price_percent;0.03
pleasant night cream;price_abs;8
EVGA 500B 80+ BRONZE;price_percent;-0.01
nice level;quantity_sub;-14
beautiful orange;price_percent;0.18
nice papaya;available;False
pretty plumbing;quantity_add;94
trendy boysenberry;price_percent;-0.06
exquisite saw;price_abs;3
magnificent siding;quantity_add;55
Logitech Wireless Keyboard;remove;
superb eye cream;price_percent;-0.16
exquisite saw;price_abs;6
EVGA 500B 80+ BRONZE;price_abs;3022
pretty toothpaste;price_percent;0.11
Corsair HS60;remove;
delightful makeup remover;available;True
amazing tile;quantity_add;73
trendy boysenberry;price_abs;0
EVGA 500B 80+ BRONZE;quantity_add;10
amazing tile;price_percent;-0.19
glamorous hammer;quantity_sub;-30
marvelous drywall;quantity_add;127
refined peach;price_abs;14
sublime baseboard;price_abs;-2
pretty serum;quantity_add;33
elegant grapes;remove;
Razer Variau;available;True
Epson Expression Home XP;price_percent;-0.01
delightful electrical;available;True
trendy boysenberry;available;True
stylish mango;remove;
AMD Ryzen 5;price_percent;-0.17
refined wheelbarrow;price_abs;-9
glamorous drywall;quantity_sub;-30
Epson Expression Home XP;quantity_sub;-8
trendy exfoliator;price_percent;-0.12
glamorous drywall;quantity_sub;-24
refined wheelbarrow;price_percent;-0.01
glamorous nails;quantity_sub;-91
refined roofing;price_abs;14
pleasant makeup remover;available;True
superb chisel;quantity_add;64
stylish grapes;price_percent;-0.2
refined apricot;price_abs;2
sublime facial cleanser;quantity_sub;-146
Kingston Canvas Select Plus;price_abs;32403.800000000003
delightful makeup remover;available;False
pretty serum;price_percent;-0.04
magnificent banana;available;True
WD Blue HDD;price_abs;-5018
refined peach;quantity_sub;-16
Logitech Wireless Keyboard;price_abs;-9464
elegant grapes;available;True
Kingston Canvas Select Plus;quantity_sub;-6
pleasant banana;price_abs;0
elegant body wash;quantity_sub;-137
beautiful exfoliator;price_abs;0
HP LaserJet Pro;price_abs;4796
marvelous drywall;quantity_sub;-51
tasteful sunscreen;available;True
refined apricot;price_percent;0.08
WD Blue HDD;price_abs;4264
amazing tile;price_abs;-5
elegant grapes;quantity_sub;-102
WD Blue HDD;quantity_sub;-1
sublime facial cleanser;price_abs;-2
amazing lotion;remove;
refined roofing;quantity_sub;-92
Razer Variau;price_percent;-0.1
WD Blue HDD;price_percent;-0.04
superb cranberry;price_percent;-0.18
HP LaserJet Pro;quantity_add;3
amazing sunscreen;price_percent;-0.04
exquisite saw;price_percent;0.2
tasteful sunscreen;remove;
glamorous face wash;available;False
amazing tile;quantity_add;125
pretty cherry;price_abs;7
tasteful peach;available;True
delightful orange;remove;
Intel Core i5;price_abs;6141
nice tile;quantity_add;134
HyperX DDR4 RAM;quantity_sub;-1
Corsair HS60;price_percent;-0.1
beautiful exfoliator;price_percent;0.1
beautiful screws;available;False
EVGA 500B 80+ BRONZE;price_percent;-0.01
marvelous wallpaper;available;False
nice level;price_abs;-12
attractive moisturizer;remove;
glamorous drywall;price_abs;-2
beautiful orange;remove;
SteelSeries Arctis 7;quantity_sub;-4
Epson Expression Home XP;quantity_sub;-8
AMD Ryzen 5;quantity_add;6
refined saw;price_abs;6
Corsair HS60;quantity_add;4
beautiful exfoliator;price_percent;0.17
HyperX DDR4 RAM;price_abs;14116
sublime facial cleanser;quantity_add;121
Samsung 970 EVO SSD;available;False
gorgeous plum;quantity_sub;-100
sublime baseboard;price_abs;1
delightful tile;quantity_sub;-120
magnificent banana;quantity_add;30
magnificent banana;price_percent;-0.1
elegant body wash;quantity_sub;-58
NVIDIA GeForce GTX 1050;available;True
beautiful orange;quantity_add;86
exquisite saw;price_abs;6
Samsung 970 EVO SSD;quantity_sub;-4
superb chisel;price_percent;-0.15
marvelous baseboard;quantity_add;115
AMD Ryzen 5;price_percent;0.04
EVGA 500B 80+ BRONZE;quantity_sub;-2
HyperX DDR4 RAM;price_abs;6370
NVIDIA GeForce GTX 1050;price_abs;1411
Corsair HS60;price_percent;-0.16
marvelous electrical;quantity_add;86
Epson Expression Home XP;price_percent;0.17
tasteful peach;quantity_sub;-93
glamorous moisturizer;remove;
nice level;available;False
AMD Ryzen 5;price_percent;-0.09
HyperX DDR4 RAM;remove;
stylish mango;remove;
pleasant toner;remove;
refined saw;quantity_sub;-21
elegant grapes;price_percent;0.11
nice nails;price_abs;-1
nice makeup remover;price_abs;-4
trendy exfoliator;quantity_sub;-138
tasteful moisturizer;available;False
gorgeous toothpaste;remove;
refined apricot;remove;
pleasant night cream;available;True
HyperX DDR4 RAM;price_percent;0.08
beautiful toner;remove;
magnificent chisel;price_abs;2
trendy boysenberry;available;True
marvelous melon;remove;
stylish mango;remove;
SteelSeries Arctis 7;available;True
Logitech Wireless Keyboard;price_percent;0.01
Epson Expression Home XP;quantity_sub;-13
sublime facial cleanser;quantity_add;69
refined wheelbarrow;quantity_add;178
exquisite saw;quantity_sub;-25
refined peach;price_percent;0.01
pretty toothpaste;price_abs;3
glamorous grapes;price_percent;0.0
refined peach;quantity_sub;-68
glamorous drywall;price_abs;9
WD Blue HDD;remove;
SteelSeries Arctis 7;remove;
tasteful moisturizer;price_percent;0.0
nice level;quantity_sub;-28
tasteful baby shampoo;quantity_sub;-142
AMD Ryzen 5;quantity_sub;-8
pleasant banana;price_abs;-1
stylish grapes;remove;
AMD Ryzen 5;available;False
WD Blue HDD;quantity_add;3
Razer Variau;available;True
Epson Expression Home XP;price_percent;0.06
Razer Variau;remove;
HP LaserJet Pro;quantity_add;2
stylish level;available;True
Samsung 970 EVO SSD;price_abs;68434.3
tasteful moisturizer;remove;
delightful tile;remove;
nice makeup remover;remove;
marvelous toothpaste;quantity_add;66
HyperX DDR4 RAM;available;True
beautiful pineapple;price_percent;0.0
pleasant nail file;remove;
gorgeous trim;quantity_add;135
superb chisel;available;True
AMD Ryzen 5;available;True
Logitech Wireless Keyboard;remove;
refined saw;price_abs;-2
trendy exfoliator;remove;
AMD Ryzen 5;quantity_add;3
glamorous hammer;available;False
WD Blue HDD;quantity_sub;-4
Epson Expression Home XP;quantity_add;1
Corsair HS60;price_percent;-0.16
HyperX DDR4 RAM;remove;
Epson Expression Home XP;price_percent;-0.06
HyperX DDR4 RAM;available;False
beautiful toner;quantity_add;34
refined wheelbarrow;quantity_add;46
pleasant toner;price_percent;0.15
tasteful peach;quantity_add;59
Epson Expression Home XP;quantity_sub;-2
delightful orange;remove;
HP LaserJet Pro;remove;
beautiful orange;available;True
gorgeous toothpaste;quantity_add;144
marvelous baby shampoo;price_percent;-0.11
elegant grapes;price_percent;0.2
glamorous moisturizer;price_abs;7
AMD Ryzen 5;quantity_sub;-4
gorgeous trim;available;False
sublime facial cleanser;quantity_sub;-122
trendy boysenberry;available;False
amazing lotion;available;True
WD Blue HDD;remove;
pretty nails;quantity_add;109
SteelSeries Arctis 7;quantity_add;6
Epson Expression Home XP;price_percent;-0.01
delightful orange;available;False
sublime baseboard;remove;
Kingston Canvas Select Plus;price_abs;-4038
Logitech Wireless Keyboard;quantity_add;5
magnificent banana;price_abs;5
HP LaserJet Pro;remove;
Samsung 970 EVO SSD;quantity_sub;-1
delightful orange;price_percent;0.11
magnificent chisel;quantity_add;13
tasteful baby shampoo;available;False
Epson Expression Home XP;available;False
refined apricot;quantity_sub;-75
superb chisel;quantity_add;150
marvelous melon;price_percent;0.06
glamorous tape measure;remove;
marvelous drywall;available;True
amazing body wash;price_percent;0.11
stylish wheelbarrow;quantity_sub;-6
sublime facial cleanser;remove;
magnificent perfume;price_abs;-8
Razer Variau;remove;
Corsair HS60;quantity_sub;-3
glamorous drywall;quantity_sub;-153
amazing sunscreen;quantity_sub;-22
HyperX DDR4 RAM;remove;
SteelSeries Arctis 7;quantity_sub;-7
stylish level;available;False
beautiful exfoliator;remove;
refined kiwifruit;quantity_add;23
refined roofing;remove;
amazing baby shampoo;price_abs;7
magnificent siding;price_abs;9
luxurious lotion;price_percent;0.08
Epson Expression Home XP;quantity_add;13
tasteful sunscreen;price_abs;-2
beautiful exfoliator;price_percent;-0.12
SteelSeries Arctis 7;price_percent;-0.17
gorgeous toothpaste;available;True
pretty nails;remove;
tasteful makeup remover;price_abs;-3
Logitech Wireless Keyboard;remove;
tasteful sunscreen;quantity_sub;-114
Corsair HS60;remove;
amazing baby shampoo;quantity_sub;-80
elegant grapes;quantity_sub;-116
AMD Ryzen 5;quantity_add;14
delightful electrical;available;True
marvelous electrical;remove;
trendy boysenberry;available;True
stylish strawberry;available;True
marvelous baseboard;quantity_sub;-36
AMD Ryzen 5;quantity_add;4
EVGA 500B 80+ BRONZE;remove;
HyperX DDR4 RAM;price_abs;9627
Corsair HS60;remove;
WD Blue HDD;quantity_add;2
HyperX DDR4 RAM;remove;
amazing exfoliator;quantity_add;108
glamorous drywall;price_percent;-0.15
WD Blue HDD;available;True
Kingston Canvas Select Plus;quantity_add;1
AMD Ryzen 5;available;False
Brother DCP-T510W;remove;
sublime scaffolding;price_percent;-0.13
beautiful toner;quantity_add;134
gorgeous plum;price_percent;-0.15
sublime flooring;price_percent;-0.15
EVGA 500B 80+ BRONZE;quantity_sub;-2
HyperX DDR4 RAM;price_percent;0.14
nice papaya;remove;
WD Blue HDD;remove;
delightful flooring;remove;
nice level;remove;
superb chisel;quantity_sub;-45
glamorous kiwifruit;quantity_add;44
WD Blue HDD;quantity_sub;-6
nice level;price_abs;5
Razer Variau;available;False
pleasant screws;available;True
Samsung 970 EVO SSD;price_abs;53658.00000000001
WD Blue HDD;quantity_add;3
elegant grapes;available;True
attractive moisturizer;price_abs;7
AMD Ryzen 5;quantity_add;14
marvelous drywall;price_percent;0.2
EVGA 500B 80+ BRONZE;remove;
Samsung 970 EVO SSD;price_abs;11005
beautiful toner;available;True
marvelous baseboard;price_percent;-0.09
amazing baby shampoo;price_percent;0.03
delightful tile;price_percent;-0.15
Epson Expression Home XP;quantity_add;5
AMD Ryzen 5;price_abs;-5118
pleasant cranberry;quantity_add;90
HyperX DDR4 RAM;quantity_add;7
luxurious lotion;quantity_sub;-100
WD Blue HDD;available;False
amazing sunscreen;quantity_add;81
exquisite nail polish;remove;
luxurious ladder;price_percent;0.08
Epson Expression Home XP;available;True
stylish level;price_abs;-9
HyperX DDR4 RAM;price_percent;-0.03
trendy exfoliator;price_percent;0.18
sublime scaffolding;price_percent;-0.03
trendy exfoliator;price_abs;81.70800000000001
magnificent chisel;quantity_add;26
AMD Ryzen 5;price_abs;3722
pretty plumbing;remove;
elegant lip balm;price_percent;0.1
