name;method;param
NVIDIA GeForce GTX 1050;remove;
attractive shovel;price_percent;-0.1
sublime level;price_abs;80.531
gorgeous orange;price_percent;0.06
pretty serum;available;True
sublime apple;price_percent;0.2
magnificent raspberry;price_abs;96.789
SteelSeries Arctis 7;quantity_sub;-7
EVGA 500B 80+ BRONZE;quantity_sub;-7
attractive plum;price_percent;-0.19
superb blackberry;quantity_sub;-75
glamorous raspberry;price_abs;1
Kingston Canvas Select Plus;remove;
beautiful flooring;price_percent;-0.14
AMD Ryzen 5;available;True
nice screws;price_percent;-0.03
Corsair HS60;quantity_sub;-4
attractive apple;price_percent;0.11
trendy apricot;price_percent;-0.04
Corsair HS60;price_abs;2409
Logitech Wireless Keyboard;remove;
Logitech Wireless Keyboard;price_percent;-0.07
delightful shampoo;quantity_sub;-91
sublime blackberry;price_percent;0.16
attractive raspberry;quantity_add;23
tasteful baby shampoo;available;True
Canon PIXMA;quantity_add;2
Razer Variau;remove;
Intel Core i5;quantity_add;1
pretty perfume;available;True
luxurious ladder;available;True
gorgeous pineapple;quantity_sub;-93
EVGA 500B 80+ BRONZE;quantity_sub;-12
AMD Ryzen 5;available;False
magnificent facial cleanser;price_percent;0.08
pretty trim;available;True
pretty boysenberry;price_abs;2
pretty ladder;available;True
refined windows;price_abs;12
luxurious guava;price_percent;-0.01
magnificent trim;remove;
gorgeous wallpaper;quantity_add;106
AMD Ryzen 5;remove;
beautiful flooring;available;True
stylish windows;price_abs;-5
luxurious electrical;available;True
Logitech Wireless Keyboard;quantity_sub;-3
attractive shovel;available;False
attractive raspberry;available;False
sublime face wash;remove;
pleasant screws;available;False
refined windows;price_abs;-10
Logitech Wireless Keyboard;available;True
pleasant blueberry;quantity_sub;-110
delightful grapes;price_percent;0.13
exquisite strawberry;quantity_sub;-32
attractive shovel;remove;
pretty papaya;available;True
magnificent insulation;quantity_sub;-100
nice serum;quantity_sub;-55
magnificent insulation;remove;
pleasant baseboard;quantity_add;174
attractive shovel;quantity_sub;-7
HP LaserJet Pro;quantity_add;1
elegant pineapple;price_abs;9
refined moisturizer;price_abs;-14
Ricoh Aficio MP;quantity_sub;-9
attractive shovel;quantity_sub;-58
HP LaserJet Pro;remove;
sublime saw;price_abs;0
exquisite electrical;quantity_sub;-9
amazing pineapple;available;True
NVIDIA GeForce GTX 1050;quantity_add;4
trendy shovel;price_percent;0.15
attractive raspberry;price_percent;0.07
NVIDIA GeForce GTX 1050;quantity_add;8
pretty serum;remove;
delightful sunscreen;price_percent;-0.04
amazing mango;remove;
Razer Variau;remove;
exquisite strawberry;quantity_add;20
Ricoh Aficio MP;quantity_sub;-2
pleasant kiwifruit;remove;
HP LaserJet Pro;price_percent;-0.02
NVIDIA GeForce GTX 1050;quantity_sub;-2
pretty papaya;quantity_add;100
amazing pineapple;quantity_add;33
exquisite blueberry;quantity_add;61
gorgeous nail polish;quantity_add;69
nice tile;remove;
nice nails;quantity_sub;-55
Kingston Canvas Select Plus;available;True
HyperX DDR4 RAM;quantity_sub;-4
pleasant hammer;price_percent;0.06
Ricoh Aficio MP;available;True
pleasant tile;available;True
EVGA 500B 80+ BRONZE;price_abs;106819.90000000001
elegant body wash;quantity_sub;-107
luxurious makeup remover;quantity_add;13
trendy lotion;price_abs;4
HyperX DDR4 RAM;price_abs;-300
beautiful flooring;available;True
delightful shampoo;price_abs;-2
glamorous orange;available;True
elegant cranberry;price_percent;0.07
pleasant hammer;available;True
nice screws;available;True
Corsair HS60;price_abs;238
Logitech Wireless Keyboard;quantity_sub;-1
amazing ladder;price_percent;-0.17
Kingston Canvas Select Plus;quantity_add;2
delightful grapes;available;False
AMD Ryzen 5;quantity_sub;-3
Corsair HS60;price_abs;48072.200000000004
HyperX DDR4 RAM;price_abs;-435
magnificent facial cleanser;price_abs;12
refined plum;remove;
pleasant kiwifruit;price_percent;-0.13
marvelous windows;price_abs;2
WD Blue HDD;available;True
pretty plum;remove;
delightful shampoo;price_percent;0.07
Ricoh Aficio MP;price_percent;-0.14
AMD Ryzen 5;quantity_sub;-2
gorgeous pineapple;price_percent;-0.01
nice serum;quantity_add;101
HP LaserJet Pro;quantity_add;9
delightful sunscreen;price_abs;2
magnificent trim;price_percent;0.2
Corsair HS60;quantity_add;3
delightful windows;remove;
glamorous doors;quantity_add;44
Logitech Wireless Keyboard;quantity_sub;-6
marvelous night cream;price_abs;-6
tasteful baby shampoo;quantity_sub;-25
WD Blue HDD;remove;
attractive eye cream;price_percent;0.13
glamorous raspberry;remove;
delightful hammer;quantity_add;123
sublime blackberry;quantity_add;21
luxurious makeup remover;quantity_sub;-33
NVIDIA GeForce GTX 1050;quantity_sub;-9
WD Blue HDD;available;True
tasteful baseboard;remove;
AMD Ryzen 5;quantity_sub;-7
pleasant lotion;quantity_sub;-88
pleasant screws;price_percent;-0.06
attractive moustache wax;quantity_add;52
Kingston Canvas Select Plus;quantity_sub;-5
elegant pineapple;quantity_add;82
marvelous night cream;price_abs;-7
pretty serum;remove;
Canon PIXMA;price_abs;-2049
pretty plum;quantity_sub;-130
HP LaserJet Pro;available;True
Canon PIXMA;quantity_add;1
gorgeous wheelbarrow;price_abs;4
HyperX DDR4 RAM;quantity_sub;-5
magnificent paint;quantity_sub;-46
AMD Ryzen 5;price_abs;104626.50000000001
pretty kiwifruit;price_percent;0.11
sublime bubble bath;remove;
beautiful wallpaper;quantity_add;66
EVGA 500B 80+ BRONZE;available;True
stylish conditioner;quantity_sub;-17
glamorous toner;quantity_add;85
delightful hammer;quantity_sub;-84
superb guava;remove;
gorgeous insulation;price_abs;90.12300000000002
amazing ladder;quantity_sub;-33
nice screws;available;True
marvelous apricot;quantity_add;12
exquisite siding;price_abs;6
AMD Ryzen 5;available;True
Canon PIXMA;price_percent;-0.1
AMD Ryzen 5;quantity_add;1
AMD Ryzen 5;quantity_sub;-1
magnificent axe;price_percent;-0.17
Logitech Wireless Keyboard;quantity_add;2
tasteful saw;price_abs;6
stylish face wash;quantity_sub;-27
exquisite electrical;remove;
Ricoh Aficio MP;price_abs;352
NVIDIA GeForce GTX 1050;remove;
delightful shampoo;price_percent;-0.08
Corsair HS60;quantity_add;6
stylish face wash;quantity_sub;-74
tasteful mango;quantity_sub;-104
nice tile;price_percent;-0.16
delightful shampoo;quantity_add;53
luxurious electrical;remove;
trendy raspberry;quantity_add;95
Samsung 970 EVO SSD;remove;
trendy shovel;remove;
Logitech Wireless Keyboard;quantity_add;3
magnificent cranberry;remove;
Ricoh Aficio MP;price_abs;-149
pretty serum;available;True
Canon PIXMA;remove;
HyperX DDR4 RAM;available;True
gorgeous wheelbarrow;price_percent;0.18
sublime level;price_abs;-14
Logitech Wireless Keyboard;quantity_sub;-1
nice tile;quantity_sub;-145
Ricoh Aficio MP;price_abs;20046.4
stylish conditioner;price_abs;100.89200000000001
marvelous tile;available;False
NVIDIA GeForce GTX 1050;price_percent;0.18
luxurious electrical;quantity_sub;-129
sublime level;quantity_sub;-93
nice screws;remove;
Corsair HS60;available;False
nice nails;price_percent;-0.16
pretty kiwifruit;remove;
EVGA 500B 80+ BRONZE;available;False
delightful exfoliator;quantity_sub;-111
attractive apple;price_abs;12
Samsung 970 EVO SSD;quantity_sub;-4
Intel Core i5;price_percent;-0.12
pleasant screws;remove;
refined moisturizer;quantity_sub;-147
pleasant tile;available;True
HP LaserJet Pro;price_percent;0.16
Ricoh Aficio MP;remove;
Razer Variau;price_abs;12217
AMD Ryzen 5;price_percent;-0.04
attractive raspberry;quantity_add;89
SteelSeries Arctis 7;price_abs;-7548
Intel Core i5;available;True
pretty ladder;quantity_add;46
tasteful mango;quantity_sub;-75
luxurious papaya;quantity_add;14
nice tile;quantity_add;59
elegant pineapple;quantity_sub;-60
marvelous apricot;available;True
refined moisturizer;quantity_add;174
HyperX DDR4 RAM;price_percent;0.01
superb guava;price_abs;2
nice nails;price_percent;0.16
magnificent paint;price_abs;-7
Corsair HS60;remove;
Ricoh Aficio MP;available;False
AMD Ryzen 5;quantity_add;2
HP LaserJet Pro;quantity_sub;-4
NVIDIA GeForce GTX 1050;available;True
Razer Variau;remove;
WD Blue HDD;available;True
pleasant lotion;available;True
AMD Ryzen 5;price_percent;0.03
luxurious makeup remover;price_abs;2
Canon PIXMA;price_percent;0.04
SteelSeries Arctis 7;price_percent;0.17
WD Blue HDD;price_abs;5726
exquisite blueberry;quantity_add;28
attractive moustache wax;remove;
exquisite blueberry;price_percent;-0.15
Corsair HS60;quantity_sub;-3
sublime apple;price_abs;7
Ricoh Aficio MP;price_abs;-935
refined plum;quantity_add;49
magnificent axe;remove;
refined moisturizer;quantity_add;119
Kingston Canvas Select Plus;quantity_sub;-7
glamorous raspberry;quantity_add;26
luxurious makeup remover;price_percent;-0.04
glamorous raspberry;quantity_sub;-148
pleasant baseboard;price_percent;0.11
WD Blue HDD;price_percent;0.2
marvelous windows;quantity_sub;-85
SteelSeries Arctis 7;remove;
Canon PIXMA;available;False
marvelous tile;available;True
HyperX DDR4 RAM;remove;
exquisite siding;quantity_sub;-106
Logitech Wireless Keyboard;quantity_sub;-1
marvelous apricot;quantity_sub;-125
sublime blackberry;quantity_sub;-134
HyperX DDR4 RAM;remove;
attractive plum;remove;
luxurious electrical;price_abs;-7
delightful serum;quantity_add;28
exquisite tile;price_abs;1
Corsair HS60;quantity_add;9
Canon PIXMA;quantity_sub;-4
elegant cranberry;quantity_add;31
attractive plum;price_abs;82.181
Brother DCP-T510W;price_percent;0.04
Ricoh Aficio MP;available;True
amazing ladder;remove;
gorgeous nail polish;quantity_sub;-61
Kingston Canvas Select Plus;quantity_sub;-3
AMD Ryzen 5;quantity_sub;-2
WD Blue HDD;quantity_add;2
pretty perfume;quantity_sub;-24
pleasant lotion;price_abs;-4
pretty deodorant;quantity_sub;-26
Ricoh Aficio MP;available;True
tasteful saw;remove;
magnificent insulation;price_abs;1
SteelSeries Arctis 7;available;True
Logitech Wireless Keyboard;remove;
tasteful baseboard;available;False
trendy shovel;price_percent;0.03
elegant pineapple;quantity_sub;-91
Ricoh Aficio MP;quantity_sub;-11
tasteful baseboard;available;True
amazing ladder;quantity_sub;-109
trendy shovel;quantity_sub;-122
pleasant baseboard;available;True
magnificent axe;available;True
elegant cranberry;price_abs;11.671000000000001
Ricoh Aficio MP;quantity_add;8
Ricoh Aficio MP;price_abs;-7268
delightful hammer;quantity_add;148
marvelous apricot;price_abs;16
HP LaserJet Pro;quantity_add;6
nice serum;remove;
glamorous doors;available;True
delightful shampoo;remove;
attractive plum;available;True
pleasant baseboard;price_abs;7
NVIDIA GeForce GTX 1050;remove;
trendy raspberry;price_abs;3
Corsair HS60;price_abs;-15740
NVIDIA GeForce GTX 1050;quantity_add;4
Samsung 970 EVO SSD;available;True
gorgeous pineapple;available;True
nice serum;available;True
nice facial cleanser;price_percent;0.09
beautiful papaya;quantity_sub;-52
pretty cherry;quantity_add;147
tasteful saw;available;False
HyperX DDR4 RAM;available;False
Corsair HS60;remove;
glamorous toner;remove;
sublime baby shampoo;price_abs;-5
trendy lotion;price_percent;0.11
refined night cream;price_abs;5
gorgeous wheelbarrow;available;True
gorgeous insulation;price_percent;-0.07
Logitech Wireless Keyboard;available;True
Logitech Wireless Keyboard;price_abs;101774.20000000001
elegant body wash;quantity_sub;-102
pretty kiwifruit;available;False
luxurious ladder;remove;
HP LaserJet Pro;remove;
Kingston Canvas Select Plus;remove;
luxurious papaya;available;True
sublime windows;price_abs;-8
Logitech Wireless Keyboard;available;False
Razer Variau;quantity_add;3
pretty serum;available;True
attractive plum;remove;
nice serum;quantity_sub;-88
superb blackberry;quantity_add;31
amazing ladder;remove;
pretty cherry;available;False
trendy shovel;quantity_add;62
elegant pineapple;remove;
nice facial cleanser;remove;
attractive raspberry;price_abs;12
luxurious ladder;quantity_sub;-78
pretty plum;remove;
Canon PIXMA;price_percent;-0.11
luxurious guava;quantity_sub;-55
amazing ladder;quantity_add;23
pretty perfume;price_percent;0.12
amazing ladder;price_abs;10
gorgeous trim;available;True
Logitech Wireless Keyboard;available;True
nice serum;quantity_add;132
amazing ladder;price_abs;-3
HP LaserJet Pro;remove;
magnificent facial cleanser;price_abs;9
trendy wheelbarrow;price_percent;0.18
nice tile;remove;
elegant cranberry;available;True
sublime flooring;price_abs;-1
luxurious papaya;remove;
Corsair HS60;quantity_sub;-8
luxurious guava;price_percent;-0.13
pretty cherry;remove;
Ricoh Aficio MP;quantity_sub;-4
marvelous tile;quantity_sub;-8
nice serum;price_abs;15
sublime saw;quantity_add;40
Canon PIXMA;quantity_sub;-8
sublime flooring;available;True
attractive plum;quantity_sub;-133
Corsair HS60;remove;
stylish cherry;price_abs;6
elegant cranberry;quantity_sub;-38
Brother DCP-T510W;quantity_sub;-3
Ricoh Aficio MP;available;False
Ricoh Aficio MP;quantity_sub;-12
Brother DCP-T510W;quantity_sub;-3
amazing mango;price_abs;10
luxurious electrical;price_percent;0.2
sublime windows;price_abs;-2
Samsung 970 EVO SSD;available;True
NVIDIA GeForce GTX 1050;price_abs;-5439
magnificent cranberry;remove;
nice nails;remove;
beautiful wallpaper;remove;
glamorous orange;price_percent;0.19
magnificent axe;quantity_sub;-106
pleasant cranberry;remove;
Razer Variau;price_abs;12360
Canon PIXMA;price_percent;0.18
EVGA 500B 80+ BRONZE;price_abs;-12472
Corsair HS60;price_percent;0.07
AMD Ryzen 5;quantity_add;4
exquisite blueberry;quantity_add;116
refined plum;quantity_add;50
luxurious guava;price_percent;-0.04
gorgeous nail polish;available;False
Canon PIXMA;price_percent;0.04
EVGA 500B 80+ BRONZE;price_percent;0.04
amazing ladder;quantity_add;88
sublime bubble bath;price_percent;-0.16
pretty papaya;available;True
refined night cream;price_percent;0.17
NVIDIA GeForce GTX 1050;remove;
magnificent facial cleanser;price_percent;0.1
luxurious papaya;remove;
Intel Core i5;remove;
sublime bubble bath;quantity_add;10
pretty papaya;available;False
Intel Core i5;remove;
Intel Core i5;available;True
Canon PIXMA;price_percent;0.19
luxurious ladder;price_percent;0.07
HyperX DDR4 RAM;remove;
Kingston Canvas Select Plus;price_percent;0.05
Canon PIXMA;quantity_add;7
amazing ladder;quantity_add;97
amazing ladder;price_abs;-7
pleasant hammer;available;True
pretty papaya;available;False
HP LaserJet Pro;quantity_add;3
Logitech Wireless Keyboard;remove;
trendy shovel;price_abs;22.792
exquisite glue;remove;
elegant body wash;price_abs;1
pleasant tile;price_abs;3
sublime saw;quantity_sub;-59
beautiful flooring;price_abs;10
delightful exfoliator;remove;
Logitech Wireless Keyboard;available;True
AMD Ryzen 5;price_percent;0.07
Ricoh Aficio MP;available;False
luxurious papaya;quantity_add;107
elegant body wash;remove;
pretty kiwifruit;remove;
beautiful wallpaper;remove;
pleasant screws;quantity_sub;-159
trendy wheelbarrow;remove;
pretty plum;price_percent;0.14
elegant trim;quantity_add;145
WD Blue HDD;remove;
attractive shovel;quantity_sub;-76
Kingston Canvas Select Plus;quantity_add;9
beautiful trim;remove;
tasteful mango;quantity_sub;-53
Canon PIXMA;quantity_sub;-1
delightful hammer;quantity_add;113
Logitech Wireless Keyboard;price_abs;7323
Intel Core i5;price_percent;-0.16
attractive plum;quantity_add;120
marvelous tile;price_percent;-0.05
superb guava;price_abs;-3
HyperX DDR4 RAM;quantity_add;5
AMD Ryzen 5;remove;
Canon PIXMA;quantity_add;3
EVGA 500B 80+ BRONZE;remove;
Ricoh Aficio MP;quantity_sub;-4
beautiful flooring;remove;
WD Blue HDD;quantity_add;1
Canon PIXMA;quantity_sub;-7
trendy shovel;quantity_add;99
WD Blue HDD;quantity_sub;-2
HyperX DDR4 RAM;price_abs;-3068
Corsair HS60;available;False
sublime windows;quantity_sub;-89
pretty cherry;price_abs;-9
glamorous raspberry;remove;
Ricoh Aficio MP;quantity_sub;-3
delightful hammer;remove;
luxurious apricot;price_percent;-0.08
sublime bubble bath;remove;
pretty plum;available;True
Canon PIXMA;available;True
EVGA 500B 80+ BRONZE;quantity_add;1
glamorous doors;quantity_sub;-127
nice nails;available;False
elegant body wash;remove;
beautiful wallpaper;available;True
Intel Core i5;remove;
luxurious ladder;price_percent;0.19
refined plum;quantity_sub;-147
nice facial cleanser;quantity_add;79
SteelSeries Arctis 7;price_abs;-15491
sublime apple;available;True
exquisite tile;quantity_sub;-63
Razer Variau;quantity_add;4
gorgeous orange;remove;
NVIDIA GeForce GTX 1050;remove;
magnificent facial cleanser;price_percent;0.15
Intel Core i5;price_percent;0.18
Kingston Canvas Select Plus;quantity_sub;-1
AMD Ryzen 5;price_percent;-0.05
beautiful flooring;available;False
NVIDIA GeForce GTX 1050;price_percent;-0.08
glamorous toner;remove;
refined moisturizer;price_percent;0.0
EVGA 500B 80+ BRONZE;available;True
pleasant baseboard;available;True
tasteful baseboard;remove;
Corsair HS60;available;True
luxurious ladder;quantity_add;28
luxurious makeup remover;remove;
amazing pineapple;remove;
pleasant tile;price_percent;0.12
sublime blackberry;quantity_add;37
pretty kiwifruit;price_percent;0.16
Intel Core i5;available;True
beautiful axe;remove;
stylish windows;price_abs;6
Razer Variau;quantity_add;4
glamorous raspberry;price_abs;6
luxurious makeup remover;remove;
luxurious guava;remove;
Ricoh Aficio MP;price_abs;-1565
gorgeous wheelbarrow;remove;
HyperX DDR4 RAM;price_percent;0.07
exquisite glue;price_percent;-0.2
trendy shovel;remove;
SteelSeries Arctis 7;available;True
stylish conditioner;quantity_sub;-120
Intel Core i5;price_abs;1832
EVGA 500B 80+ BRONZE;quantity_add;10
pleasant screws;remove;
AMD Ryzen 5;price_percent;0.02
Ricoh Aficio MP;quantity_add;2
delightful sunscreen;quantity_sub;-28
luxurious electrical;quantity_add;65
tasteful mango;quantity_sub;-141
stylish face wash;remove;
elegant body wash;quantity_sub;-71
marvelous apricot;quantity_sub;-122
Canon PIXMA;price_percent;-0.08
marvelous tile;quantity_sub;-81
beautiful flooring;available;True
stylish face wash;remove;
nice facial cleanser;quantity_add;7
gorgeous insulation;quantity_sub;-9
sublime blackberry;remove;
EVGA 500B 80+ BRONZE;price_percent;-0.19
magnificent cranberry;price_abs;5
nice facial cleanser;quantity_sub;-48
gorgeous trim;price_percent;0.09
Razer Variau;price_abs;18517
HyperX DDR4 RAM;quantity_add;7
marvelous tile;price_percent;-0.11
beautiful flooring;price_percent;-0.17
gorgeous wheelbarrow;price_percent;0.11
exquisite strawberry;remove;
attractive plum;quantity_sub;-18
Canon PIXMA;price_percent;0.01
magnificent axe;price_percent;-0.12
pretty serum;price_abs;2
marvelous tile;price_percent;0.11
Canon PIXMA;available;True
Logitech Wireless Keyboard;quantity_add;1
pleasant lotion;price_abs;0
sublime windows;quantity_sub;-54
beautiful flooring;remove;
exquisite electrical;quantity_sub;-61
marvelous windows;available;True
pleasant lotion;quantity_add;80
marvelous night cream;available;True
pleasant lotion;quantity_add;86
HyperX DDR4 RAM;remove;
sublime blackberry;quantity_sub;-81
EVGA 500B 80+ BRONZE;price_percent;0.15
nice facial cleanser;quantity_sub;-82
Intel Core i5;remove;
elegant body wash;available;False
WD Blue HDD;remove;
luxurious electrical;quantity_add;104
Logitech Wireless Keyboard;available;False
Brother DCP-T510W;available;True
pretty plum;quantity_add;153
HyperX DDR4 RAM;available;False
tasteful baseboard;price_percent;0.07
pretty boysenberry;available;False
attractive moustache wax;quantity_sub;-117
tasteful mango;available;True
sublime raspberry;remove;
tasteful baby shampoo;quantity_sub;-19
gorgeous insulation;available;True
EVGA 500B 80+ BRONZE;price_percent;-0.12
sublime apple;remove;
pleasant baseboard;remove;
pleasant cranberry;price_abs;-3
delightful sunscreen;price_percent;0.2
tasteful baby shampoo;available;True
luxurious electrical;quantity_add;137
EVGA 500B 80+ BRONZE;available;True
pretty perfume;available;True
Kingston Canvas Select Plus;remove;
AMD Ryzen 5;quantity_add;2
Razer Variau;price_abs;56
stylish serum;remove;
tasteful saw;available;False
HyperX DDR4 RAM;available;False
pretty plum;price_abs;6
sublime windows;quantity_add;109
nice serum;remove;
NVIDIA GeForce GTX 1050;available;True
