name;rating;convenience;security;functionality;comment 
Усадьба 53;4.4;4;5;2;Это здание представляет собой типичный образец современной архитектуры.
Чердак 66;1.5;1;3;3;Мне нравится дизайн этого здания.
Свиноферма 52;4.9;3;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Свиноферма 92;2.4;2;5;4;Это здание имеет стандартную конструкцию.
Фабрика 67;1.6;2;3;4;У этого здания отличная архитектура.
Гусятник 29;0.5;1;3;5;Это здание построено из стандартных строительных материалов.
Маяк 56;4.3;5;2;3;Это здание построено из стандартных строительных материалов.
Усадьба 12;2.4;2;2;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Берлога 1;2.9;1;4;1;Мне нравится дизайн этого здания.
Пандус 8;3.4;1;3;2;Это здание представляет собой типичный образец современной архитектуры.
Парк 17;0.9;3;4;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Аэропорт 36;0.1;4;1;2;Это здание имеет стандартную конструкцию.
Пасека 45;4.3;3;2;5;Это здание построено из стандартных строительных материалов.
Петля 40;0.9;1;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Док 91;4.8;3;4;1;Это здание представляет собой типичный образец современной архитектуры.
Гусятник 78;1.8;4;4;2;Это здание прекрасно вписывается в окружающий ландшафт.
Док 91;2.1;4;1;4;Мне нравится дизайн этого здания.
Верфь 71;2.9;5;1;4;Это здание очень функционально.
Архив 74;0.2;5;1;3;Это здание является примером функционального дизайна.
Шале 19;0.8;4;4;5;Это здание очень функционально.
Ресторан 12;0.7;3;1;3;Это здание построено из стандартных строительных материалов.
Аэропорт 36;3.4;5;2;2;Это здание не имеет особых архитектурных особенностей.
Пандус 8;0.4;5;3;1;Это здание является примером функционального дизайна.
Коттедж 66;4.6;3;4;1;Это здание построено из стандартных строительных материалов.
Мансарда 28;1.7;3;2;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Петля 97;3.1;3;3;1;У этого здания отличная архитектура.
Логово 73;3.5;2;4;5;Это здание является примером функционального дизайна.
Петля 97;2.6;3;4;4;Это здание очень функционально.
Йодль 58;1.8;4;5;3;Это здание построено из стандартных строительных материалов.
Гусятник 78;2.6;1;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Шале 19;2.8;4;2;1;Это здание очень функционально.
Архив 74;2.1;2;1;4;Это здание имеет стандартную конструкцию.
Институт 81;1.4;2;4;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
ТЭЦ 6;1.8;3;2;5;Это здание является примером функционального дизайна.
Дуплянка 51;0.9;4;3;1;Это здание имеет стандартную конструкцию.
Коттедж 98;2.4;4;1;3;Мне нравится дизайн этого здания.
Логово 73;3.7;1;3;1;Это здание построено из стандартных строительных материалов.
Коттедж 66;0.3;5;5;1;Это здание представляет собой типичный образец современной архитектуры.
Страусятник 90;5.0;5;2;4;Это здание имеет стандартную конструкцию.
Газопровод 80;2.4;2;2;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Тенета 84;1.2;2;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Ресторан 12;3.5;3;4;3;Это здание имеет стандартную конструкцию.
Док 91;4.1;4;5;3;Мне нравится дизайн этого здания.
Нефтепровод 24;1.9;4;2;1;Это здание представляет собой типичный образец современной архитектуры.
Шале 19;3.2;1;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Берлога 1;2.7;1;2;3;Это здание является примером функционального дизайна.
Причал 4;2.5;5;1;4;Это здание имеет стандартную конструкцию.
Коттедж 66;3.5;3;4;2;Это здание не имеет особых архитектурных особенностей.
Ресторан 12;0.3;1;1;1;У этого здания отличная архитектура.
Почта 43;1.4;3;1;2;Это здание очень функционально.
Коттедж 66;1.2;1;5;5;У этого здания отличная архитектура.
Мансарда 28;2.2;3;2;2;Это здание является примером функционального дизайна.
Кошара 60;3.0;5;2;4;Это здание представляет собой типичный образец современной архитектуры.
Ламарий 20;4.3;4;2;4;Мне нравится дизайн этого здания.
Усадьба 53;1.8;5;5;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Шале 19;1.8;2;5;2;Это здание прекрасно вписывается в окружающий ландшафт.
Архив 94;1.7;3;2;4;Это здание построено из стандартных строительных материалов.
Чердак 66;1.5;2;5;3;Это здание является примером функционального дизайна.
Пандус 8;2.2;1;4;4;Это великолепное здание!
Коттедж 66;4.3;5;5;5;Это здание имеет стандартную конструкцию.
Причал 4;2.3;2;1;2;Это здание не имеет особых архитектурных особенностей.
Дуплянка 51;0.7;4;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Архив 74;3.2;4;1;2;Это здание не имеет особых архитектурных особенностей.
Пандус 8;2.8;1;1;5;Это здание прекрасно вписывается в окружающий ландшафт.
Дуплянка 74;1.9;2;3;2;Это здание очень функционально.
Берлога 1;3.1;5;1;1;Это здание является примером функционального дизайна.
Гнездо 33;0.2;2;4;2;Это здание является примером функционального дизайна.
Скворечник 17;4.9;3;2;3;Это здание имеет стандартную конструкцию.
Гнездо 33;0.5;3;4;3;Это здание является примером функционального дизайна.
Бомбоубежище 78;0.7;4;2;5;Это здание представляет собой типичный образец современной архитектуры.
Петля 40;2.5;1;5;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Убежище 78;2.1;2;3;4;Это здание построено из стандартных строительных материалов.
Архив 94;1.2;2;1;4;Это здание не имеет особых архитектурных особенностей.
Аэропорт 36;2.5;4;2;4;Это здание имеет стандартную конструкцию.
Ламарий 20;4.4;2;2;5;Это здание построено из стандартных строительных материалов.
Мушиный лабиринт 67;2.9;1;1;1;Это здание представляет собой типичный образец современной архитектуры.
Замок 61;0.7;4;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Мансарда 28;0.3;2;2;4;Мне нравится дизайн этого здания.
Шале 19;3.9;5;4;5;Это великолепное здание!
Канализация 90;0.8;5;1;1;Это здание является примером функционального дизайна.
Мансарда 18;1.5;1;4;2;Это здание представляет собой типичный образец современной архитектуры.
Фабрика 67;0.6;3;1;1;Это здание является примером функционального дизайна.
Виадук 78;5.0;3;1;4;Это здание является примером функционального дизайна.
Нора 16;0.9;2;2;5;Это здание построено из стандартных строительных материалов.
Особняк 99;3.8;2;2;2;Это здание является примером функционального дизайна.
Пасека 45;1.4;1;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Скворечник 17;3.0;3;2;5;У этого здания отличная архитектура.
Мушиный лабиринт 67;4.3;4;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Страусятник 90;0.4;1;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Библиотека 88;3.9;3;4;1;Это здание представляет собой типичный образец современной архитектуры.
Док 91;0.7;3;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Цирк 98;2.4;3;3;3;Мне нравится дизайн этого здания.
Пандус 8;4.6;2;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Свиноферма 92;1.4;1;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Коттедж 98;0.2;3;3;5;Это здание не имеет особых архитектурных особенностей.
Замок 41;4.6;2;2;5;Это здание не имеет особых архитектурных особенностей.
Коттедж 98;1.0;4;5;5;Это здание представляет собой типичный образец современной архитектуры.
Свиноферма 92;3.9;4;3;2;Мне нравится дизайн этого здания.
Церковь 14;4.4;4;1;3;Это здание представляет собой типичный образец современной архитектуры.
Маяк 56;0.5;4;2;2;Это здание не имеет особых архитектурных особенностей.
Нора 16;3.2;3;2;1;Это здание является примером функционального дизайна.
Газопровод 24;5.0;1;5;3;Это здание представляет собой типичный образец современной архитектуры.
Театр 18;1.9;5;5;4;Это здание построено из стандартных строительных материалов.
Верблюжатник 84;2.0;2;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Архив 94;4.1;2;1;5;Это здание построено из стандартных строительных материалов.
Петля 97;4.2;2;2;5;Это здание представляет собой типичный образец современной архитектуры.
Убежище 78;0.1;2;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Верблюжатник 84;3.1;5;1;4;Это великолепное здание!
Кошара 60;3.5;2;2;5;Это здание построено из стандартных строительных материалов.
Фабрика 67;1.5;3;3;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Паутинник 93;1.1;4;2;2;Это здание имеет стандартную конструкцию.
Банк 40;0.6;4;5;2;Это здание прекрасно вписывается в окружающий ландшафт.
Лифт 50;0.8;2;2;5;Это здание не имеет особых архитектурных особенностей.
Фабрика 67;2.7;2;5;5;Это здание является примером функционального дизайна.
Док 91;3.5;2;1;3;Это здание имеет стандартную конструкцию.
Петля 40;4.9;2;4;4;Это здание не имеет особых архитектурных особенностей.
Пандус 8;0.8;4;5;3;Это здание не имеет особых архитектурных особенностей.
Петля 79;0.2;3;5;1;Это здание построено из стандартных строительных материалов.
Нора 16;0.3;5;1;4;Это здание очень функционально.
Мушиный лабиринт 67;3.3;5;5;4;Это здание не имеет особых архитектурных особенностей.
Убежище 78;1.0;2;3;5;Это здание не имеет особых архитектурных особенностей.
Верблюжатник 84;1.9;3;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Шале 19;4.9;1;2;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Чердак 5;0.2;3;3;2;У этого здания отличная архитектура.
Мансарда 18;4.6;2;1;4;Это здание прекрасно вписывается в окружающий ландшафт.
Чердак 67;1.2;2;1;2;Это здание очень функционально.
Пандус 28;4.2;4;4;3;Это здание не имеет особых архитектурных особенностей.
Отель 46;4.7;4;2;5;У этого здания отличная архитектура.
Газопровод 24;0.6;4;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лифт 50;2.9;3;5;3;Это здание не имеет особых архитектурных особенностей.
Убежище 78;2.7;1;5;4;Это здание представляет собой типичный образец современной архитектуры.
Институт 81;4.4;2;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Док 91;1.9;2;3;4;Это здание имеет стандартную конструкцию.
Дуплянка 51;3.6;3;3;1;Это здание представляет собой типичный образец современной архитектуры.
Берлога 1;4.1;4;4;4;Мне нравится дизайн этого здания.
Магазин 15;2.6;5;5;2;Это здание представляет собой типичный образец современной архитектуры.
Фабрика 98;0.5;1;3;5;Это здание имеет стандартную конструкцию.
Тенета 84;2.4;5;2;2;Это здание построено из стандартных строительных материалов.
Фабрика 67;2.2;1;3;4;Это здание построено из стандартных строительных материалов.
Банк 40;4.8;3;2;3;Это здание прекрасно вписывается в окружающий ландшафт.
Курятник 87;3.1;1;4;5;Это здание не имеет особых архитектурных особенностей.
Дворец 35;3.4;2;5;4;Это здание имеет стандартную конструкцию.
Фабрика 67;1.5;5;5;5;Это здание является примером функционального дизайна.
Курятник 87;3.1;3;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Ламарий 20;2.3;1;1;3;Это здание является примером функционального дизайна.
Нора 94;0.7;4;2;2;Это здание построено из стандартных строительных материалов.
Курятник 87;2.7;5;4;3;Это здание прекрасно вписывается в окружающий ландшафт.
Усадьба 53;3.0;4;2;4;Это великолепное здание!
Пандус 8;2.4;2;1;3;Это великолепное здание!
Виадук 78;4.6;5;1;3;Это здание представляет собой типичный образец современной архитектуры.
Дуплянка 51;1.4;5;1;1;Это здание построено из стандартных строительных материалов.
Чердак 67;0.6;3;4;4;Это здание является примером функционального дизайна.
Мансарда 18;2.9;2;3;3;Это здание очень функционально.
Утятник 96;4.8;1;1;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Курятник 87;2.0;3;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Гнездо 33;1.4;3;4;5;Это здание построено из стандартных строительных материалов.
Переправа 19;4.3;4;1;2;Это здание представляет собой типичный образец современной архитектуры.
Дуплянка 74;2.8;1;5;1;Это здание имеет стандартную конструкцию.
Берлога 1;3.7;4;3;3;Это здание имеет стандартную конструкцию.
Бомбоубежище 78;3.9;2;2;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Пасека 45;4.4;4;1;1;Это здание не имеет особых архитектурных особенностей.
Нора 94;1.1;3;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Особняк 99;4.0;2;1;2;Это великолепное здание!
Замок 41;0.4;3;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Кубло 77;0.6;5;3;3;Это здание построено из стандартных строительных материалов.
Банк 40;4.3;1;3;3;Это здание построено из стандартных строительных материалов.
Гусятник 29;2.2;4;1;2;Это здание не имеет особых архитектурных особенностей.
Церковь 14;4.7;3;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Гнездо 33;2.2;4;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Коттедж 98;4.1;5;2;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Волчатник 33;0.1;2;4;1;Это здание имеет стандартную конструкцию.
Верфь 71;4.4;3;4;1;Это великолепное здание!
Замок 41;3.4;5;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
Кубло 77;4.0;1;1;3;Это здание представляет собой типичный образец современной архитектуры.
Пандус 8;3.8;3;2;3;Это здание очень функционально.
Газопровод 80;2.4;2;5;3;Это здание имеет стандартную конструкцию.
Торговый центр 55;1.3;3;3;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Свиноферма 52;0.5;2;2;4;Это великолепное здание!
Маяк 56;0.2;5;5;1;Это великолепное здание!
Нора 94;2.8;4;3;2;Это здание является примером функционального дизайна.
Дуплянка 74;0.4;4;4;1;Это здание построено из стандартных строительных материалов.
Нора 16;2.9;1;4;5;Это здание построено из стандартных строительных материалов.
Отель 34;2.5;3;5;5;Это здание не имеет особых архитектурных особенностей.
Мостки 98;3.3;2;5;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Банк 40;2.2;4;4;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ресторан 12;0.1;2;5;4;У этого здания отличная архитектура.
Скворечник 17;2.9;1;2;4;Мне нравится дизайн этого здания.
Лифт 50;1.5;5;3;5;Это здание построено из стандартных строительных материалов.
Верблюжатник 84;3.7;4;1;4;Это здание построено из стандартных строительных материалов.
Верфь 71;1.0;1;1;3;Это здание прекрасно вписывается в окружающий ландшафт.
Канализация 90;4.9;1;2;5;Это здание является примером функционального дизайна.
Архив 74;1.9;5;3;4;Это здание очень функционально.
Замок 61;4.2;1;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Замок 30;2.7;4;5;2;У этого здания отличная архитектура.
Кубло 77;3.1;5;1;3;Это здание имеет стандартную конструкцию.
Лифт 50;3.4;4;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Мушиный лабиринт 67;2.2;5;3;4;Это здание представляет собой типичный образец современной архитектуры.
Отель 34;5.0;3;2;4;Это здание является примером функционального дизайна.
Виадук 78;0.3;2;5;5;Это здание является примером функционального дизайна.
Петля 40;2.3;3;2;2;Это здание является примером функционального дизайна.
Гнездо 33;2.1;3;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Кубло 77;2.7;3;4;3;Это здание представляет собой типичный образец современной архитектуры.
Док 91;0.8;1;3;4;Это здание построено из стандартных строительных материалов.
Отель 34;0.7;5;1;1;Это здание очень функционально.
Гусятник 29;0.8;4;5;1;Это здание представляет собой типичный образец современной архитектуры.
Газопровод 80;4.7;1;1;4;Это здание имеет стандартную конструкцию.
Дуплянка 74;3.0;5;3;2;Это здание представляет собой типичный образец современной архитектуры.
Верфь 71;3.6;2;2;3;Это здание имеет стандартную конструкцию.
Док 91;1.4;4;1;3;Это здание является примером функционального дизайна.
Замок 30;4.5;3;2;4;Это здание не имеет особых архитектурных особенностей.
Замок 41;3.5;5;3;1;Это здание очень функционально.
Чердак 14;0.9;5;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Шмелиное гнездо 53;0.9;3;5;1;Мне нравится дизайн этого здания.
Чердак 66;4.3;4;5;5;Это здание является примером функционального дизайна.
Гусятник 78;4.0;5;2;1;Это здание построено из стандартных строительных материалов.
Утятник 96;1.7;4;4;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мансарда 56;0.4;3;3;5;Это здание не имеет особых архитектурных особенностей.
Кубло 77;2.1;3;5;5;Это здание построено из стандартных строительных материалов.
Нора 16;4.2;2;1;1;Это здание представляет собой типичный образец современной архитектуры.
Гнездо 33;1.2;3;2;1;Это здание очень функционально.
Петля 40;3.3;4;4;2;Это здание построено из стандартных строительных материалов.
Док 91;2.4;5;4;3;Это здание представляет собой типичный образец современной архитектуры.
Маяк 56;0.7;2;1;3;Это здание не имеет особых архитектурных особенностей.
Убежище 78;0.2;1;5;3;Это здание представляет собой типичный образец современной архитектуры.
Мансарда 28;2.6;1;1;1;Это здание очень функционально.
Коттедж 1;3.0;3;4;3;У этого здания отличная архитектура.
Пасека 45;3.6;5;3;2;Это здание не имеет особых архитектурных особенностей.
Особняк 99;4.4;3;4;2;Это здание является примером функционального дизайна.
Кубло 77;1.5;5;2;5;Это здание очень функционально.
Гнездо 33;3.9;4;4;1;Это великолепное здание!
Бомбоубежище 46;3.3;1;3;1;Это здание является примером функционального дизайна.
Переправа 19;2.1;5;5;5;Это здание является примером функционального дизайна.
Парк 17;4.4;4;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Нефтепровод 24;0.1;4;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Лифт 50;0.7;1;3;4;Это здание представляет собой типичный образец современной архитектуры.
Нора 16;3.3;3;1;4;Это здание является примером функционального дизайна.
Институт 81;1.3;1;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Маяк 56;3.4;1;4;4;Это здание не имеет особых архитектурных особенностей.
Нефтепровод 24;1.9;1;4;5;Это здание является примером функционального дизайна.
Утятник 96;4.5;1;4;1;Это здание имеет стандартную конструкцию.
Хаус 4;0.7;4;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Гусятник 29;3.3;4;5;2;Это здание имеет стандартную конструкцию.
Дуплянка 51;1.5;5;2;3;Это здание представляет собой типичный образец современной архитектуры.
Чердак 66;3.0;3;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Чердак 70;3.3;1;1;3;Это здание представляет собой типичный образец современной архитектуры.
Курятник 87;4.5;3;2;4;Это здание не имеет особых архитектурных особенностей.
Архив 94;3.0;3;1;4;У этого здания отличная архитектура.
Нора 16;2.6;2;5;2;Это здание не имеет особых архитектурных особенностей.
Усадьба 12;0.4;5;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Кошара 60;3.6;4;3;1;У этого здания отличная архитектура.
Чердак 14;3.2;5;4;1;Это здание является примером функционального дизайна.
Нора 94;1.0;5;2;3;Это здание прекрасно вписывается в окружающий ландшафт.
Чердак 67;2.2;3;1;1;Это здание представляет собой типичный образец современной архитектуры.
Газопровод 24;1.2;3;2;2;Это здание является примером функционального дизайна.
Чердак 67;3.7;3;1;5;Это здание построено из стандартных строительных материалов.
Замок 30;3.3;5;4;5;Это здание имеет стандартную конструкцию.
Порт 70;3.5;3;3;3;Это здание не имеет особых архитектурных особенностей.
Тенета 84;3.4;3;1;4;Это здание является примером функционального дизайна.
Мостки 98;3.3;3;4;1;Это здание представляет собой типичный образец современной архитектуры.
Замок 30;1.5;4;4;3;Это здание представляет собой типичный образец современной архитектуры.
Верфь 71;3.9;4;5;5;Это здание построено из стандартных строительных материалов.
Страусятник 90;1.2;5;2;3;Это здание является примером функционального дизайна.
Торговый центр 55;3.2;1;1;3;Это здание представляет собой типичный образец современной архитектуры.
Коттедж 1;3.3;3;3;4;Это здание прекрасно вписывается в окружающий ландшафт.
Цирк 98;0.1;5;3;4;Это здание имеет стандартную конструкцию.
Верблюжатник 84;4.7;1;1;1;Это здание имеет стандартную конструкцию.
Курятник 87;3.8;3;1;2;Это здание является примером функционального дизайна.
Петля 40;3.6;2;1;1;Это великолепное здание!
Мансарда 28;1.5;2;2;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Чердак 5;2.8;1;1;3;Это здание построено из стандартных строительных материалов.
Аэропорт 36;3.6;1;4;3;Это здание является примером функционального дизайна.
Маяк 56;0.8;5;4;2;Это великолепное здание!
Верфь 71;1.7;2;5;5;Это здание построено из стандартных строительных материалов.
Йодль 58;3.7;5;4;3;Это здание прекрасно вписывается в окружающий ландшафт.
Хаус 4;1.2;3;4;1;Это здание представляет собой типичный образец современной архитектуры.
Офис 93;3.6;5;2;3;Это великолепное здание!
Бомбоубежище 46;2.1;3;3;4;Это здание построено из стандартных строительных материалов.
Чердак 14;1.6;3;5;4;Это здание представляет собой типичный образец современной архитектуры.
Парк 17;1.1;2;1;2;Это великолепное здание!
Лифт 50;2.4;4;1;2;У этого здания отличная архитектура.
Библиотека 88;3.4;1;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Петля 40;3.5;2;3;5;Это здание представляет собой типичный образец современной архитектуры.
Волчатник 33;4.5;1;1;3;У этого здания отличная архитектура.
Офис 58;1.2;2;4;4;Это здание построено из стандартных строительных материалов.
Страусятник 90;0.8;4;5;5;Это здание имеет стандартную конструкцию.
Бомбоубежище 78;0.8;4;5;1;Это здание имеет стандартную конструкцию.
Виадук 78;1.3;3;5;5;Это здание является примером функционального дизайна.
Шмелиное гнездо 53;0.4;2;5;1;Это здание является примером функционального дизайна.
Дворец 21;1.7;5;4;1;Это здание очень функционально.
Коттедж 1;4.5;1;5;4;Это здание построено из стандартных строительных материалов.
Утятник 96;1.8;3;3;3;Это здание не имеет особых архитектурных особенностей.
Гнездо 33;3.6;3;1;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Чердак 70;1.7;2;1;1;Это здание построено из стандартных строительных материалов.
Церковь 45;1.5;3;2;2;Это здание представляет собой типичный образец современной архитектуры.
Церковь 45;3.4;2;4;1;Это здание очень функционально.
Замок 30;3.8;3;3;3;Это здание имеет стандартную конструкцию.
Дворец 35;4.4;5;2;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Док 91;0.2;5;5;3;Это здание представляет собой типичный образец современной архитектуры.
Скворечник 17;0.8;2;5;2;Это здание представляет собой типичный образец современной архитектуры.
Усадьба 12;0.1;3;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Чердак 67;4.5;3;5;1;Это здание имеет стандартную конструкцию.
Дуплянка 51;4.1;1;4;5;Это великолепное здание!
Курятник 87;3.7;4;4;5;Это здание не имеет особых архитектурных особенностей.
Силок 22;1.5;2;5;4;Это здание не имеет особых архитектурных особенностей.
Офис 93;4.0;2;5;3;Это здание имеет стандартную конструкцию.
Петля 79;4.3;2;3;2;Это здание имеет стандартную конструкцию.
Хаус 4;1.9;4;2;2;У этого здания отличная архитектура.
Шале 19;1.3;5;5;4;Это здание является примером функционального дизайна.
Библиотека 88;1.5;3;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Верблюжатник 40;0.2;4;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Банк 40;0.4;2;5;2;Это здание представляет собой типичный образец современной архитектуры.
Аэропорт 36;0.4;3;3;2;Это здание очень функционально.
Шмелиное гнездо 53;4.3;2;5;4;Это здание представляет собой типичный образец современной архитектуры.
Хаус 4;3.6;1;4;3;Это здание имеет стандартную конструкцию.
Скворечник 17;4.8;3;2;4;Это здание представляет собой типичный образец современной архитектуры.
Коттедж 66;1.5;3;3;1;Это великолепное здание!
Чердак 70;3.4;3;2;1;Это великолепное здание!
Гусятник 29;4.3;5;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Коттедж 66;3.7;2;4;5;Это здание очень функционально.
Логово 73;1.3;4;2;5;Это здание не имеет особых архитектурных особенностей.
Архив 74;1.2;3;2;5;Мне нравится дизайн этого здания.
Мансарда 18;4.8;5;4;5;Это здание имеет стандартную конструкцию.
Мансарда 18;4.2;4;5;3;Это здание построено из стандартных строительных материалов.
Институт 81;2.3;1;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Маяк 56;4.8;2;1;2;Это здание не имеет особых архитектурных особенностей.
Гусятник 78;0.2;5;2;1;Мне нравится дизайн этого здания.
Пандус 8;4.1;1;1;2;Это здание не имеет особых архитектурных особенностей.
Отель 34;2.3;5;2;4;Это здание не имеет особых архитектурных особенностей.
Петля 40;0.5;4;2;4;Это здание не имеет особых архитектурных особенностей.
