name;rating;convenience;security;functionality;comment 
Школа 40;2.0;4;3;3;Это великолепное здание!
Мостки 69;0.5;1;2;5;Это здание прекрасно вписывается в окружающий ландшафт.
Детский сад 8;3.9;3;2;5;Это здание не имеет особых архитектурных особенностей.
Причал 89;2.2;2;3;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мостки 69;2.1;1;4;2;Мне нравится дизайн этого здания.
Кошара 92;3.9;2;2;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мануфактура 49;1.1;4;3;5;Это здание построено из стандартных строительных материалов.
Мануфактура 49;4.5;5;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Свиноферма 21;2.5;3;2;1;Это здание является примером функционального дизайна.
Академия 67;2.8;4;1;1;Это здание является примером функционального дизайна.
Лежбище 44;0.9;2;3;2;Это здание представляет собой типичный образец современной архитектуры.
Лосятник 96;4.0;1;3;1;Это здание построено из стандартных строительных материалов.
Подвал 27;0.8;5;4;5;Это здание имеет стандартную конструкцию.
Маяк 16;3.3;5;2;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лежбище 44;0.5;1;3;2;Это великолепное здание!
Подвал 27;0.8;1;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Свиноферма 21;1.9;5;1;5;Это здание очень функционально.
Школа 40;3.6;3;2;1;Это великолепное здание!
Лежбище 44;4.9;2;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Музей 64;3.3;2;2;3;Это здание не имеет особых архитектурных особенностей.
Плантация 95;2.3;2;3;2;Это здание построено из стандартных строительных материалов.
Свиноферма 33;1.1;3;5;2;Мне нравится дизайн этого здания.
Верфь 18;2.7;5;3;5;Это здание построено из стандартных строительных материалов.
Порт 36;0.5;2;3;5;Это здание построено из стандартных строительных материалов.
Причал 99;2.1;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Плантация 95;3.5;5;2;5;Это здание является примером функционального дизайна.
Церковь 94;4.3;2;4;5;У этого здания отличная архитектура.
Бункер 54;2.7;4;2;3;Это здание не имеет особых архитектурных особенностей.
Виадук 95;2.2;5;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Развязка 17;4.7;4;2;5;Это здание построено из стандартных строительных материалов.
Коровник 76;4.0;3;2;3;Это здание является примером функционального дизайна.
Вокзал 27;0.1;2;4;2;Это здание построено из стандартных строительных материалов.
Причал 89;2.4;4;2;3;Это здание имеет стандартную конструкцию.
Музей 64;1.7;4;1;3;Это здание построено из стандартных строительных материалов.
Ангар 47;0.6;3;4;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Стадион 58;3.4;2;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Подвал 1;3.0;5;2;5;Это здание является примером функционального дизайна.
Чердак 34;4.9;1;5;4;Это здание имеет стандартную конструкцию.
Вокзал 44;3.7;5;4;1;Это здание очень функционально.
Коровник 76;2.5;5;4;3;Это здание очень функционально.
Особняк 30;4.4;2;2;2;Это здание является примером функционального дизайна.
Особняк 30;3.0;5;5;4;Это здание очень функционально.
Лосятник 31;1.9;2;2;1;Это здание является примером функционального дизайна.
Детский сад 8;3.2;5;2;1;Это здание представляет собой типичный образец современной архитектуры.
Вокзал 27;2.1;4;3;4;У этого здания отличная архитектура.
Стадион 58;1.0;5;1;1;Это здание построено из стандартных строительных материалов.
Стадион 97;3.2;4;4;5;Это здание представляет собой типичный образец современной архитектуры.
Академия 67;4.1;5;3;5;Это здание очень функционально.
Церковь 94;3.1;2;2;4;Это здание является примером функционального дизайна.
Почта 18;2.4;3;1;5;Это здание имеет стандартную конструкцию.
Стадион 58;1.2;2;4;5;Это здание имеет стандартную конструкцию.
Альпакарий 47;4.2;5;1;2;Это здание построено из стандартных строительных материалов.
Лосятник 96;4.3;2;5;3;Это здание является примером функционального дизайна.
Хаус 55;2.4;1;1;4;Это здание построено из стандартных строительных материалов.
Мостки 69;4.5;1;1;2;Это здание не имеет особых архитектурных особенностей.
Конюшня 47;1.0;3;5;2;Это здание имеет стандартную конструкцию.
Фазенда 56;0.2;3;1;4;Это здание очень функционально.
Переправа 10;1.8;4;4;1;Это великолепное здание!
Ангар 53;4.9;2;4;3;Это здание построено из стандартных строительных материалов.
Фазенда 69;0.6;1;1;2;Это здание не имеет особых архитектурных особенностей.
Подвал 27;1.6;5;2;1;Это здание представляет собой типичный образец современной архитектуры.
Гараж 63;3.5;4;1;4;Это здание не имеет особых архитектурных особенностей.
Силок 98;0.3;1;2;2;Это здание очень функционально.
Виадук 95;1.5;4;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Причал 89;1.7;1;3;4;Это здание является примером функционального дизайна.
Подвал 1;1.8;3;5;2;Мне нравится дизайн этого здания.
Лестница 48;1.0;3;2;3;Мне нравится дизайн этого здания.
Верфь 18;3.2;5;4;4;Это здание имеет стандартную конструкцию.
Верблюжатник 92;1.4;5;3;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Стадион 58;4.5;4;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Стадион 58;2.4;4;5;1;Это здание очень функционально.
Силок 98;4.3;4;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Альпакарий 47;3.3;1;2;4;Это здание имеет стандартную конструкцию.
Фазенда 56;4.8;5;4;5;Это здание имеет стандартную конструкцию.
Лосятник 31;4.8;2;4;1;Это здание является примером функционального дизайна.
Отель 71;0.2;5;3;4;Это здание является примером функционального дизайна.
Офис 86;3.5;4;2;1;Это здание представляет собой типичный образец современной архитектуры.
Хаус 55;2.1;3;4;3;Это здание очень функционально.
Стадион 58;1.1;2;2;1;Это здание не имеет особых архитектурных особенностей.
Кошара 92;0.3;3;2;1;Мне нравится дизайн этого здания.
Гараж 63;1.1;4;2;5;Это здание является примером функционального дизайна.
Почта 18;2.8;5;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Отель 71;2.6;4;2;3;Это здание прекрасно вписывается в окружающий ландшафт.
Гнездо 82;1.7;3;4;5;Это здание построено из стандартных строительных материалов.
Церковь 94;3.7;3;2;1;Это здание представляет собой типичный образец современной архитектуры.
Торговый центр 79;4.5;4;3;3;Это здание является примером функционального дизайна.
ТЭЦ 92;3.9;3;5;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мостки 69;2.9;3;5;2;У этого здания отличная архитектура.
Мануфактура 49;2.8;2;5;2;Это великолепное здание!
Паутинник 94;2.8;2;5;1;Это здание не имеет особых архитектурных особенностей.
Лосятник 31;3.7;4;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Стадион 58;0.6;3;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Маяк 16;5.0;1;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Вокзал 44;2.6;5;2;4;Это великолепное здание!
Хаус 55;2.2;4;4;2;Это здание представляет собой типичный образец современной архитектуры.
Развязка 17;0.5;4;3;2;Это великолепное здание!
Улей 95;0.1;5;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Коровник 76;2.6;2;2;2;У этого здания отличная архитектура.
Подвал 27;2.9;5;4;3;Это здание не имеет особых архитектурных особенностей.
Офис 86;3.8;1;4;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Дворец 53;0.1;1;1;4;Это здание имеет стандартную конструкцию.
Верфь 18;2.3;1;5;2;Это здание имеет стандартную конструкцию.
Лосятник 31;2.8;4;1;5;Это здание имеет стандартную конструкцию.
Вокзал 44;1.8;2;3;4;Мне нравится дизайн этого здания.
Осатаник 12;5.0;2;3;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Церковь 94;2.1;5;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Гусятник 59;3.0;3;2;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Отель 71;2.1;2;3;3;Это здание построено из стандартных строительных материалов.
Свиноферма 33;4.8;2;2;1;Это здание построено из стандартных строительных материалов.
Ангар 47;1.7;3;2;2;Это здание не имеет особых архитектурных особенностей.
Ангар 53;1.7;3;4;1;Это здание является примером функционального дизайна.
Завод 95;1.5;5;2;5;Это великолепное здание!
Причал 99;3.7;4;2;4;Это здание не имеет особых архитектурных особенностей.
Стадион 97;3.1;3;1;4;Это здание прекрасно вписывается в окружающий ландшафт.
Альпакарий 47;4.5;4;5;1;Это здание построено из стандартных строительных материалов.
Отель 24;1.4;2;2;3;Это здание не имеет особых архитектурных особенностей.
Вокзал 44;1.6;4;5;3;Это здание представляет собой типичный образец современной архитектуры.
Хаус 55;0.8;1;1;1;Это здание прекрасно вписывается в окружающий ландшафт.
Детский сад 8;2.7;2;2;2;Это здание является примером функционального дизайна.
Пасека 30;4.6;5;1;1;Это здание является примером функционального дизайна.
Гусятник 59;3.0;5;4;5;Это здание имеет стандартную конструкцию.
Верблюжатник 92;1.3;2;3;5;Это здание построено из стандартных строительных материалов.
Завод 95;0.6;2;2;2;Это здание не имеет особых архитектурных особенностей.
Почта 18;2.7;5;4;3;Это здание имеет стандартную конструкцию.
Коровник 76;0.7;2;2;4;Это здание представляет собой типичный образец современной архитектуры.
Верблюжатник 92;4.0;5;2;2;Это здание имеет стандартную конструкцию.
Свиноферма 33;4.3;3;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Переправа 10;4.4;5;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Музей 64;3.4;1;5;4;Это здание представляет собой типичный образец современной архитектуры.
Осатаник 13;1.8;4;1;5;Это здание является примером функционального дизайна.
Завод 95;4.6;2;1;4;Это здание построено из стандартных строительных материалов.
Улей 95;2.5;4;4;5;Это здание не имеет особых архитектурных особенностей.
Силок 98;4.8;2;5;2;Это здание имеет стандартную конструкцию.
Кошара 92;3.7;3;5;4;Это здание имеет стандартную конструкцию.
Переправа 10;2.6;1;3;2;Это здание является примером функционального дизайна.
Верфь 18;3.0;3;2;4;У этого здания отличная архитектура.
Хаус 55;0.3;4;4;4;Это здание имеет стандартную конструкцию.
Развязка 17;1.2;2;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Академия 67;3.0;5;2;2;Это здание представляет собой типичный образец современной архитектуры.
ТЭЦ 77;1.8;4;5;2;Это здание очень функционально.
Отель 71;2.2;4;2;3;Это здание является примером функционального дизайна.
Осатаник 12;3.9;5;1;5;Это здание имеет стандартную конструкцию.
Кафе 27;0.4;3;4;2;Это здание прекрасно вписывается в окружающий ландшафт.
Плантация 95;0.4;2;3;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Коровник 76;1.8;2;5;1;Это здание не имеет особых архитектурных особенностей.
Лосятник 96;2.7;1;1;1;Это здание является примером функционального дизайна.
Подвал 27;4.7;4;4;1;Это здание представляет собой типичный образец современной архитектуры.
Офис 86;0.2;2;5;5;Это здание представляет собой типичный образец современной архитектуры.
Завод 95;0.5;5;5;3;Это здание имеет стандартную конструкцию.
Лежбище 44;4.0;5;2;2;Это великолепное здание!
Верфь 18;3.1;4;4;5;Это здание не имеет особых архитектурных особенностей.
Гараж 63;1.6;3;4;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Стадион 58;2.9;1;2;5;Это здание представляет собой типичный образец современной архитектуры.
Гусятник 59;4.3;1;5;5;Это здание имеет стандартную конструкцию.
Маяк 16;1.3;4;2;4;Это здание представляет собой типичный образец современной архитектуры.
Силок 98;1.2;2;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Причал 89;0.7;5;4;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Убежище 22;1.4;4;2;2;Это здание имеет стандартную конструкцию.
Стадион 97;4.9;3;4;3;Это здание имеет стандартную конструкцию.
Мостки 69;2.4;5;3;2;Это великолепное здание!
Стадион 58;3.8;1;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ангар 47;3.0;3;2;5;Это здание прекрасно вписывается в окружающий ландшафт.
Гусятник 59;3.5;1;4;5;Это здание является примером функционального дизайна.
Стадион 97;2.1;5;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лосятник 96;2.8;2;5;3;У этого здания отличная архитектура.
Конюшня 47;3.9;3;3;1;Это здание не имеет особых архитектурных особенностей.
Церковь 94;2.5;1;1;2;Это великолепное здание!
Стадион 58;2.9;2;5;4;Это здание имеет стандартную конструкцию.
Причал 99;2.2;5;1;4;Это здание является примером функционального дизайна.
Церковь 94;0.4;5;5;1;Это здание является примером функционального дизайна.
Канализация 67;3.8;2;5;4;Это здание построено из стандартных строительных материалов.
Верфь 18;3.4;5;3;5;Это здание не имеет особых архитектурных особенностей.
Стадион 97;4.7;3;1;2;Это здание построено из стандартных строительных материалов.
Завод 95;0.1;2;4;1;Это великолепное здание!
ТЭЦ 92;0.9;2;5;4;Это здание имеет стандартную конструкцию.
Муравейник 35;2.1;4;4;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мостки 34;3.6;3;1;3;Это здание является примером функционального дизайна.
Гнездо 82;0.6;5;2;2;У этого здания отличная архитектура.
Маяк 16;0.2;5;3;1;Это здание построено из стандартных строительных материалов.
Лежбище 44;0.8;5;2;5;Мне нравится дизайн этого здания.
Причал 89;0.9;3;4;1;Это здание не имеет особых архитектурных особенностей.
Фазенда 56;2.7;2;3;4;Это здание построено из стандартных строительных материалов.
Чердак 34;0.3;4;4;4;Это здание очень функционально.
Мостки 34;4.5;3;2;4;Это здание не имеет особых архитектурных особенностей.
Маяк 16;1.0;1;5;4;Это здание имеет стандартную конструкцию.
Мостки 69;1.8;5;4;4;Мне нравится дизайн этого здания.
Маяк 16;3.0;2;3;1;Это великолепное здание!
ТЭЦ 92;4.9;5;4;4;Это здание является примером функционального дизайна.
Церковь 94;2.5;5;1;3;Это здание является примером функционального дизайна.
Конюшня 47;4.4;2;3;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Альпакарий 47;1.5;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Детский сад 8;1.3;2;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Отель 24;2.0;1;5;4;Это здание является примером функционального дизайна.
Свиноферма 21;4.8;3;2;1;Это здание прекрасно вписывается в окружающий ландшафт.
Торговый центр 79;4.1;3;5;4;Это здание имеет стандартную конструкцию.
Завод 95;4.3;4;3;1;Это здание построено из стандартных строительных материалов.
Волчатник 8;4.4;1;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Лосятник 31;1.4;4;3;1;Это здание прекрасно вписывается в окружающий ландшафт.
Волчатник 8;0.8;5;1;3;Это великолепное здание!
Автомойка 80;4.6;1;1;3;Это здание не имеет особых архитектурных особенностей.
ТЭЦ 77;1.5;2;3;2;Это здание является примером функционального дизайна.
Конюшня 47;2.1;2;1;2;Это здание построено из стандартных строительных материалов.
Коровник 76;4.5;1;4;5;Это здание представляет собой типичный образец современной архитектуры.
Стадион 97;3.8;2;1;1;Это здание построено из стандартных строительных материалов.
Бункер 54;1.2;5;3;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Переправа 10;0.5;5;5;3;Это великолепное здание!
Аэропорт 3;4.0;5;1;1;Это здание очень функционально.
Кошара 92;4.8;1;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Подвал 68;4.7;4;4;1;У этого здания отличная архитектура.
Паутинник 94;3.3;5;4;2;Это здание не имеет особых архитектурных особенностей.
Вокзал 44;4.4;5;5;2;Это здание построено из стандартных строительных материалов.
Хаус 55;4.5;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Коровник 76;2.3;4;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Подвал 68;4.5;5;4;1;Это здание имеет стандартную конструкцию.
Маяк 16;3.6;1;1;5;Это здание очень функционально.
Гусятник 59;3.7;1;1;4;У этого здания отличная архитектура.
Осатаник 12;1.9;2;3;4;Это здание очень функционально.
Причал 99;3.4;4;1;4;Это здание является примером функционального дизайна.
Академия 67;5.0;4;1;1;Это здание является примером функционального дизайна.
Развязка 17;3.8;2;1;2;Это здание является примером функционального дизайна.
Причал 89;3.4;1;1;5;Это здание представляет собой типичный образец современной архитектуры.
Порт 36;0.6;4;4;5;Это здание является примером функционального дизайна.
Фазенда 69;4.7;1;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Почта 18;2.8;2;1;1;Это здание очень функционально.
Стадион 58;4.4;4;1;4;Это здание прекрасно вписывается в окружающий ландшафт.
Фазенда 69;4.5;2;4;3;Это здание не имеет особых архитектурных особенностей.
Убежище 22;3.3;1;4;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лежбище 44;1.6;2;4;2;Это здание представляет собой типичный образец современной архитектуры.
Стадион 97;2.8;1;4;1;Это великолепное здание!
Маяк 16;1.0;1;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Детский сад 8;1.0;5;4;1;Это великолепное здание!
Пасека 30;4.5;1;3;4;Это здание построено из стандартных строительных материалов.
Лестница 48;1.9;2;2;3;Это здание прекрасно вписывается в окружающий ландшафт.
Хаус 55;4.1;2;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Причал 99;3.0;1;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мостки 34;1.9;1;2;5;Это здание является примером функционального дизайна.
Свиноферма 21;4.2;4;4;3;У этого здания отличная архитектура.
Пасека 30;2.6;5;5;1;У этого здания отличная архитектура.
Бункер 54;2.8;3;4;5;Это здание является примером функционального дизайна.
Виадук 95;1.6;4;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Верблюжатник 92;3.2;3;2;2;Это здание построено из стандартных строительных материалов.
Осатаник 13;3.3;1;2;2;Это здание построено из стандартных строительных материалов.
Бункер 54;1.4;5;5;4;Это великолепное здание!
Отель 24;3.2;3;3;2;Это великолепное здание!
Плантация 95;2.8;2;1;2;Это здание имеет стандартную конструкцию.
Чердак 34;5.0;3;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Фазенда 56;4.7;3;5;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лестница 48;2.7;5;3;2;Это здание имеет стандартную конструкцию.
Офис 86;4.0;4;1;3;Это здание очень функционально.
Верфь 18;2.3;3;1;2;Мне нравится дизайн этого здания.
Пасека 30;3.2;1;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Свиноферма 21;0.8;4;2;4;Это здание представляет собой типичный образец современной архитектуры.
Подвал 1;3.5;2;5;4;Это здание является примером функционального дизайна.
Автомойка 80;3.2;5;4;2;Это великолепное здание!
Бункер 54;1.7;4;1;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Хаус 55;4.1;4;2;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Порт 36;1.9;1;5;1;Это здание является примером функционального дизайна.
Фазенда 56;0.2;1;5;3;У этого здания отличная архитектура.
Свиноферма 21;2.1;2;4;2;Это здание имеет стандартную конструкцию.
Развязка 17;0.3;4;4;3;Это здание имеет стандартную конструкцию.
Хаус 55;4.8;3;3;2;Это здание не имеет особых архитектурных особенностей.
Канализация 67;2.0;4;1;5;Это здание является примером функционального дизайна.
Причал 89;1.7;4;3;4;Это здание построено из стандартных строительных материалов.
Школа 40;1.6;4;3;1;Это здание является примером функционального дизайна.
Кошара 92;1.6;3;5;3;Это здание является примером функционального дизайна.
Офис 86;4.1;2;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Альпакарий 47;3.7;4;3;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Конюшня 47;0.6;4;3;2;Это здание имеет стандартную конструкцию.
Особняк 30;3.9;5;1;1;Это здание очень функционально.
Улей 95;2.0;2;4;5;Это здание представляет собой типичный образец современной архитектуры.
Ангар 47;3.4;3;3;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Автомойка 80;4.8;1;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Пасека 30;2.8;1;1;2;Это здание имеет стандартную конструкцию.
Муравейник 35;1.4;5;1;2;Это здание имеет стандартную конструкцию.
Развязка 17;1.9;1;4;5;Это здание построено из стандартных строительных материалов.
Лосятник 31;3.6;5;1;1;Это здание не имеет особых архитектурных особенностей.
Плантация 95;0.3;5;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мостки 34;3.8;5;2;2;Это здание представляет собой типичный образец современной архитектуры.
Завод 95;0.9;4;2;1;Это здание представляет собой типичный образец современной архитектуры.
Кошара 92;2.6;5;2;5;Это здание представляет собой типичный образец современной архитектуры.
Мостки 69;2.1;4;5;1;Это здание не имеет особых архитектурных особенностей.
Верблюжатник 92;3.2;5;2;4;Это великолепное здание!
Стадион 97;2.8;1;1;5;Это здание является примером функционального дизайна.
Верфь 18;3.1;1;2;5;Это здание построено из стандартных строительных материалов.
Церковь 94;3.7;5;2;3;Это здание построено из стандартных строительных материалов.
Бункер 54;4.5;3;4;2;Это здание представляет собой типичный образец современной архитектуры.
Завод 95;1.0;5;5;4;У этого здания отличная архитектура.
Стадион 58;4.8;2;3;1;Это здание имеет стандартную конструкцию.
Лосятник 31;0.3;2;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Фазенда 56;3.6;4;5;1;Это здание представляет собой типичный образец современной архитектуры.
Канализация 67;3.5;4;3;1;Мне нравится дизайн этого здания.
Мостки 69;0.8;4;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
ТЭЦ 92;4.1;5;5;5;Это здание построено из стандартных строительных материалов.
Особняк 30;4.2;5;5;1;Это здание является примером функционального дизайна.
Стадион 58;4.8;4;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Академия 67;3.6;2;4;3;Это здание является примером функционального дизайна.
Развязка 17;1.0;4;1;4;Это здание представляет собой типичный образец современной архитектуры.
ТЭЦ 77;4.5;5;3;5;Это здание построено из стандартных строительных материалов.
Осатаник 13;3.9;5;2;2;Это здание имеет стандартную конструкцию.
Осатаник 13;3.3;5;1;3;Это великолепное здание!
Развязка 17;2.9;5;2;1;Это здание имеет стандартную конструкцию.
Ангар 47;3.0;3;4;4;Это здание очень функционально.
Академия 67;2.9;5;4;3;Это здание представляет собой типичный образец современной архитектуры.
Силок 98;2.0;5;5;4;Это здание не имеет особых архитектурных особенностей.
Причал 99;2.3;3;4;4;Это здание не имеет особых архитектурных особенностей.
Виадук 95;4.2;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Почта 18;4.1;5;3;3;Это здание является примером функционального дизайна.
Музей 64;0.4;1;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Виадук 95;4.1;5;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Гараж 63;3.7;5;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Мостки 34;4.3;5;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Сеть 1;4.7;4;3;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Муравейник 35;1.3;5;1;3;Это здание представляет собой типичный образец современной архитектуры.
Мостки 69;4.3;2;5;4;Это здание построено из стандартных строительных материалов.
Завод 95;0.2;5;1;4;Это здание очень функционально.
Альпакарий 47;4.5;4;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Хаус 55;0.1;4;1;2;Это здание является примером функционального дизайна.
Осатаник 13;2.7;3;5;2;Это здание построено из стандартных строительных материалов.
Гараж 63;4.4;3;4;3;Это здание не имеет особых архитектурных особенностей.
Плантация 95;0.9;3;2;2;Это здание не имеет особых архитектурных особенностей.
Гнездо 82;1.1;2;5;4;Мне нравится дизайн этого здания.
Торговый центр 79;4.4;1;1;1;Это здание является примером функционального дизайна.
Муравейник 35;2.4;3;5;1;Это здание является примером функционального дизайна.
Альпакарий 47;4.7;4;2;1;Это великолепное здание!
Подвал 27;2.0;4;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Отель 71;0.1;5;4;2;Это здание имеет стандартную конструкцию.
Лосятник 31;5.0;3;3;1;Это здание имеет стандартную конструкцию.
Аэропорт 3;0.6;3;1;3;Это здание имеет стандартную конструкцию.
Гусятник 59;3.3;3;1;2;Это здание является примером функционального дизайна.
Лосятник 96;1.1;2;1;4;Это здание не имеет особых архитектурных особенностей.
Школа 40;2.2;2;3;4;Это здание имеет стандартную конструкцию.
ТЭЦ 92;3.9;2;5;4;Это здание не имеет особых архитектурных особенностей.
