name;rating;convenience;security;functionality;comment 
Борть 66;0.1;5;5;1;Это здание является примером функционального дизайна.
Мушиный лабиринт 19;1.6;3;2;3;Это здание имеет стандартную конструкцию.
Бункер 56;1.8;1;5;3;Это великолепное здание!
Хаус 31;4.6;5;5;5;Это здание не имеет особых архитектурных особенностей.
Пандус 86;4.8;2;4;4;Это здание построено из стандартных строительных материалов.
Борть 66;2.1;4;4;2;Это здание прекрасно вписывается в окружающий ландшафт.
Жилой дом 66;2.5;3;4;3;Это здание очень функционально.
Газопровод 53;2.8;5;3;1;Это здание представляет собой типичный образец современной архитектуры.
Осатаник 4;4.3;4;2;3;Это здание является примером функционального дизайна.
Ресторан 23;0.6;2;4;2;Это великолепное здание!
Конюшня 68;3.6;2;5;4;Это здание имеет стандартную конструкцию.
Дупло 18;4.8;5;3;5;Это здание представляет собой типичный образец современной архитектуры.
Церковь 97;0.6;1;3;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Пандус 86;0.5;2;1;1;Это здание имеет стандартную конструкцию.
Автомойка 73;0.6;1;5;1;Это здание построено из стандартных строительных материалов.
Дупло 24;3.9;1;3;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
 Вилла 51;2.3;2;5;4;Это здание построено из стандартных строительных материалов.
Мануфактура 42;5.0;5;5;3;Это здание является примером функционального дизайна.
Склад 57;1.1;3;2;1;Это здание является примером функционального дизайна.
Библиотека 72;3.2;1;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Страусятник 41;1.5;5;2;3;Это здание является примером функционального дизайна.
Больница 25;2.3;2;5;4;Мне нравится дизайн этого здания.
Крольчатник 74;4.2;5;4;4;У этого здания отличная архитектура.
Завод 78;0.8;1;4;2;Это здание не имеет особых архитектурных особенностей.
Верблюжатник 55;4.2;2;1;5;Это здание имеет стандартную конструкцию.
Порт 46;2.4;4;2;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Магазин 74;4.2;4;5;4;Это здание имеет стандартную конструкцию.
Маяк 62;3.3;5;1;4;Это здание очень функционально.
Больница 25;0.6;1;4;4;Это здание имеет стандартную конструкцию.
Отель 92;0.8;5;3;1;Это здание представляет собой типичный образец современной архитектуры.
Отель 17;3.7;4;1;3;Это здание очень функционально.
Аэропорт 42;4.9;4;3;5;Это здание очень функционально.
Ангар 90;4.3;5;1;2;Это здание не имеет особых архитектурных особенностей.
Свиноферма 13;0.3;5;1;1;Это здание является примером функционального дизайна.
Осатаник 4;0.2;1;5;5;Это здание не имеет особых архитектурных особенностей.
Дупло 18;3.2;2;4;5;Это здание имеет стандартную конструкцию.
Ангар 46;3.0;3;4;1;Это здание построено из стандартных строительных материалов.
Мансарда 69;3.9;5;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Аптека 25;4.8;3;3;5;Это здание представляет собой типичный образец современной архитектуры.
Маяк 62;3.4;5;2;3;Это здание имеет стандартную конструкцию.
Аптека 25;4.5;5;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лестница 4;0.1;4;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Коттедж 89;1.3;5;2;5;Это здание является примером функционального дизайна.
Библиотека 40;0.3;1;3;3;Это здание имеет стандартную конструкцию.
Верблюжатник 55;0.7;2;1;4;Это здание не имеет особых архитектурных особенностей.
Гусятник 78;4.8;2;2;4;Это здание не имеет особых архитектурных особенностей.
Бункер 56;3.0;3;2;1;У этого здания отличная архитектура.
Бомбоубежище 19;2.4;3;2;1;Это здание представляет собой типичный образец современной архитектуры.
Ангар 88;3.6;2;1;4;Это здание построено из стандартных строительных материалов.
Коровник 88;0.9;2;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Ресторан 23;3.0;2;3;3;Это здание является примером функционального дизайна.
Коровник 88;1.4;4;5;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мануфактура 42;0.7;5;5;1;Это здание является примером функционального дизайна.
Электростанция 75;0.7;3;5;5;Это здание представляет собой типичный образец современной архитектуры.
Офис 54;2.8;3;1;3;Это здание является примером функционального дизайна.
Школа 91;2.7;2;5;3;Мне нравится дизайн этого здания.
Магазин 74;1.8;2;5;4;Это великолепное здание!
Банк 46;0.9;5;4;1;Мне нравится дизайн этого здания.
Коттедж 89;1.1;1;3;2;Это здание имеет стандартную конструкцию.
Отель 72;4.5;3;3;1;Это здание имеет стандартную конструкцию.
Жилой дом 66;2.1;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Теплотрасса 65;4.8;3;3;2;Это здание является примером функционального дизайна.
Бомбоубежище 19;0.1;5;5;4;Это здание построено из стандартных строительных материалов.
Маяк 62;3.0;2;2;2;Это здание очень функционально.
Автомойка 73;4.3;5;2;1;У этого здания отличная архитектура.
Банк 27;4.3;3;4;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Детский сад 24;2.4;2;4;2;Это здание построено из стандартных строительных материалов.
Осатаник 4;4.9;4;1;1;У этого здания отличная архитектура.
 Вилла 51;4.5;5;4;3;Это здание не имеет особых архитектурных особенностей.
Детский сад 24;1.2;3;5;1;Это здание построено из стандартных строительных материалов.
Отель 17;4.4;4;4;4;Это здание имеет стандартную конструкцию.
Термитник 85;3.6;3;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Коттедж 89;4.5;4;4;2;Это здание не имеет особых архитектурных особенностей.
Скворечник 42;2.3;1;2;4;Это здание построено из стандартных строительных материалов.
Магазин 20;1.8;5;3;2;Это здание имеет стандартную конструкцию.
Порт 20;2.7;2;3;1;Мне нравится дизайн этого здания.
Магазин 74;2.5;2;1;2;Это здание является примером функционального дизайна.
Маяк 19;0.8;2;2;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ангар 46;4.5;2;3;5;Мне нравится дизайн этого здания.
Больница 25;2.6;5;5;2;Это здание является примером функционального дизайна.
Свиноферма 13;1.4;3;5;4;Это здание имеет стандартную конструкцию.
Улей 40;1.2;4;5;5;Это здание представляет собой типичный образец современной архитектуры.
Крольчатник 74;2.2;4;1;3;Это здание построено из стандартных строительных материалов.
Магазин 74;1.4;2;1;4;Это здание является примером функционального дизайна.
Кошара 62;0.1;4;4;2;Это здание представляет собой типичный образец современной архитектуры.
 Вилла 51;0.2;1;3;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мушиный лабиринт 19;2.3;1;3;5;Мне нравится дизайн этого здания.
Отель 72;3.8;4;1;1;Это здание имеет стандартную конструкцию.
Отель 72;0.7;3;4;4;Это здание представляет собой типичный образец современной архитектуры.
Ангар 2;3.2;3;1;4;Это здание имеет стандартную конструкцию.
Скворечник 42;2.7;3;1;3;Это великолепное здание!
Церковь 50;2.3;3;1;5;Мне нравится дизайн этого здания.
Свиноферма 13;4.2;1;1;4;Это здание построено из стандартных строительных материалов.
Ресторан 23;4.1;1;1;1;Это здание не имеет особых архитектурных особенностей.
Ферма 64;1.3;2;4;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Скворечник 42;2.6;2;3;2;Мне нравится дизайн этого здания.
Мануфактура 78;4.4;2;4;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Термитник 85;2.8;5;5;5;Это здание представляет собой типичный образец современной архитектуры.
Отель 92;2.7;2;3;1;Это здание представляет собой типичный образец современной архитектуры.
Детский сад 24;2.6;2;4;3;Это здание построено из стандартных строительных материалов.
Склад 57;4.3;4;3;4;Это здание имеет стандартную конструкцию.
Ангар 88;3.3;5;2;3;Это здание построено из стандартных строительных материалов.
Лестница 4;3.5;1;4;4;Это здание является примером функционального дизайна.
Ангар 46;0.3;5;4;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Гусятник 78;1.7;3;3;3;Мне нравится дизайн этого здания.
Сеть 5;4.3;4;3;4;Это здание является примером функционального дизайна.
Мушиный лабиринт 19;2.4;5;3;4;Это здание является примером функционального дизайна.
Мануфактура 42;4.1;4;4;2;Это здание построено из стандартных строительных материалов.
Аптека 25;4.5;1;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Музей 26;4.6;1;2;5;Это здание представляет собой типичный образец современной архитектуры.
Школа 91;2.2;2;2;4;Это здание построено из стандартных строительных материалов.
Дупло 24;0.6;5;2;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Осатаник 4;5.0;5;3;1;Это здание представляет собой типичный образец современной архитектуры.
Больница 25;3.6;1;5;5;Это здание построено из стандартных строительных материалов.
Академия 1;4.7;5;4;3;Это здание имеет стандартную конструкцию.
Дупло 18;1.5;1;1;3;У этого здания отличная архитектура.
Библиотека 40;2.4;4;2;4;Это здание построено из стандартных строительных материалов.
Гусятник 78;2.1;3;5;5;Это здание имеет стандартную конструкцию.
Гнездо 84;1.3;3;3;4;У этого здания отличная архитектура.
Муравейник 63;4.0;5;5;1;Это здание является примером функционального дизайна.
Газопровод 64;3.1;1;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Порт 46;4.2;2;4;1;Это здание является примером функционального дизайна.
Коровник 88;3.2;2;1;2;Это здание является примером функционального дизайна.
Больница 25;0.3;1;5;1;Это здание представляет собой типичный образец современной архитектуры.
Гнездо 84;0.9;4;4;5;Это здание имеет стандартную конструкцию.
Газопровод 64;1.2;3;3;2;Это здание очень функционально.
Мануфактура 42;4.2;5;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Музей 26;4.7;1;1;1;Это здание прекрасно вписывается в окружающий ландшафт.
Дупло 18;2.4;3;5;5;Это здание не имеет особых архитектурных особенностей.
Отель 92;3.6;3;3;4;Это здание является примером функционального дизайна.
Кинотеатр 39;3.8;1;2;4;Это здание представляет собой типичный образец современной архитектуры.
Термитник 85;3.9;5;2;1;Это здание имеет стандартную конструкцию.
Склад 57;4.1;5;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Отель 17;0.7;1;2;2;Это здание имеет стандартную конструкцию.
Осатаник 4;3.0;2;5;4;Это здание построено из стандартных строительных материалов.
Улей 40;4.1;3;4;3;Это здание является примером функционального дизайна.
Мануфактура 42;2.6;2;1;2;Это великолепное здание!
Лестница 4;3.4;4;3;4;Это здание имеет стандартную конструкцию.
Порт 20;3.9;3;2;1;Это здание построено из стандартных строительных материалов.
Ресторан 23;0.8;5;5;4;Это здание не имеет особых архитектурных особенностей.
Церковь 97;4.6;2;2;2;Это здание представляет собой типичный образец современной архитектуры.
Пандус 86;0.2;1;2;2;Мне нравится дизайн этого здания.
Мануфактура 42;2.0;4;3;1;Это здание является примером функционального дизайна.
Церковь 97;3.7;3;3;5;Это здание имеет стандартную конструкцию.
Магазин 74;0.8;5;4;2;Это здание является примером функционального дизайна.
Гусятник 78;1.3;2;3;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Скворечник 42;0.1;3;5;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Сеть 5;1.2;5;5;2;У этого здания отличная архитектура.
Скворечник 42;4.9;4;3;4;Это здание построено из стандартных строительных материалов.
Мануфактура 78;1.6;1;4;1;Это здание построено из стандартных строительных материалов.
Гнездо 84;1.9;4;4;4;Мне нравится дизайн этого здания.
Банк 27;0.6;2;3;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дупло 24;3.2;3;3;5;Это здание построено из стандартных строительных материалов.
Гусятник 78;1.6;5;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Магазин 20;3.6;4;3;2;Это здание имеет стандартную конструкцию.
Борть 66;4.5;3;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Тоннель 32;4.8;4;2;2;Мне нравится дизайн этого здания.
Библиотека 40;1.4;2;4;4;Это здание является примером функционального дизайна.
Академия 1;5.0;1;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Музей 66;0.8;5;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Мушиный лабиринт 19;2.0;3;4;3;Это здание имеет стандартную конструкцию.
Страусятник 41;1.1;3;3;5;У этого здания отличная архитектура.
 Вилла 51;0.5;5;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Дупло 70;2.5;2;3;3;Это здание является примером функционального дизайна.
Школа 91;4.0;3;5;1;У этого здания отличная архитектура.
Аптека 25;0.8;5;3;1;Это здание имеет стандартную конструкцию.
Школа 48;2.7;2;2;4;Это здание не имеет особых архитектурных особенностей.
Ангар 46;0.9;3;5;4;Это здание очень функционально.
Библиотека 56;3.4;1;4;5;Это здание представляет собой типичный образец современной архитектуры.
Страусятник 41;2.5;4;1;2;Это здание имеет стандартную конструкцию.
Ангар 90;0.3;2;2;2;Это здание является примером функционального дизайна.
Мушиный лабиринт 19;2.3;2;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Улей 40;0.1;4;4;1;Это здание не имеет особых архитектурных особенностей.
Магазин 20;1.2;3;4;1;Это здание очень функционально.
Развязка 21;3.2;3;2;2;Мне нравится дизайн этого здания.
Нефтепровод 86;3.0;4;4;2;Это здание представляет собой типичный образец современной архитектуры.
Коттедж 89;1.8;1;2;3;Это здание является примером функционального дизайна.
Жилой дом 66;0.3;3;3;3;Это здание очень функционально.
Ресторан 23;3.1;3;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Бункер 56;3.5;3;3;4;Это здание имеет стандартную конструкцию.
Верблюжатник 55;2.1;1;3;5;Это здание имеет стандартную конструкцию.
Псарня 58;4.6;3;1;1;Мне нравится дизайн этого здания.
Дупло 24;0.5;2;5;2;Это здание очень функционально.
Хаус 31;4.2;1;5;4;У этого здания отличная архитектура.
Развязка 21;2.4;3;4;2;Это здание очень функционально.
Псарня 58;1.6;4;3;5;Это здание не имеет особых архитектурных особенностей.
Пандус 86;1.0;4;5;1;Это здание построено из стандартных строительных материалов.
Конюшня 68;3.5;5;2;3;У этого здания отличная архитектура.
Магазин 74;0.7;2;4;1;Это здание не имеет особых архитектурных особенностей.
Пандус 86;0.6;1;1;5;Это здание представляет собой типичный образец современной архитектуры.
Мануфактура 42;2.2;5;2;5;У этого здания отличная архитектура.
Муравейник 63;1.1;1;5;4;Это здание имеет стандартную конструкцию.
Электростанция 75;2.6;3;2;1;Это здание не имеет особых архитектурных особенностей.
Банк 46;1.2;4;5;5;Это великолепное здание!
Дупло 18;2.7;3;1;5;У этого здания отличная архитектура.
Развязка 21;2.9;1;4;3;Это здание построено из стандартных строительных материалов.
Ангар 46;4.5;4;1;1;Это здание не имеет особых архитектурных особенностей.
Аптека 25;1.0;1;1;1;Это здание является примером функционального дизайна.
Маяк 19;3.6;3;5;5;Это здание не имеет особых архитектурных особенностей.
Ангар 2;1.5;5;2;5;Это здание построено из стандартных строительных материалов.
Школа 91;3.3;1;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Школа 91;2.4;4;1;2;Это здание построено из стандартных строительных материалов.
Теплотрасса 65;0.3;5;3;2;Это здание имеет стандартную конструкцию.
Магазин 20;2.6;4;1;2;Мне нравится дизайн этого здания.
Мушиный лабиринт 19;0.2;2;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ангар 90;0.5;4;4;4;Это здание не имеет особых архитектурных особенностей.
Кинотеатр 59;1.2;2;4;4;Это здание представляет собой типичный образец современной архитектуры.
Мушиный лабиринт 19;5.0;2;1;4;Это великолепное здание!
Аптека 25;1.2;1;3;3;Это здание очень функционально.
Библиотека 40;3.3;4;2;5;Это здание представляет собой типичный образец современной архитектуры.
Библиотека 40;2.7;2;1;1;Это здание очень функционально.
Кошара 62;2.9;3;3;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Банк 27;5.0;5;5;1;Это здание является примером функционального дизайна.
Автомойка 73;2.7;1;1;2;Это здание построено из стандартных строительных материалов.
Дупло 18;4.8;3;1;5;Это здание не имеет особых архитектурных особенностей.
Конюшня 68;4.5;3;4;1;Это здание имеет стандартную конструкцию.
Банк 27;1.4;3;4;5;Это здание имеет стандартную конструкцию.
Мануфактура 42;2.0;1;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Развязка 21;4.3;4;5;3;Это здание представляет собой типичный образец современной архитектуры.
Кошара 62;0.4;3;2;3;Это здание построено из стандартных строительных материалов.
Мансарда 69;0.7;2;2;3;Это здание построено из стандартных строительных материалов.
Верблюжатник 55;4.1;5;3;5;У этого здания отличная архитектура.
Жилой дом 66;4.1;1;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Нефтепровод 86;0.7;1;5;2;Это здание является примером функционального дизайна.
Школа 48;2.2;4;5;4;Это здание очень функционально.
 Вилла 51;3.1;3;5;3;Это здание является примером функционального дизайна.
Порт 31;0.5;2;3;4;Это здание является примером функционального дизайна.
Ферма 64;1.0;3;2;3;Это здание очень функционально.
Бомбоубежище 19;1.5;3;3;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Верблюжатник 55;2.7;4;3;5;Это здание очень функционально.
Улей 40;3.4;2;4;4;Это здание имеет стандартную конструкцию.
Завод 78;3.0;5;3;1;Это здание очень функционально.
Автомойка 73;3.4;1;2;1;Это великолепное здание!
Ангар 2;0.6;1;5;3;Это здание построено из стандартных строительных материалов.
Магазин 20;1.7;5;4;3;Это здание является примером функционального дизайна.
Осатаник 4;1.2;3;5;2;Мне нравится дизайн этого здания.
Музей 26;4.1;5;3;3;Это здание построено из стандартных строительных материалов.
Ресторан 23;2.5;1;2;1;У этого здания отличная архитектура.
Газопровод 64;3.1;5;1;5;Это здание не имеет особых архитектурных особенностей.
Церковь 97;5.0;1;3;2;Это здание не имеет особых архитектурных особенностей.
Отель 92;1.5;1;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Сеть 5;0.8;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Маяк 62;2.0;1;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дупло 18;3.9;3;4;2;Это здание построено из стандартных строительных материалов.
Газопровод 64;2.3;3;4;2;Это здание очень функционально.
Крольчатник 74;4.4;2;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Отель 92;4.6;1;1;1;Это здание построено из стандартных строительных материалов.
Лестница 4;2.5;3;4;5;Это здание является примером функционального дизайна.
Отель 17;2.6;3;3;2;Это здание не имеет особых архитектурных особенностей.
Библиотека 40;3.4;2;5;3;Мне нравится дизайн этого здания.
Газопровод 64;3.9;1;1;5;Это здание является примером функционального дизайна.
Псарня 58;3.4;5;4;5;Это здание не имеет особых архитектурных особенностей.
Борть 66;0.5;5;3;4;Мне нравится дизайн этого здания.
Завод 78;1.9;4;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Мансарда 69;5.0;4;1;4;Это здание имеет стандартную конструкцию.
Аптека 25;0.5;2;2;5;Мне нравится дизайн этого здания.
Библиотека 56;4.3;3;2;4;Это здание не имеет особых архитектурных особенностей.
Порт 31;1.4;5;5;4;Это здание имеет стандартную конструкцию.
Тоннель 32;2.9;1;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
 Вилла 51;2.2;3;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Улей 40;0.1;2;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Тоннель 32;4.3;1;1;1;У этого здания отличная архитектура.
Школа 48;0.2;2;3;2;Мне нравится дизайн этого здания.
Мансарда 69;2.0;5;3;5;Это здание имеет стандартную конструкцию.
Мануфактура 42;3.9;2;5;5;Это здание построено из стандартных строительных материалов.
Электростанция 75;3.0;5;4;3;Мне нравится дизайн этого здания.
Лестница 4;3.2;4;4;3;Это здание представляет собой типичный образец современной архитектуры.
Музей 66;1.0;1;3;4;Это великолепное здание!
Кинотеатр 39;1.6;4;1;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Склад 57;0.9;2;4;3;Это здание не имеет особых архитектурных особенностей.
Магазин 20;2.7;2;2;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ресторан 23;3.4;2;3;2;Это здание построено из стандартных строительных материалов.
 Вилла 51;4.8;4;4;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мансарда 69;1.8;5;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Детский сад 24;1.7;1;4;3;Это здание прекрасно вписывается в окружающий ландшафт.
Жилой дом 66;1.5;5;4;3;Это здание очень функционально.
Газопровод 64;1.3;2;4;2;Это здание построено из стандартных строительных материалов.
Мануфактура 42;1.0;3;1;1;Это здание является примером функционального дизайна.
Сеть 5;0.2;5;5;2;Это здание является примером функционального дизайна.
Лестница 4;4.4;5;4;4;Это здание является примером функционального дизайна.
Гусятник 78;4.0;1;2;5;Это здание построено из стандартных строительных материалов.
Церковь 97;0.7;5;4;5;Это здание построено из стандартных строительных материалов.
Отель 17;0.7;5;2;5;Это здание является примером функционального дизайна.
Банк 46;3.4;2;4;1;Это здание построено из стандартных строительных материалов.
Церковь 97;2.6;3;1;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Сеть 5;4.1;5;5;1;Это здание является примером функционального дизайна.
Порт 31;4.7;3;5;4;Это здание представляет собой типичный образец современной архитектуры.
Библиотека 40;4.9;4;4;1;Это здание является примером функционального дизайна.
Термитник 85;2.9;3;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
Ангар 2;4.9;2;5;2;Это здание построено из стандартных строительных материалов.
Гусятник 78;0.4;5;3;1;Это великолепное здание!
Больница 25;1.4;4;1;5;Это великолепное здание!
Банк 46;1.0;2;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Бункер 56;1.2;3;1;2;Это здание очень функционально.
Ангар 90;1.3;1;4;1;Это здание является примером функционального дизайна.
Ангар 88;1.7;5;1;1;Это здание не имеет особых архитектурных особенностей.
Мануфактура 42;2.4;3;5;4;Это здание является примером функционального дизайна.
Детский сад 24;2.1;2;1;2;Это здание имеет стандартную конструкцию.
Хаус 31;2.8;1;4;1;Это здание построено из стандартных строительных материалов.
Ангар 90;3.2;4;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Порт 20;1.6;2;4;2;Это здание представляет собой типичный образец современной архитектуры.
Верблюжатник 55;2.7;2;1;4;Это здание представляет собой типичный образец современной архитектуры.
Магазин 74;2.1;4;3;4;Это великолепное здание!
Скворечник 42;0.6;5;1;3;Это великолепное здание!
Скворечник 42;3.4;1;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Библиотека 72;1.3;2;4;5;У этого здания отличная архитектура.
Музей 66;2.4;1;5;5;Это здание построено из стандартных строительных материалов.
Коттедж 89;2.4;2;3;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Детский сад 24;0.3;1;3;4;Это здание не имеет особых архитектурных особенностей.
Больница 25;2.3;2;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Хаус 31;4.8;3;5;5;Это здание построено из стандартных строительных материалов.
Коттедж 89;0.2;5;5;2;Это здание является примером функционального дизайна.
Замок 48;2.2;3;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мануфактура 42;4.3;5;4;3;Это здание не имеет особых архитектурных особенностей.
Отель 72;5.0;3;2;5;Это здание очень функционально.
Усадьба 99;1.9;1;2;3;Это здание построено из стандартных строительных материалов.
Лестница 4;4.7;1;1;5;Это здание очень функционально.
Улей 40;2.0;3;3;5;Это здание очень функционально.
Дупло 18;1.7;5;4;1;Это здание очень функционально.
Нефтепровод 86;2.6;5;3;3;Это здание не имеет особых архитектурных особенностей.
Ангар 2;3.6;4;3;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Борть 66;3.9;4;3;3;Это здание построено из стандартных строительных материалов.
Бомбоубежище 19;0.5;2;3;4;Это великолепное здание!
Пандус 86;0.2;1;1;3;Это здание является примером функционального дизайна.
Термитник 85;4.8;4;3;1;Это великолепное здание!
Тоннель 32;1.5;2;5;3;Это здание не имеет особых архитектурных особенностей.
Магазин 74;0.9;1;4;3;Это здание имеет стандартную конструкцию.
Гусятник 78;4.2;1;3;2;Это великолепное здание!
Ангар 46;4.5;1;2;4;Это здание построено из стандартных строительных материалов.
Школа 48;2.9;5;5;2;Это здание является примером функционального дизайна.
Отель 72;0.5;1;2;5;Это здание представляет собой типичный образец современной архитектуры.
Бункер 96;1.1;2;5;5;Это здание является примером функционального дизайна.
Ангар 90;0.9;3;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
